FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,11",,,,,,,"12,50","850,79","868,34",,,,,,
seq0,checks,1 / 12,,,"0,13",,,,,,,"12,50","850,79","868,34",,,,,,
seq0,checks,2 / 12,,,"1,18",,,,,,,"12,50","849,59","867,03",,,,,,
seq0,checks,3 / 12,,,"2,01",,,,,,,"12,50","848,19","865,57",,,,,,
seq0,checks,4 / 12,,,"4,25",,,,,,,"12,50","846,47","863,61",,,,,,
seq0,checks,5 / 12,,,"6,26",,,,,,,"12,50","844,97","862,29",,,,,,
seq0,checks,6 / 12,,,"1,79",,,,,,,"12,50","847,12","864,16",,,,,,
seq0,checks,7 / 12,,,"1,88",,,,,,,"12,50","847,01","864,07",,,,,,
seq0,checks,8 / 12,,,"2,67",,,,,,,"12,50","848,71","864,38",,,,,,
seq0,checks,9 / 12,,,"3,10",,,,,,,"12,50","848,60","864,27",,,,,,
seq0,checks,10 / 12,,,"3,27",,,,,,,"12,50","848,59","864,25",,,,,,
seq0,checks,11 / 12,,,"3,82",,,,,,,"12,50","848,70","864,30",,,,,,
seq0,checks,FINAL,,,"3,98",,,,,,,"12,50","848,69","864,31","0,25","6789,44","12,50","1,30","568,00","1126,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,10",,,,,,,"12,50","852,50","869,52",,,,,,
seq0,no_checks,1 / 12,,,"0,25",,,,,,,"12,50","852,18","869,17",,,,,,
seq0,no_checks,2 / 12,,,"1,29",,,,,,,"12,50","850,29","867,18",,,,,,
seq0,no_checks,3 / 12,,,"4,54",,,,,,,"12,50","848,54","865,29",,,,,,
seq0,no_checks,4 / 12,,,"6,58",,,,,,,"12,50","846,92","863,59",,,,,,
seq0,no_checks,5 / 12,,,"6,96",,,,,,,"12,50","845,79","862,14",,,,,,
seq0,no_checks,6 / 12,,,"7,52",,,,,,,"12,50","846,11","862,29",,,,,,
seq0,no_checks,7 / 12,,,"7,24",,,,,,,"12,50","848,00","864,09",,,,,,
seq0,no_checks,8 / 12,,,"7,38",,,,,,,"12,50","852,44","867,45",,,,,,
seq0,no_checks,9 / 12,,,"7,88",,,,,,,"12,50","851,31","866,25",,,,,,
seq0,no_checks,10 / 12,,,"7,54",,,,,,,"12,50","852,19","866,47",,,,,,
seq0,no_checks,11 / 12,,,"23,76",,,,,,,"12,50","864,60","875,92",,,,,,
seq0,no_checks,FINAL,,,"23,10",,,,,,,"12,50","864,03","875,34","-1,35","6912,12","12,50","1,30","575,00","1144,00"
