FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"0,93","17,21","50,92",,,,,,
seq0,checks,1 / 50,,,"0,00",,,,,,,"0,93","17,20","50,92",,,,,,
seq0,checks,2 / 50,,,"0,00",,,,,,,"0,93","17,33","50,92",,,,,,
seq0,checks,3 / 50,,,"0,12",,,,,,,"0,93","12,55","35,10",,,,,,
seq0,checks,4 / 50,,,"0,17",,,,,,,"0,93","9,37","17,20",,,,,,
seq0,checks,5 / 50,,,"0,15",,,,,,,"0,93","10,04","15,85",,,,,,
seq0,checks,6 / 50,,,"0,15",,,,,,,"0,93","10,05","15,87",,,,,,
seq0,checks,7 / 50,,,"0,15",,,,,,,"0,93","10,32","16,31",,,,,,
seq0,checks,8 / 50,,,"0,14",,,,,,,"0,93","10,36","16,38",,,,,,
seq0,checks,9 / 50,,,"0,14",,,,,,,"0,93","10,37","16,39",,,,,,
seq0,checks,10 / 50,,,"0,14",,,,,,,"0,93","10,38","16,41",,,,,,
seq0,checks,11 / 50,,,"0,14",,,,,,,"0,93","10,38","16,41",,,,,,
seq0,checks,FINAL,,,"0,14",,,,,,,"0,93","10,38","16,41","39,68","1110,04","2,50","2,13","252,00","504,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,00",,,,,,,"0,94","17,39","50,94",,,,,,
seq0,no_checks,1 / 50,,,"0,28",,,,,,,"0,94","8,97","23,26",,,,,,
seq0,no_checks,2 / 50,,,"0,28",,,,,,,"0,94","8,98","23,27",,,,,,
seq0,no_checks,3 / 50,,,"0,28",,,,,,,"0,94","8,98","23,27",,,,,,
seq0,no_checks,4 / 50,,,"0,28",,,,,,,"0,94","8,98","23,27",,,,,,
seq0,no_checks,5 / 50,,,"0,28",,,,,,,"0,94","8,98","23,27",,,,,,
seq0,no_checks,6 / 50,,,"0,29",,,,,,,"0,94","8,98","23,27",,,,,,
seq0,no_checks,7 / 50,,,"0,29",,,,,,,"0,94","8,98","23,27",,,,,,
seq0,no_checks,8 / 50,,,"0,23",,,,,,,"0,94","8,98","23,28",,,,,,
seq0,no_checks,9 / 50,,,"0,23",,,,,,,"0,94","9,04","23,32",,,,,,
seq0,no_checks,10 / 50,,,"0,01",,,,,,,"0,94","8,93","9,44",,,,,,
seq0,no_checks,11 / 50,,,"0,01",,,,,,,"0,94","8,93","9,43",,,,,,
seq0,no_checks,12 / 50,,,"0,01",,,,,,,"0,94","8,74","9,20",,,,,,
seq0,no_checks,13 / 50,,,"0,02",,,,,,,"0,94","8,32","9,61",,,,,,
seq0,no_checks,14 / 50,,,"0,02",,,,,,,"0,94","8,31","9,63",,,,,,
seq0,no_checks,15 / 50,,,"0,03",,,,,,,"0,94","8,14","10,41",,,,,,
seq0,no_checks,16 / 50,,,"0,07",,,,,,,"0,94","8,65","12,38",,,,,,
seq0,no_checks,17 / 50,,,"0,07",,,,,,,"0,94","8,67","12,39",,,,,,
seq0,no_checks,18 / 50,,,"0,12",,,,,,,"0,94","11,11","14,35",,,,,,
