FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,11",,,,,,,"12,50","850,41","867,99",,,,,,
seq0,checks,1 / 12,,,"0,47",,,,,,,"12,50","849,05","866,60",,,,,,
seq0,checks,2 / 12,,,"2,53",,,,,,,"12,50","848,48","865,99",,,,,,
seq0,checks,3 / 12,,,"3,59",,,,,,,"12,50","846,85","863,82",,,,,,
seq0,checks,4 / 12,,,"4,24",,,,,,,"12,50","844,84","861,35",,,,,,
seq0,checks,5 / 12,,,"3,34",,,,,,,"12,50","844,21","860,48",,,,,,
seq0,checks,6 / 12,,,"6,40",,,,,,,"12,50","848,09","863,63",,,,,,
seq0,checks,7 / 12,,,"8,87",,,,,,,"12,50","849,81","864,90",,,,,,
seq0,checks,8 / 12,,,"26,66",,,,,,,"12,50","860,46","872,44",,,,,,
seq0,checks,9 / 12,,,"24,29",,,,,,,"12,50","860,69","872,47",,,,,,
seq0,checks,10 / 12,,,"28,28",,,,,,,"12,50","864,04","875,38",,,,,,
seq0,checks,11 / 12,,,"29,08",,,,,,,"12,50","863,98","875,31",,,,,,
seq0,checks,FINAL,,,"30,26",,,,,,,"12,50","864,37","875,68","-1,64","6914,84","12,50","1,30","566,00","1122,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,10",,,,,,,"12,50","851,88","868,91",,,,,,
seq0,no_checks,1 / 12,,,"0,15",,,,,,,"12,50","851,86","868,89",,,,,,
seq0,no_checks,2 / 12,,,"0,23",,,,,,,"12,50","851,84","868,87",,,,,,
seq0,no_checks,3 / 12,,,"0,32",,,,,,,"12,50","851,82","868,85",,,,,,
seq0,no_checks,4 / 12,,,"0,35",,,,,,,"12,50","851,81","868,83",,,,,,
seq0,no_checks,5 / 12,,,"0,61",,,,,,,"12,50","851,77","868,80",,,,,,
seq0,no_checks,6 / 12,,,"0,80",,,,,,,"12,50","851,48","868,37",,,,,,
seq0,no_checks,7 / 12,,,"3,52",,,,,,,"12,50","850,73","867,37",,,,,,
seq0,no_checks,8 / 12,,,"8,76",,,,,,,"12,50","847,47","863,52",,,,,,
seq0,no_checks,9 / 12,,,"7,42",,,,,,,"12,50","846,97","863,05",,,,,,
seq0,no_checks,10 / 12,,,"7,98",,,,,,,"12,50","850,53","865,77",,,,,,
seq0,no_checks,11 / 12,,,"10,48",,,,,,,"12,50","849,32","864,42",,,,,,
