FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,44","0,00",,,,,,,"0,81","10,75","13,59","10,05",,,,,,
seq0,checks,1 / 100,,,"0,02","0,33","0,03",,,,,,,"0,81","2,14","2,23","0,00",,,,,,
seq0,checks,2 / 100,,,"0,02","0,33","0,03",,,,,,,"0,81","2,14","2,23","0,00",,,,,,
seq0,checks,FINAL,,,"0,02","0,33","0,03",,,,,,,"0,81","2,14","2,23","0,00","80,07","263,20","2,50","2,13","251,00","454,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,00","0,40","0,01",,,,,,,"0,81","10,79","13,60","10,08",,,,,,
seq0,no_checks,1 / 100,,,"0,02","0,30","0,04",,,,,,,"0,81","2,17","2,25","0,00",,,,,,
seq0,no_checks,2 / 100,,,"0,02","0,30","0,04",,,,,,,"0,81","2,17","2,25","0,00",,,,,,
seq0,no_checks,FINAL,,,"0,02","0,30","0,04",,,,,,,"0,81","2,17","2,25","0,00","79,93","267,80","2,50","2,13","254,00","460,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,01","0,63","0,07",,,,,,,"1,30","21,62","26,39","17,21",,,,,,
seq1,no_checks,1 / 100,,,"0,02","0,30","0,07",,,,,,,"1,30","13,57","14,10","0,00",,,,,,
seq1,no_checks,2 / 100,,,"0,02","0,30","0,07",,,,,,,"1,30","13,57","14,10","0,00",,,,,,
seq1,no_checks,FINAL,,,"0,02","0,30","0,07",,,,,,,"1,30","13,57","14,10","0,00","37,23","1040,10","2,50","1,87","190,00","318,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,02","0,31","0,21",,,,,,,"1,94","27,20","31,63","17,69",,,,,,
seq2,no_checks,1 / 100,,,"0,03","0,16","0,26",,,,,,,"1,94","23,55","24,11","0,00",,,,,,
seq2,no_checks,2 / 100,,,"0,03","0,16","0,26",,,,,,,"1,94","23,55","24,11","0,00",,,,,,
seq2,no_checks,FINAL,,,"0,03","0,16","0,26",,,,,,,"1,94","23,55","24,11","0,00","13,41","1210,70","2,50","1,21","145,00","160,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,01","0,42","0,12",,,,,,,"1,93","27,16","32,37","18,90",,,,,,
seq3,no_checks,1 / 100,,,"0,01","0,17","0,09",,,,,,,"1,93","26,60","27,16","0,00",,,,,,
seq3,no_checks,2 / 100,,,"0,01","0,17","0,09",,,,,,,"1,93","26,60","27,16","0,00",,,,,,
seq3,no_checks,FINAL,,,"0,01","0,17","0,09",,,,,,,"1,93","26,60","27,16","0,00","2,05","1380,82","2,50","1,20","150,00","164,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,28","0,07","273,66",,,,,,,"6,47","35,96","36,27","2,00",,,,,,
seq4,no_checks,1 / 100,,,"0,57","0,07","584,79",,,,,,,"6,47","36,08","36,42","0,00",,,,,,
seq4,no_checks,2 / 100,,,"0,57","0,07","584,79",,,,,,,"6,47","36,08","36,42","0,00",,,,,,
seq4,no_checks,FINAL,,,"0,57","0,07","584,79",,,,,,,"6,47","36,08","36,42","0,00","-0,33","557,32","2,50","6,14","141,00","282,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,03","0,49","26,38",,,,,,,"4,81","33,65","36,37","9,57",,,,,,
seq5,no_checks,1 / 100,,,"0,53","0,09","133,26",,,,,,,"4,81","39,37","40,19","0,00",,,,,,
seq5,no_checks,2 / 100,,,"0,53","0,09","133,26",,,,,,,"4,81","39,37","40,19","0,00",,,,,,
seq5,no_checks,FINAL,,,"0,53","0,09","133,26",,,,,,,"4,81","39,37","40,19","0,00","-17,02","818,19","2,50","3,44","114,00","228,00"
