FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,42","0,01",,,,,,,"0,81","10,78","13,59","10,07",,,,,,
seq0,checks,1 / 100,,,"0,00","0,41","0,00",,,,,,,"0,81","10,70","13,44","9,99",,,,,,
seq0,checks,2 / 100,,,"0,03","0,38","0,06",,,,,,,"0,81","9,96","12,14","9,26",,,,,,
seq0,checks,3 / 100,,,"0,05","0,37","0,11",,,,,,,"0,81","9,53","11,46","8,84",,,,,,
seq0,checks,4 / 100,,,"0,05","0,37","0,10",,,,,,,"0,81","9,53","11,46","8,84",,,,,,
seq0,checks,5 / 100,,,"0,04","0,37","0,10",,,,,,,"0,81","9,54","11,47","8,85",,,,,,
seq0,checks,6 / 100,,,"0,05","0,37","0,10",,,,,,,"0,81","9,54","11,48","8,85",,,,,,
seq0,checks,FINAL,,,"0,05","0,37","0,10",,,,,,,"0,81","9,54","11,48","8,85","11,52","1177,46","2,50","2,13","253,00","460,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,00","0,38","0,01",,,,,,,"0,81","10,79","13,58","10,05",,,,,,
seq0,no_checks,1 / 100,,,"0,06","0,30","0,39",,,,,,,"0,81","6,57","7,37","5,89",,,,,,
seq0,no_checks,2 / 100,,,"0,02","0,28","0,15",,,,,,,"0,81","3,35","3,91","2,55",,,,,,
seq0,no_checks,3 / 100,,,"0,02","0,28","0,15",,,,,,,"0,81","3,35","3,91","2,55",,,,,,
seq0,no_checks,FINAL,,,"0,02","0,28","0,15",,,,,,,"0,81","3,35","3,91","2,55","68,92","412,14","2,50","2,13","255,00","462,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,01","0,55","0,06",,,,,,,"1,32","21,80","26,63","17,15",,,,,,
seq1,no_checks,1 / 100,,,"0,02","0,25","0,15",,,,,,,"1,32","13,95","14,54","0,46",,,,,,
seq1,no_checks,2 / 100,,,"0,02","0,25","0,09",,,,,,,"1,32","13,95","14,54","0,45",,,,,,
seq1,no_checks,FINAL,,,"0,02","0,25","0,09",,,,,,,"1,32","13,95","14,54","0,45","36,00","1055,32","2,50","1,83","191,00","316,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,01","0,26","0,03",,,,,,,"1,95","26,88","31,35","17,74",,,,,,
seq2,no_checks,1 / 100,,,"0,00","0,15","0,02",,,,,,,"1,95","23,32","23,90","0,00",,,,,,
seq2,no_checks,2 / 100,,,"0,00","0,15","0,01",,,,,,,"1,95","23,32","23,90","0,03",,,,,,
seq2,no_checks,FINAL,,,"0,00","0,15","0,01",,,,,,,"1,95","23,32","23,90","0,03","13,25","1195,11","2,50","1,21","143,00","156,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,00","0,35","0,01",,,,,,,"1,91","26,69","31,94","18,99",,,,,,
