TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"12,50","850,41","867,99",,,,,,
seq0,checks,1 / 12,,,"0,55",,,,,,,"12,50","847,94","865,51",,,,,,
seq0,checks,2 / 12,,,"1,35",,,,,,,"12,50","847,73","865,27",,,,,,
seq0,checks,3 / 12,,,"3,52",,,,,,,"12,50","846,64","863,34",,,,,,
seq0,checks,4 / 12,,,"8,36",,,,,,,"12,50","848,89","864,63",,,,,,
seq0,checks,5 / 12,,,"8,87",,,,,,,"12,50","848,91","864,18",,,,,,
seq0,checks,6 / 12,,,"24,87",,,,,,,"12,50","858,40","870,68",,,,,,
seq0,checks,7 / 12,,,"21,88",,,,,,,"12,50","859,13","871,17",,,,,,
seq0,checks,8 / 12,,,"22,10",,,,,,,"12,50","858,91","870,96",,,,,,
seq0,checks,9 / 12,,,"23,22",,,,,,,"12,50","859,88","871,85",,,,,,
seq0,checks,10 / 12,,,"17,23",,,,,,,"12,50","858,38","870,63",,,,,,
seq0,checks,11 / 12,,,"20,17",,,,,,,"12,50","858,27","870,61",,,,,,
seq0,checks,FINAL,,,"19,90",,,,,,,"12,50","859,05","871,33","-1,02","6872,32","12,50","1,30","566,00","1122,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,00",,,,,,,"12,50","851,47","868,58",,,,,,
seq0,no_checks,1 / 12,,,"0,59",,,,,,,"12,50","849,23","866,34",,,,,,
seq0,no_checks,2 / 12,,,"0,96",,,,,,,"12,50","849,08","866,15",,,,,,
seq0,no_checks,3 / 12,,,"2,56",,,,,,,"12,50","847,95","864,82",,,,,,
seq0,no_checks,4 / 12,,,"3,89",,,,,,,"12,50","846,79","863,16",,,,,,
seq0,no_checks,5 / 12,,,"6,76",,,,,,,"12,50","846,54","863,30",,,,,,
seq0,no_checks,6 / 12,,,"8,12",,,,,,,"12,50","852,60","867,86",,,,,,
seq0,no_checks,7 / 12,,,"10,49",,,,,,,"12,50","855,47","869,32",,,,,,
seq0,no_checks,8 / 12,,,"9,68",,,,,,,"12,50","853,16","867,00",,,,,,
seq0,no_checks,9 / 12,,,"11,22",,,,,,,"12,50","855,24","868,32",,,,,,
seq0,no_checks,10 / 12,,,"13,95",,,,,,,"12,50","856,27","869,08",,,,,,
seq0,no_checks,11 / 12,,,"13,91",,,,,,,"12,50","855,83","868,66",,,,,,
seq0,no_checks,FINAL,,,"13,83",,,,,,,"12,50","855,83","868,64","-0,51","6846,50","12,50","1,30","572,00","1138,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,00",,,,,,,"12,50","853,25","866,98",,,,,,
seq1,no_checks,1 / 12,,,"0,01",,,,,,,"12,50","852,97","866,70",,,,,,
seq1,no_checks,2 / 12,,,"0,04",,,,,,,"12,50","852,97","866,70",,,,,,
seq1,no_checks,3 / 12,,,"0,28",,,,,,,"12,50","852,70","866,38",,,,,,
seq1,no_checks,4 / 12,,,"1,88",,,,,,,"12,50","852,13","865,60",,,,,,
seq1,no_checks,5 / 12,,,"3,24",,,,,,,"12,50","850,54","863,49",,,,,,
seq1,no_checks,6 / 12,,,"3,73",,,,,,,"12,50","849,73","862,33",,,,,,
seq1,no_checks,7 / 12,,,"1,73",,,,,,,"12,50","848,69","861,12",,,,,,
seq1,no_checks,8 / 12,,,"1,42",,,,,,,"12,50","848,59","861,12",,,,,,
seq1,no_checks,9 / 12,,,"1,95",,,,,,,"12,50","846,95","860,02",,,,,,
seq1,no_checks,10 / 12,,,"7,05",,,,,,,"12,50","841,94","856,37",,,,,,
seq1,no_checks,11 / 12,,,"13,31",,,,,,,"12,50","847,20","860,39",,,,,,
seq1,no_checks,FINAL,,,"8,33",,,,,,,"12,50","843,85","857,91","1,10","6750,75","12,50","1,31","551,00","1092,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,00",,,,,,,"12,50","891,48","908,94",,,,,,
seq2,no_checks,1 / 12,,,"0,53",,,,,,,"12,50","881,11","898,02",,,,,,
seq2,no_checks,2 / 12,,,"0,67",,,,,,,"12,50","881,00","897,90",,,,,,
seq2,no_checks,3 / 12,,,"2,06",,,,,,,"12,50","880,75","897,64",,,,,,
seq2,no_checks,4 / 12,,,"0,79",,,,,,,"12,50","880,51","897,37",,,,,,
seq2,no_checks,5 / 12,,,"0,74",,,,,,,"12,50","880,50","897,36",,,,,,
seq2,no_checks,6 / 12,,,"2,44",,,,,,,"12,50","864,37","881,16",,,,,,
seq2,no_checks,7 / 12,,,"1,41",,,,,,,"12,50","826,30","844,74",,,,,,
seq2,no_checks,8 / 12,,,"1,02",,,,,,,"12,50","824,98","843,57",,,,,,
seq2,no_checks,9 / 12,,,"1,53",,,,,,,"12,50","824,91","843,53",,,,,,
