FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"0,93","17,14","50,83",,,,,,
seq0,checks,1 / 50,,,"0,00",,,,,,,"0,93","17,20","50,72",,,,,,
seq0,checks,2 / 50,,,"0,00",,,,,,,"0,93","17,20","50,67",,,,,,
seq0,checks,3 / 50,,,"0,00",,,,,,,"0,93","17,19","50,66",,,,,,
seq0,checks,4 / 50,,,"0,00",,,,,,,"0,93","17,19","50,66",,,,,,
seq0,checks,5 / 50,,,"0,00",,,,,,,"0,93","17,19","50,66",,,,,,
seq0,checks,6 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,7 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,8 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,9 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,10 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,11 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,12 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,13 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,14 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,15 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,16 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,17 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,18 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,19 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,20 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,21 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,22 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,23 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,24 / 50,,,"0,00",,,,,,,"0,93","17,20","50,66",,,,,,
seq0,checks,FINAL,,,"0,00",,,,,,,"0,93","17,20","50,66","-0,38","1846,25","2,50","2,13","252,00","504,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,00",,,,,,,"0,94","17,16","50,92",,,,,,
seq0,no_checks,1 / 50,,,"0,07",,,,,,,"0,94","9,89","14,57",,,,,,
seq0,no_checks,2 / 50,,,"0,07",,,,,,,"0,94","9,89","14,57",,,,,,
seq0,no_checks,FINAL,,,"0,07",,,,,,,"0,94","9,89","14,57","42,39","1053,17","2,50","2,13","251,00","502,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,00",,,,,,,"1,45","31,60","47,85",,,,,,
seq1,no_checks,1 / 50,,,"0,00",,,,,,,"1,45","8,92","9,44",,,,,,
seq1,no_checks,2 / 50,,,"0,00",,,,,,,"1,45","8,99","9,52",,,,,,
seq1,no_checks,3 / 50,,,"0,00",,,,,,,"1,45","8,95","9,47",,,,,,
seq1,no_checks,4 / 50,,,"0,00",,,,,,,"1,45","8,93","9,44",,,,,,
seq1,no_checks,5 / 50,,,"0,00",,,,,,,"1,45","8,93","9,44",,,,,,
seq1,no_checks,FINAL,,,"0,00",,,,,,,"1,45","8,93","9,44","71,75","617,15","2,50","1,82","187,00","374,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,
