FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,38","0,01",,,,,,,"0,81","10,77","13,60","10,01",,,,,,
seq0,checks,1 / 100,,,"0,03","0,31","0,03",,,,,,,"0,81","2,36","2,52","0,58",,,,,,
seq0,checks,2 / 100,,,"0,03","0,32","0,03",,,,,,,"0,81","2,36","2,52","0,58",,,,,,
seq0,checks,3 / 100,,,"0,03","0,32","0,03",,,,,,,"0,81","2,36","2,52","0,58",,,,,,
seq0,checks,FINAL,,,"0,03","0,32","0,03",,,,,,,"0,81","2,36","2,52","0,58","78,11","291,30","2,50","2,13","250,00","454,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,00","0,41","0,01",,,,,,,"0,81","10,77","13,58","10,01",,,,,,
seq0,no_checks,1 / 100,,,"0,00","0,41","0,01",,,,,,,"0,81","10,74","13,53","9,98",,,,,,
seq0,no_checks,2 / 100,,,"0,00","0,41","0,01",,,,,,,"0,81","10,72","13,47","9,96",,,,,,
seq0,no_checks,3 / 100,,,"0,00","0,41","0,01",,,,,,,"0,81","10,73","13,47","9,97",,,,,,
seq0,no_checks,4 / 100,,,"0,00","0,41","0,01",,,,,,,"0,81","10,72","13,45","9,97",,,,,,
seq0,no_checks,5 / 100,,,"0,00","0,40","0,01",,,,,,,"0,81","10,67","13,34","9,92",,,,,,
seq0,no_checks,6 / 100,,,"0,05","0,37","0,22",,,,,,,"0,81","9,75","11,80","9,02",,,,,,
seq0,no_checks,7 / 100,,,"0,05","0,37","0,22",,,,,,,"0,81","9,75","11,80","9,02",,,,,,
seq0,no_checks,FINAL,,,"0,05","0,37","0,22",,,,,,,"0,81","9,75","11,80","9,02","9,46","1198,31","2,50","2,13","253,00","460,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,00","0,56","0,02",,,,,,,"1,30","21,46","26,27","17,05",,,,,,
seq1,no_checks,1 / 100,,,"0,01","0,26","0,04",,,,,,,"1,30","13,59","14,22","1,01",,,,,,
seq1,no_checks,2 / 100,,,"0,01","0,26","0,05",,,,,,,"1,30","13,59","14,22","1,01",,,,,,
seq1,no_checks,FINAL,,,"0,01","0,26","0,05",,,,,,,"1,30","13,59","14,22","1,01","36,68","1041,64","2,50","1,87","188,00","314,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,01","0,35","0,02",,,,,,,"1,96","27,07","31,58","17,99",,,,,,
seq2,no_checks,1 / 100,,,"0,00","0,16","0,04",,,,,,,"1,96","23,32","23,89","0,00",,,,,,
