154,62;0,184517
153,644;0,184517
116,35;0,420114
115,307;0,420114
57,9985;0,637658
56,9621;0,637658
171,949;0,183454
170,97;0,183454
173,584;0,181308
172,602;0,181308
85,5323;0,525259
86,6738;0,525259
554,05;0,0766167
552,995;0,0766167
132,078;0,343781
131,069;0,343781
98,7136;0,403968
97,752;0,403968
96,0698;0,47354
94,991;0,47354
91,1824;0,457568
90,2086;0,457568
114,465;0,409261
115,474;0,409261
84,1868;0,493372
85,2141;0,493372
530,11;0,068528
531,471;0,068528
256,434;0,165511
255,492;0,165511
240,908;0,197824
239,942;0,197824
85,9121;0,394161
88,3778;0,394161
199,295;0,225554
200,672;0,225554
171,332;0,26467
172,707;0,26467
240,577;0,196832
239,606;0,196832
204,269;0,221173
203,296;0,221173
254,22;0,172459
253,277;0,172459
137,141;0,329838
138,526;0,329838
84,9431;0,50085
83,9263;0,50085
326,477;0,121947
325,497;0,121947
109,32;0,220287
108,368;0,220287
84,6148;0,551074
85,5891;0,551074
84,6298;0,547869
85,6081;0,547869
83,0767;0,563018
83,8994;0,563018
86,4695;0,527861
85,4216;0,527861
85,9574;0,517377
87,0051;0,517377
990,861;0,034264
989,956;0,034264
308,959;0,125115
307,996;0,125115
245,355;0,149353
244,377;0,149353
72,5948;0,555319
73,3379;0,555319
222,728;0,153233
221,762;0,153233
156,7;0,234902
155,633;0,234902
151,181;0,238211
150,114;0,238211
279,142;0,126669
280,464;0,126669
122,482;0,397129
123,659;0,397129
83,2969;0,558831
84,2406;0,558831
80,0431;0,555319
78,9702;0,555319
78,4796;0,556375
79,3269;0,556375
144,255;0,195835
143,286;0,195835
166,174;0,277659
165,232;0,277659
179,025;0,256409
178,083;0,256409
85,7799;0,523019
86,6738;0,523019
100,923;0,465622
101,753;0,465622
410,111;0,118694
409,135;0,118694
413,75;0,120331
415,111;0,120331
512,896;0,0969133
511,961;0,0969133
330,222;0,121947
329,246;0,121947
118,16;0,422899
117,111;0,422899
117,166;0,420114
118,306;0,420114
276,135;0,185575
275,168;0,185575
211,131;0,213062
210,157;0,213062
363,136;0,138476
362,116;0,138476
182,836;0,213979
181,831;0,213979
224,133;0,197824
223,193;0,197824
58,4727;0,628696
57,4401;0,628696
40,2296;0,614849
42,7338;0,614849
96,8641;0,480105
95,7842;0,480105
99,385;0,476423
100,109;0,476423
89,3086;0,473126
88,3283;0,473126
128,521;0,3743
127,514;0,3743
590,588;0,0766167
591,742;0,0766167
323,415;0,11535
322,436;0,11535
140,039;0,247082
138,97;0,247082
59,1997;0,41543
62,3046;0,41543
104,636;0,234068
103,652;0,234068
272,509;0,137056
271,544;0,137056
184,275;0,163129
183,303;0,163129
84,3813;0,558831
83,2873;0,558831
160,304;0,28393
161,687;0,28393
