9.894870117355913930e-02 5.886482344602745470e-02 7.686277321911971772e-01
8.668188038774102266e-02 1.045928683713379104e-03 7.417761700890634913e-01
9.338096385443724057e-02 8.668128085896179003e-02 7.934475278578074775e-01
1.013525860494474407e-01 1.252984843298989015e-01 8.184307243004182997e-01
-2.872221531129144356e-01 -3.513418439048651698e-01 7.584526084030882576e-01
-3.724078303404950718e-01 -3.293428305211755780e-01 8.358585278460370915e-01
-4.574070623819784243e-02 1.129364845185856225e-01 9.103645550361877392e-01
-1.111353773671721890e-01 -1.050017414915973696e-01 8.025597817654148702e-01
-1.066685686181660514e-01 -4.904328946566179070e-02 8.407279393752439267e-01
1.858163530823896958e-01 2.046080052521281611e-01 8.032143162957332549e-01
-1.646698133784888496e-01 -1.632166421390640887e-01 8.086067401034202629e-01
-1.131264323048806753e-01 -1.470525257345018100e-01 7.777302887388525265e-01
-2.232573539617049851e-01 -1.742910613571830580e-01 8.224916602903469265e-01
-7.972731069913698010e-02 -1.992734208350000202e-01 7.109025838387376117e-01
-7.064785728492740946e-02 -1.366939470731688977e-01 7.531260508131505382e-01
-2.247162063827471967e-01 -9.237536308734295432e-02 8.900986278088840464e-01
-7.516586247134383891e-02 -2.025298170773547346e-01 7.223110718219034609e-01
1.549322641036297299e-01 1.420481757175187654e-01 7.893160615454104523e-01
1.980700425200892373e-02 7.721516932599967187e-02 8.461961913420588122e-01
-3.422882607128592547e-02 -4.081941453865317593e-02 7.949272670493430226e-01
-9.169642058873388180e-02 -4.749167301502486838e-02 8.340369887764841339e-01
3.909017165387582149e-02 1.106377169513878267e-01 8.398988930862084645e-01
-8.356088196803197754e-02 -1.446307125166573088e-02 8.523662734541282981e-01
5.662039283779258386e-02 9.303974942943014914e-02 8.229524351866798204e-01
5.256595836244130904e-02 1.139069459049238953e-01 8.400067190706559384e-01
1.816656360778691748e-01 1.791374926630161790e-01 7.984695245660039520e-01
-1.316897956211966203e-01 3.520227876717762355e-02 9.171277375703229540e-01
-1.396618460063181189e-01 -1.157615793769009027e-01 8.144106413710220371e-01
3.301525531156729310e-02 -3.841965827767712671e-02 7.487438666574099955e-01
2.486105669015652997e-01 4.064952753901336646e-02 6.520882358759174657e-01
6.962080872806664100e-02 1.769434994310154219e-01 8.716175087643053265e-01
9.084362376127930183e-02 1.162015569086634892e-01 8.147870770797475126e-01
-6.450556269124363418e-02 -1.203563486813744379e-02 8.382846469865093963e-01
-2.638834856285820485e-01 -3.407083058752941040e-01 7.502243812544622248e-01
1.182481167228350005e-01 -1.622391030218683222e-02 7.015595815442070560e-01
2.730432489461725454e-01 1.587999152990380303e-01 7.195225421688588030e-01
