TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,00",,,,,,,"7,75","258,60","378,54",,,,,,
level0,checks,1 / 15,,,"0,00",,,,,,,"7,75","258,60","378,54",,,,,,
level0,checks,FINAL,,,"0,00",,,,,,,"7,75","258,60","378,54","0,00","3338,20","31,47","0,77","216,00","410,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,00",,,,,,,"7,95","261,01","381,26",,,,,,
level0,no_checks,1 / 15,,,"0,00",,,,,,,"7,95","261,01","381,26",,,,,,
level0,no_checks,FINAL,,,"0,00",,,,,,,"7,95","261,01","381,26","0,00","3284,06","31,47","0,77","216,00","412,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,00",,,,,,,"29,35","1008,08","1120,92",,,,,,
level1,no_checks,1 / 15,,,"0,00",,,,,,,"29,35","1008,07","1120,91",,,,,,
level1,no_checks,2 / 15,,,"0,00",,,,,,,"29,35","1008,07","1120,91",,,,,,
level1,no_checks,3 / 15,,,"0,00",,,,,,,"29,35","1008,07","1120,91",,,,,,
level1,no_checks,4 / 15,,,"0,01",,,,,,,"29,35","1008,06","1120,90",,,,,,
level1,no_checks,5 / 15,,,"0,03",,,,,,,"29,35","1008,04","1120,87",,,,,,
level1,no_checks,6 / 15,,,"0,15",,,,,,,"29,35","1007,97","1120,79",,,,,,
level1,no_checks,7 / 15,,,"0,13",,,,,,,"29,35","1007,94","1120,74",,,,,,
level1,no_checks,8 / 15,,,"0,54",,,,,,,"29,35","1007,85","1120,60",,,,,,
level1,no_checks,9 / 15,,,"2,74",,,,,,,"29,35","1004,40","1116,33",,,,,,
level1,no_checks,10 / 15,,,"1,61",,,,,,,"29,35","1004,67","1116,53",,,,,,
level1,no_checks,11 / 15,,,"2,57",,,,,,,"29,35","1004,47","1116,33",,,,,,
level1,no_checks,12 / 15,,,"4,18",,,,,,,"29,35","1002,69","1114,08",,,,,,
level1,no_checks,13 / 15,,,"4,75",,,,,,,"29,35","965,18","1077,90",,,,,,
level1,no_checks,14 / 15,,,"3,05",,,,,,,"29,35","939,87","1054,25",,,,,,
level1,no_checks,FINAL,,,"3,00",,,,,,,"29,35","927,94","1046,38","7,95","3161,87","46,97","0,69","185,00","330,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,00",,,,,,,"67,22","1044,55","1214,59",,,,,,
level2,no_checks,1 / 15,,,"0,01",,,,,,,"67,22","1044,52","1214,57",,,,,,
level2,no_checks,2 / 15,,,"0,03",,,,,,,"67,22","1044,50","1214,57",,,,,,
level2,no_checks,3 / 15,,,"0,04",,,,,,,"67,22","1044,50","1214,56",,,,,,
level2,no_checks,4 / 15,,,"0,05",,,,,,,"67,22","1044,49","1214,56",,,,,,
level2,no_checks,5 / 15,,,"0,05",,,,,,,"67,22","1044,48","1214,56",,,,,,
level2,no_checks,6 / 15,,,"0,05",,,,,,,"67,22","1044,48","1214,56",,,,,,
level2,no_checks,7 / 15,,,"0,05",,,,,,,"67,22","1044,48","1214,55",,,,,,
level2,no_checks,8 / 15,,,"0,06",,,,,,,"67,22","1044,48","1214,55",,,,,,
level2,no_checks,9 / 15,,,"0,06",,,,,,,"67,22","1044,47","1214,55",,,,,,
level2,no_checks,10 / 15,,,"0,06",,,,,,,"67,22","1044,47","1214,55",,,,,,
level2,no_checks,11 / 15,,,"0,06",,,,,,,"67,22","1044,47","1214,55",,,,,,
level2,no_checks,12 / 15,,,"0,06",,,,,,,"67,22","1044,47","1214,55",,,,,,
level2,no_checks,13 / 15,,,"0,06",,,,,,,"67,22","1044,47","1214,54",,,,,,
