FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,20",,,,,,,"7,75","258,61","378,56",,,,,,
level0,checks,1 / 10,,,"0,54",,,,,,,"7,75","258,62","378,47",,,,,,
level0,checks,2 / 10,,,"4,39",,,,,,,"7,75","257,77","377,30",,,,,,
level0,checks,3 / 10,,,"4,50",,,,,,,"7,75","254,57","372,05",,,,,,
level0,checks,4 / 10,,,"5,98",,,,,,,"7,75","252,25","365,09",,,,,,
level0,checks,5 / 10,,,"15,96",,,,,,,"7,75","256,00","349,17",,,,,,
level0,checks,6 / 10,,,"9,63",,,,,,,"7,75","266,50","355,75",,,,,,
level0,checks,7 / 10,,,"4,37",,,,,,,"7,75","272,47","360,48",,,,,,
level0,checks,8 / 10,,,"2,84",,,,,,,"7,75","271,74","358,35",,,,,,
level0,checks,9 / 10,,,"2,94",,,,,,,"7,75","219,89","305,09",,,,,,
level0,checks,FINAL,,,"3,67",,,,,,,"7,75","216,59","302,36","16,25","2795,90","31,47","0,77","216,00","410,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,25",,,,,,,"7,95","261,02","381,28",,,,,,
level0,no_checks,1 / 10,,,"1,61",,,,,,,"7,95","260,96","380,78",,,,,,
level0,no_checks,2 / 10,,,"3,93",,,,,,,"7,95","260,11","374,58",,,,,,
level0,no_checks,3 / 10,,,"8,45",,,,,,,"7,95","243,79","338,10",,,,,,
level0,no_checks,4 / 10,,,"9,72",,,,,,,"7,95","234,35","319,74",,,,,,
level0,no_checks,5 / 10,,,"6,27",,,,,,,"7,95","363,74","520,23",,,,,,
level0,no_checks,6 / 10,,,"7,71",,,,,,,"7,95","380,05","528,91",,,,,,
level0,no_checks,7 / 10,,,"5,46",,,,,,,"7,95","444,91","607,37",,,,,,
level0,no_checks,8 / 10,,,"4,53",,,,,,,"7,95","458,16","615,76",,,,,,
level0,no_checks,9 / 10,,,"3,74",,,,,,,"7,95","459,92","617,85",,,,,,
level0,no_checks,FINAL,,,"3,68",,,,,,,"7,95","460,84","618,38","-76,55","5798,32","31,47","0,77","216,00","412,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"1,71",,,,,,,"29,35","1007,98","1120,79",,,,,,
level1,no_checks,1 / 10,,,"1,61",,,,,,,"29,35","1007,32","1119,93",,,,,,
level1,no_checks,2 / 10,,,"3,51",,,,,,,"29,35","1002,87","1115,50",,,,,,
level1,no_checks,3 / 10,,,"5,54",,,,,,,"29,35","1000,61","1108,31",,,,,,
level1,no_checks,4 / 10,,,"7,55",,,,,,,"29,35","997,01","1102,53",,,,,,
level1,no_checks,5 / 10,,,"6,41",,,,,,,"29,35","980,02","1080,58",,,,,,
level1,no_checks,6 / 10,,,"4,64",,,,,,,"29,35","980,27","1077,27",,,,,,
level1,no_checks,7 / 10,,,"4,68",,,,,,,"29,35","964,36","1060,32",,,,,,
level1,no_checks,8 / 10,,,"6,90",,,,,,,"29,35","950,46","1047,07",,,,,,
level1,no_checks,9 / 10,,,"10,43",,,,,,,"29,35","940,88","1037,13",,,,,,
level1,no_checks,FINAL,,,"17,13",,,,,,,"29,35","908,75","1016,76","9,84","3096,46","46,97","0,69","185,00","330,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"4,13",,,,,,,"67,05","1062,21","1225,77",,,,,,
level2,no_checks,1 / 10,,,"4,24",,,,,,,"67,05","1061,84","1225,28",,,,,,
level2,no_checks,2 / 10,,,"4,51",,,,,,,"67,05","1061,51","1224,91",,,,,,
level2,no_checks,3 / 10,,,"4,74",,,,,,,"67,05","1061,08","1224,37",,,,,,
level2,no_checks,4 / 10,,,"4,98",,,,,,,"67,05","1060,60","1223,81",,,,,,
level2,no_checks,5 / 10,,,"5,11",,,,,,,"67,05","1060,13","1223,29",,,,,,
level2,no_checks,6 / 10,,,"5,24",,,,,,,"67,05","1059,73","1222,84",,,,,,
level2,no_checks,7 / 10,,,"5,26",,,,,,,"67,05","1059,16","1222,23",,,,,,
level2,no_checks,8 / 10,,,"5,57",,,,,,,"67,05","1058,46","1221,50",,,,,,
level2,no_checks,9 / 10,,,"5,22",,,,,,,"67,05","1058,21","1221,23",,,,,,
level2,no_checks,FINAL,,,"5,16",,,,,,,"67,05","1057,84","1220,83","0,41","1577,80","63,35","0,62","150,00","138,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"1,64",,,,,,,"63,78","936,67","1142,52",,,,,,
level3,no_checks,1 / 10,,,"2,57",,,,,,,"63,78","937,84","1143,12",,,,,,
level3,no_checks,2 / 10,,,"3,35",,,,,,,"63,78","937,45","1142,84",,,,,,
level3,no_checks,3 / 10,,,"4,08",,,,,,,"63,78","936,63","1142,03",,,,,,
level3,no_checks,4 / 10,,,"3,92",,,,,,,"63,78","936,30","1141,85",,,,,,
level3,no_checks,5 / 10,,,"5,93",,,,,,,"63,78","919,81","1127,93",,,,,,
level3,no_checks,6 / 10,,,"5,27",,,,,,,"63,78","922,04","1131,76",,,,,,
level3,no_checks,7 / 10,,,"4,06",,,,,,,"63,78","922,51","1133,12",,,,,,
level3,no_checks,8 / 10,,,"2,89",,,,,,,"63,78","918,95","1130,96",,,,,,
level3,no_checks,9 / 10,,,"2,09",,,,,,,"63,78","910,62","1126,14",,,,,,
level3,no_checks,FINAL,,,"2,06",,,,,,,"63,78","903,56","1122,19","3,54","1416,77","35,76","0,66","146,00","244,00"
