InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,06",,,,,,,"7,95","260,98","381,26",,,,,,
level0,checks,1 / 10,,,"0,13",,,,,,,"7,95","261,01","381,24",,,,,,
level0,checks,2 / 10,,,"0,66",,,,,,,"7,95","260,87","380,93",,,,,,
level0,checks,3 / 10,,,"3,64",,,,,,,"7,95","261,37","380,44",,,,,,
level0,checks,4 / 10,,,"4,14",,,,,,,"7,95","267,77","378,28",,,,,,
level0,checks,5 / 10,,,"6,31",,,,,,,"7,95","269,14","374,30",,,,,,
level0,checks,6 / 10,,,"4,28",,,,,,,"7,95","263,57","369,31",,,,,,
level0,checks,7 / 10,,,"7,87",,,,,,,"7,95","275,20","380,77",,,,,,
level0,checks,8 / 10,,,"4,05",,,,,,,"7,95","370,11","524,54",,,,,,
level0,checks,9 / 10,,,"3,99",,,,,,,"7,95","393,48","544,18",,,,,,
level0,checks,FINAL,,,"3,58",,,,,,,"7,95","399,92","544,62","-53,24","5031,83","31,47","0,77","216,00","412,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,06",,,,,,,"7,95","260,98","381,26",,,,,,
level0,no_checks,1 / 10,,,"0,13",,,,,,,"7,95","261,01","381,24",,,,,,
level0,no_checks,2 / 10,,,"0,66",,,,,,,"7,95","260,87","380,93",,,,,,
level0,no_checks,3 / 10,,,"3,64",,,,,,,"7,95","261,37","380,44",,,,,,
level0,no_checks,4 / 10,,,"4,14",,,,,,,"7,95","267,77","378,28",,,,,,
level0,no_checks,5 / 10,,,"6,31",,,,,,,"7,95","269,14","374,30",,,,,,
level0,no_checks,6 / 10,,,"4,28",,,,,,,"7,95","263,57","369,31",,,,,,
level0,no_checks,7 / 10,,,"7,87",,,,,,,"7,95","275,20","380,77",,,,,,
level0,no_checks,8 / 10,,,"4,05",,,,,,,"7,95","370,11","524,54",,,,,,
level0,no_checks,9 / 10,,,"3,99",,,,,,,"7,95","393,48","544,18",,,,,,
level0,no_checks,FINAL,,,"3,58",,,,,,,"7,95","399,92","544,62","-53,24","5031,83","31,47","0,77","216,00","412,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,37",,,,,,,"29,35","1008,00","1120,81",,,,,,
level1,no_checks,1 / 10,,,"2,04",,,,,,,"29,35","1006,93","1119,04",,,,,,
level1,no_checks,2 / 10,,,"3,74",,,,,,,"29,35","1003,97","1114,58",,,,,,
level1,no_checks,3 / 10,,,"6,03",,,,,,,"29,35","989,34","1099,64",,,,,,
level1,no_checks,4 / 10,,,"17,42",,,,,,,"29,35","967,67","1078,09",,,,,,
level1,no_checks,5 / 10,,,"9,13",,,,,,,"29,35","939,34","1044,85",,,,,,
level1,no_checks,6 / 10,,,"6,46",,,,,,,"29,35","927,48","1035,44",,,,,,
level1,no_checks,7 / 10,,,"4,47",,,,,,,"29,35","917,82","1026,93",,,,,,
level1,no_checks,8 / 10,,,"6,52",,,,,,,"29,35","903,37","1011,83",,,,,,
level1,no_checks,9 / 10,,,"6,05",,,,,,,"29,35","887,43","1001,69",,,,,,
level1,no_checks,FINAL,,,"4,50",,,,,,,"29,35","872,32","991,43","13,46","2972,33","46,97","0,69","185,00","330,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"1,10",,,,,,,"67,20","1080,14","1247,56",,,,,,
level2,no_checks,1 / 10,,,"1,57",,,,,,,"67,20","1079,67","1246,98",,,,,,
level2,no_checks,2 / 10,,,"1,60",,,,,,,"67,20","1079,39","1246,64",,,,,,
level2,no_checks,3 / 10,,,"1,60",,,,,,,"67,20","1079,21","1246,42",,,,,,
level2,no_checks,4 / 10,,,"1,61",,,,,,,"67,20","1079,01","1246,16",,,,,,
level2,no_checks,5 / 10,,,"1,62",,,,,,,"67,20","1078,74","1245,84",,,,,,
level2,no_checks,6 / 10,,,"1,62",,,,,,,"67,20","1078,58","1245,64",,,,,,
level2,no_checks,7 / 10,,,"1,63",,,,,,,"67,20","1078,42","1245,44",,,,,,
level2,no_checks,8 / 10,,,"1,64",,,,,,,"67,20","1078,12","1245,09",,,,,,
level2,no_checks,9 / 10,,,"1,71",,,,,,,"67,20","1077,11","1243,90",,,,,,
level2,no_checks,FINAL,,,"1,64",,,,,,,"67,20","1077,03","1243,80","0,29","1602,70","63,35","0,62","150,00","140,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,45",,,,,,,"63,78","935,80","1142,35",,,,,,
level3,no_checks,1 / 10,,,"0,72",,,,,,,"63,78","935,94","1142,34",,,,,,
level3,no_checks,2 / 10,,,"0,82",,,,,,,"63,78","935,72","1142,13",,,,,,
level3,no_checks,3 / 10,,,"4,09",,,,,,,"63,78","930,38","1135,82",,,,,,
level3,no_checks,4 / 10,,,"4,16",,,,,,,"63,78","928,08","1134,21",,,,,,
level3,no_checks,5 / 10,,,"6,43",,,,,,,"63,78","910,72","1123,65",,,,,,
level3,no_checks,6 / 10,,,"8,80",,,,,,,"63,78","902,04","1117,46",,,,,,
level3,no_checks,7 / 10,,,"4,19",,,,,,,"63,78","900,88","1113,12",,,,,,
level3,no_checks,8 / 10,,,"3,38",,,,,,,"63,78","898,71","1112,01",,,,,,
level3,no_checks,9 / 10,,,"3,97",,,,,,,"63,78","896,26","1110,85",,,,,,
level3,no_checks,FINAL,,,"3,51",,,,,,,"63,78","896,24","1110,76","4,23","1405,29","35,76","0,66","146,00","244,00"
