FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,20",,,,,,,"7,75","258,61","378,56",,,,,,
level0,checks,1 / 10,,,"0,36",,,,,,,"7,75","257,66","376,83",,,,,,
level0,checks,2 / 10,,,"1,63",,,,,,,"7,75","257,80","373,31",,,,,,
level0,checks,3 / 10,,,"8,90",,,,,,,"7,75","255,19","364,80",,,,,,
level0,checks,4 / 10,,,"7,46",,,,,,,"7,75","239,40","329,97",,,,,,
level0,checks,5 / 10,,,"8,49",,,,,,,"7,75","223,53","311,63",,,,,,
level0,checks,6 / 10,,,"8,27",,,,,,,"7,75","199,58","280,78",,,,,,
level0,checks,7 / 10,,,"13,18",,,,,,,"7,75","193,28","266,95",,,,,,
level0,checks,8 / 10,,,"15,57",,,,,,,"7,75","202,04","289,59",,,,,,
level0,checks,9 / 10,,,"31,08",,,,,,,"7,75","219,19","304,64",,,,,,
level0,checks,FINAL,,,"17,50",,,,,,,"7,75","258,41","356,83","0,08","3335,78","31,47","0,77","216,00","410,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,25",,,,,,,"7,95","261,02","381,28",,,,,,
level0,no_checks,1 / 10,,,"1,05",,,,,,,"7,95","260,02","380,10",,,,,,
level0,no_checks,2 / 10,,,"3,63",,,,,,,"7,95","256,81","372,63",,,,,,
level0,no_checks,3 / 10,,,"9,40",,,,,,,"7,95","257,52","358,41",,,,,,
level0,no_checks,4 / 10,,,"11,38",,,,,,,"7,95","239,09","337,22",,,,,,
level0,no_checks,5 / 10,,,"11,50",,,,,,,"7,95","219,40","324,32",,,,,,
level0,no_checks,6 / 10,,,"13,10",,,,,,,"7,95","267,67","295,51",,,,,,
level0,no_checks,7 / 10,,,"16,64",,,,,,,"7,95","491,60","510,60",,,,,,
level0,no_checks,8 / 10,,,"1,34",,,,,,,"7,95","1277,43","1287,27",,,,,,
level0,no_checks,9 / 10,,,"0,87",,,,,,,"7,95","1276,12","1285,93",,,,,,
level0,no_checks,FINAL,,,"0,93",,,,,,,"7,95","1275,93","1285,75","-388,82","16053,92","31,47","0,77","216,00","412,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"1,71",,,,,,,"29,35","1007,98","1120,79",,,,,,
level1,no_checks,1 / 10,,,"1,57",,,,,,,"29,35","1007,24","1119,83",,,,,,
level1,no_checks,2 / 10,,,"55,86",,,,,,,"29,35","924,58","964,71",,,,,,
level1,no_checks,3 / 10,,,"26,51",,,,,,,"29,35","788,60","798,44",,,,,,
level1,no_checks,4 / 10,,,"67,37",,,,,,,"29,35","672,98","693,54",,,,,,
level1,no_checks,5 / 10,,,"62,10",,,,,,,"29,35","445,78","506,21",,,,,,
level1,no_checks,6 / 10,,,"52,78",,,,,,,"29,35","407,93","475,78",,,,,,
level1,no_checks,7 / 10,,,"47,95",,,,,,,"29,35","378,78","446,03",,,,,,
level1,no_checks,8 / 10,,,"50,58",,,,,,,"29,35","366,74","438,06",,,,,,
level1,no_checks,9 / 10,,,"41,09",,,,,,,"29,35","283,21","346,78",,,,,,
level1,no_checks,FINAL,,,"58,20",,,,,,,"29,35","236,61","326,64","76,53","806,22","46,97","0,69","185,00","330,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"4,13",,,,,,,"67,05","1062,21","1225,77",,,,,,
level2,no_checks,1 / 10,,,"4,20",,,,,,,"67,05","1060,97","1224,31",,,,,,
level2,no_checks,2 / 10,,,"4,21",,,,,,,"67,05","1059,78","1223,02",,,,,,
level2,no_checks,3 / 10,,,"4,18",,,,,,,"67,05","1058,91","1222,06",,,,,,
level2,no_checks,4 / 10,,,"4,27",,,,,,,"67,05","1057,53","1220,60",,,,,,
level2,no_checks,5 / 10,,,"4,24",,,,,,,"67,05","1056,10","1219,10",,,,,,
level2,no_checks,6 / 10,,,"4,21",,,,,,,"67,05","1055,32","1218,29",,,,,,
level2,no_checks,7 / 10,,,"4,19",,,,,,,"67,05","1054,67","1217,62",,,,,,
level2,no_checks,8 / 10,,,"4,19",,,,,,,"67,05","1054,05","1216,98",,,,,,
level2,no_checks,9 / 10,,,"4,19",,,,,,,"67,05","1053,57","1216,48",,,,,,
level2,no_checks,FINAL,,,"4,18",,,,,,,"67,05","1052,90","1215,79","0,88","1570,43","63,35","0,62","150,00","138,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"1,64",,,,,,,"63,78","936,67","1142,52",,,,,,
level3,no_checks,1 / 10,,,"2,44",,,,,,,"63,78","934,42","1139,38",,,,,,
level3,no_checks,2 / 10,,,"2,97",,,,,,,"63,78","933,46","1138,35",,,,,,
level3,no_checks,3 / 10,,,"14,72",,,,,,,"63,78","805,65","992,07",,,,,,
level3,no_checks,4 / 10,,,"33,97",,,,,,,"63,78","592,25","612,26",,,,,,
level3,no_checks,5 / 10,,,"29,68",,,,,,,"63,78","569,36","587,77",,,,,,
level3,no_checks,6 / 10,,,"28,41",,,,,,,"63,78","539,07","555,69",,,,,,
level3,no_checks,7 / 10,,,"26,19",,,,,,,"63,78","479,78","496,67",,,,,,
level3,no_checks,8 / 10,,,"20,34",,,,,,,"63,78","417,47","435,95",,,,,,
level3,no_checks,9 / 10,,,"20,15",,,,,,,"63,78","410,42","426,43",,,,,,
level3,no_checks,FINAL,,,"19,28",,,,,,,"63,78","408,57","424,19","56,38","640,63","35,76","0,66","146,00","244,00"
