TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,00",,,,,,,"7,75","258,60","378,54",,,,,,
level0,checks,1 / 10,,,"1,34",,,,,,,"7,75","233,16","340,04",,,,,,
level0,checks,2 / 10,,,"1,60",,,,,,,"7,75","233,03","339,73",,,,,,
level0,checks,3 / 10,,,"2,84",,,,,,,"7,75","233,12","339,62",,,,,,
level0,checks,4 / 10,,,"7,62",,,,,,,"7,75","231,63","337,74",,,,,,
level0,checks,5 / 10,,,"23,71",,,,,,,"7,75","191,08","305,15",,,,,,
level0,checks,6 / 10,,,"27,79",,,,,,,"7,75","180,90","281,32",,,,,,
level0,checks,7 / 10,,,"27,49",,,,,,,"7,75","260,05","382,48",,,,,,
level0,checks,8 / 10,,,"29,70",,,,,,,"7,75","351,20","474,72",,,,,,
level0,checks,9 / 10,,,"23,39",,,,,,,"7,75","350,06","370,49",,,,,,
level0,checks,FINAL,,,"27,06",,,,,,,"7,75","411,71","440,55","-59,21","5314,68","31,47","0,77","216,00","410,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,00",,,,,,,"7,95","261,01","381,26",,,,,,
level0,no_checks,1 / 10,,,"0,00",,,,,,,"7,95","260,89","381,07",,,,,,
level0,no_checks,2 / 10,,,"0,01",,,,,,,"7,95","260,85","381,00",,,,,,
level0,no_checks,3 / 10,,,"0,01",,,,,,,"7,95","260,85","381,00",,,,,,
level0,no_checks,4 / 10,,,"0,01",,,,,,,"7,95","260,84","381,00",,,,,,
level0,no_checks,5 / 10,,,"0,06",,,,,,,"7,95","260,84","380,98",,,,,,
level0,no_checks,6 / 10,,,"0,59",,,,,,,"7,95","260,71","380,68",,,,,,
level0,no_checks,7 / 10,,,"3,61",,,,,,,"7,95","260,53","379,64",,,,,,
level0,no_checks,8 / 10,,,"5,37",,,,,,,"7,95","264,35","377,80",,,,,,
level0,no_checks,9 / 10,,,"9,61",,,,,,,"7,95","256,29","348,82",,,,,,
level0,no_checks,FINAL,,,"12,36",,,,,,,"7,95","207,68","290,12","20,43","2613,11","31,47","0,77","216,00","412,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,00",,,,,,,"29,35","1008,08","1120,92",,,,,,
level1,no_checks,1 / 10,,,"0,03",,,,,,,"29,35","1007,72","1120,49",,,,,,
level1,no_checks,2 / 10,,,"0,27",,,,,,,"29,35","1007,02","1119,47",,,,,,
level1,no_checks,3 / 10,,,"4,24",,,,,,,"29,35","1004,62","1115,46",,,,,,
level1,no_checks,4 / 10,,,"4,78",,,,,,,"29,35","1002,01","1111,55",,,,,,
level1,no_checks,5 / 10,,,"5,82",,,,,,,"29,35","992,25","1097,95",,,,,,
level1,no_checks,6 / 10,,,"8,74",,,,,,,"29,35","972,80","1069,02",,,,,,
level1,no_checks,7 / 10,,,"13,66",,,,,,,"29,35","958,56","1051,10",,,,,,
level1,no_checks,8 / 10,,,"12,43",,,,,,,"29,35","940,86","1032,17",,,,,,
level1,no_checks,9 / 10,,,"45,07",,,,,,,"29,35","816,96","838,97",,,,,,
level1,no_checks,FINAL,,,"49,09",,,,,,,"29,35","789,86","815,52","21,65","2691,38","46,97","0,69","185,00","330,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,00",,,,,,,"67,07","1026,35","1191,43",,,,,,
level2,no_checks,1 / 10,,,"0,66",,,,,,,"67,07","996,12","1161,59",,,,,,
level2,no_checks,2 / 10,,,"1,08",,,,,,,"67,07","995,95","1161,34",,,,,,
level2,no_checks,3 / 10,,,"1,17",,,,,,,"67,07","995,88","1161,25",,,,,,
level2,no_checks,4 / 10,,,"1,41",,,,,,,"67,07","995,78","1161,09",,,,,,
