InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,06",,,,,,,"7,95","260,98","381,26",,,,,,
level0,checks,1 / 10,,,"0,27",,,,,,,"7,95","258,50","377,33",,,,,,
level0,checks,2 / 10,,,"1,02",,,,,,,"7,95","255,77","372,40",,,,,,
level0,checks,3 / 10,,,"3,22",,,,,,,"7,95","226,71","330,07",,,,,,
level0,checks,4 / 10,,,"16,23",,,,,,,"7,95","187,62","259,59",,,,,,
level0,checks,5 / 10,,,"18,85",,,,,,,"7,95","206,40","286,06",,,,,,
level0,checks,6 / 10,,,"25,00",,,,,,,"7,95","205,91","282,37",,,,,,
level0,checks,7 / 10,,,"24,39",,,,,,,"7,95","401,04","467,10",,,,,,
level0,checks,8 / 10,,,"15,45",,,,,,,"7,95","517,81","540,55",,,,,,
level0,checks,9 / 10,,,"19,22",,,,,,,"7,95","550,25","579,50",,,,,,
level0,checks,FINAL,,,"0,38",,,,,,,"7,95","1291,66","1301,02","-394,93","16251,83","31,47","0,77","216,00","412,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,06",,,,,,,"7,95","260,98","381,26",,,,,,
level0,no_checks,1 / 10,,,"0,27",,,,,,,"7,95","258,50","377,33",,,,,,
level0,no_checks,2 / 10,,,"1,02",,,,,,,"7,95","255,77","372,40",,,,,,
level0,no_checks,3 / 10,,,"3,22",,,,,,,"7,95","226,71","330,07",,,,,,
level0,no_checks,4 / 10,,,"16,23",,,,,,,"7,95","187,62","259,59",,,,,,
level0,no_checks,5 / 10,,,"18,85",,,,,,,"7,95","206,40","286,06",,,,,,
level0,no_checks,6 / 10,,,"25,00",,,,,,,"7,95","205,91","282,37",,,,,,
level0,no_checks,7 / 10,,,"24,39",,,,,,,"7,95","401,04","467,10",,,,,,
level0,no_checks,8 / 10,,,"15,45",,,,,,,"7,95","517,81","540,55",,,,,,
level0,no_checks,9 / 10,,,"19,22",,,,,,,"7,95","550,25","579,50",,,,,,
level0,no_checks,FINAL,,,"0,38",,,,,,,"7,95","1291,66","1301,02","-394,93","16251,83","31,47","0,77","216,00","412,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,37",,,,,,,"29,35","1008,00","1120,81",,,,,,
level1,no_checks,1 / 10,,,"6,00",,,,,,,"29,35","973,00","1072,72",,,,,,
level1,no_checks,2 / 10,,,"15,42",,,,,,,"29,35","956,11","1048,85",,,,,,
level1,no_checks,3 / 10,,,"24,87",,,,,,,"29,35","943,97","1033,17",,,,,,
level1,no_checks,4 / 10,,,"47,00",,,,,,,"29,35","913,50","946,74",,,,,,
level1,no_checks,5 / 10,,,"37,24",,,,,,,"29,35","759,68","773,92",,,,,,
level1,no_checks,6 / 10,,,"52,93",,,,,,,"29,35","585,61","620,12",,,,,,
level1,no_checks,7 / 10,,,"52,22",,,,,,,"29,35","467,97","496,38",,,,,,
level1,no_checks,8 / 10,,,"40,99",,,,,,,"29,35","470,91","506,14",,,,,,
level1,no_checks,9 / 10,,,"41,01",,,,,,,"29,35","465,30","501,12",,,,,,
level1,no_checks,FINAL,,,"36,54",,,,,,,"29,35","461,88","497,59","54,18","1573,82","46,97","0,69","185,00","330,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"1,10",,,,,,,"67,20","1080,14","1247,56",,,,,,
level2,no_checks,1 / 10,,,"1,90",,,,,,,"67,20","1069,09","1236,10",,,,,,
level2,no_checks,2 / 10,,,"6,63",,,,,,,"67,20","960,97","1134,54",,,,,,
level2,no_checks,3 / 10,,,"12,36",,,,,,,"67,20","916,48","1089,84",,,,,,
level2,no_checks,4 / 10,,,"12,87",,,,,,,"67,20","915,85","1089,05",,,,,,
level2,no_checks,5 / 10,,,"13,16",,,,,,,"67,20","690,45","710,54",,,,,,
level2,no_checks,6 / 10,,,"9,38",,,,,,,"67,20","678,96","692,19",,,,,,
level2,no_checks,7 / 10,,,"13,51",,,,,,,"67,20","630,90","641,90",,,,,,
level2,no_checks,8 / 10,,,"8,49",,,,,,,"67,20","614,70","625,49",,,,,,
level2,no_checks,9 / 10,,,"6,55",,,,,,,"67,20","599,67","614,24",,,,,,
level2,no_checks,FINAL,,,"5,79",,,,,,,"67,20","586,80","595,76","45,67","873,20","63,35","0,62","150,00","140,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,47",,,,,,,"63,78","935,50","1139,14",,,,,,
level3,no_checks,1 / 10,,,"0,79",,,,,,,"63,78","932,39","1135,46",,,,,,
level3,no_checks,2 / 10,,,"3,63",,,,,,,"63,78","925,63","1128,17",,,,,,
level3,no_checks,3 / 10,,,"3,31",,,,,,,"63,78","917,99","1118,71",,,,,,
level3,no_checks,4 / 10,,,"4,04",,,,,,,"63,78","904,49","1105,49",,,,,,
level3,no_checks,5 / 10,,,"2,60",,,,,,,"63,78","901,56","1101,83",,,,,,
level3,no_checks,6 / 10,,,"12,60",,,,,,,"63,78","798,08","984,00",,,,,,
level3,no_checks,7 / 10,,,"87,72",,,,,,,"63,78","613,51","753,17",,,,,,
level3,no_checks,8 / 10,,,"109,51",,,,,,,"63,78","551,15","643,12",,,,,,
level3,no_checks,9 / 10,,,"102,50",,,,,,,"63,78","471,00","509,91",,,,,,
level3,no_checks,FINAL,,,"41,48",,,,,,,"63,78","421,15","457,07","54,98","660,27","35,76","0,66","147,00","248,00"
