TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"25,00","938,86","945,36",,,,,,
seq0,checks,1 / 12,,,"0,00",,,,,,,"25,00","938,00","944,38",,,,,,
seq0,checks,2 / 12,,,"0,02",,,,,,,"25,00","938,00","944,38",,,,,,
seq0,checks,3 / 12,,,"0,08",,,,,,,"25,00","937,85","944,22",,,,,,
seq0,checks,4 / 12,,,"0,29",,,,,,,"25,00","937,15","943,46",,,,,,
seq0,checks,5 / 12,,,"4,12",,,,,,,"25,00","920,25","925,53",,,,,,
seq0,checks,6 / 12,,,"11,52",,,,,,,"25,00","910,50","915,83",,,,,,
seq0,checks,7 / 12,,,"12,16",,,,,,,"25,00","908,13","913,63",,,,,,
seq0,checks,8 / 12,,,"39,25",,,,,,,"25,00","890,41","897,10",,,,,,
seq0,checks,9 / 12,,,"5,08",,,,,,,"25,00","859,62","867,13",,,,,,
seq0,checks,10 / 12,,,"1,59",,,,,,,"25,00","857,43","864,48",,,,,,
seq0,checks,11 / 12,,,"1,38",,,,,,,"25,00","857,43","864,48",,,,,,
seq0,checks,FINAL,,,"1,47",,,,,,,"25,00","857,43","864,47","8,67","3429,56","25,00","1,31","447,00","864,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,00",,,,,,,"25,00","938,71","945,27",,,,,,
seq0,no_checks,1 / 12,,,"0,07",,,,,,,"25,00","935,72","941,96",,,,,,
seq0,no_checks,2 / 12,,,"0,08",,,,,,,"25,00","935,70","941,94",,,,,,
seq0,no_checks,3 / 12,,,"0,09",,,,,,,"25,00","935,67","941,91",,,,,,
seq0,no_checks,4 / 12,,,"0,09",,,,,,,"25,00","935,66","941,90",,,,,,
seq0,no_checks,5 / 12,,,"0,11",,,,,,,"25,00","935,64","941,89",,,,,,
seq0,no_checks,6 / 12,,,"0,14",,,,,,,"25,00","935,46","941,70",,,,,,
seq0,no_checks,7 / 12,,,"0,15",,,,,,,"25,00","935,45","941,69",,,,,,
seq0,no_checks,8 / 12,,,"0,16",,,,,,,"25,00","935,44","941,69",,,,,,
seq0,no_checks,9 / 12,,,"0,15",,,,,,,"25,00","935,43","941,68",,,,,,
seq0,no_checks,10 / 12,,,"0,15",,,,,,,"25,00","935,41","941,66",,,,,,
seq0,no_checks,11 / 12,,,"0,17",,,,,,,"25,00","935,40","941,65",,,,,,
seq0,no_checks,FINAL,,,"0,30",,,,,,,"25,00","935,37","941,62","0,36","3741,31","25,00","1,31","444,00","858,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,00",,,,,,,"25,00","967,01","983,79",,,,,,
seq1,no_checks,1 / 12,,,"0,04",,,,,,,"25,00","964,74","981,02",,,,,,
seq1,no_checks,2 / 12,,,"0,05",,,,,,,"25,00","964,74","981,01",,,,,,
seq1,no_checks,3 / 12,,,"0,09",,,,,,,"25,00","964,61","980,86",,,,,,
seq1,no_checks,4 / 12,,,"0,09",,,,,,,"25,00","964,26","980,44",,,,,,
seq1,no_checks,5 / 12,,,"0,09",,,,,,,"25,00","964,11","980,26",,,,,,
seq1,no_checks,6 / 12,,,"0,09",,,,,,,"25,00","964,08","980,22",,,,,,
seq1,no_checks,7 / 12,,,"0,09",,,,,,,"25,00","964,04","980,16",,,,,,
seq1,no_checks,8 / 12,,,"0,10",,,,,,,"25,00","963,92","980,02",,,,,,
seq1,no_checks,9 / 12,,,"0,11",,,,,,,"25,00","963,81","979,88",,,,,,
seq1,no_checks,10 / 12,,,"0,12",,,,,,,"25,00","963,72","979,77",,,,,,
seq1,no_checks,11 / 12,,,"0,13",,,,,,,"25,00","963,47","979,46",,,,,,
seq1,no_checks,FINAL,,,"0,14",,,,,,,"25,00","963,31","979,27","0,38","3853,06","25,00","1,49","461,00","792,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,00",,,,,,,"25,00","950,78","978,48",,,,,,
seq2,no_checks,1 / 12,,,"0,03",,,,,,,"25,00","947,67","974,74",,,,,,
seq2,no_checks,2 / 12,,,"0,31",,,,,,,"25,00","947,61","974,62",,,,,,
seq2,no_checks,3 / 12,,,"0,51",,,,,,,"25,00","947,25","974,13",,,,,,
seq2,no_checks,4 / 12,,,"0,54",,,,,,,"25,00","947,16","974,01",,,,,,
seq2,no_checks,5 / 12,,,"0,40",,,,,,,"25,00","947,05","973,86",,,,,,
seq2,no_checks,6 / 12,,,"0,27",,,,,,,"25,00","940,13","965,73",,,,,,
seq2,no_checks,7 / 12,,,"22,10",,,,,,,"25,00","860,34","873,75",,,,,,
seq2,no_checks,8 / 12,,,"1,64",,,,,,,"25,00","831,06","841,45",,,,,,
seq2,no_checks,9 / 12,,,"1,29",,,,,,,"25,00","830,23","840,77",,,,,,
seq2,no_checks,10 / 12,,,"1,30",,,,,,,"25,00","830,22","840,77",,,,,,
seq2,no_checks,11 / 12,,,"1,29",,,,,,,"25,00","830,22","840,77",,,,,,
seq2,no_checks,FINAL,,,"1,40",,,,,,,"25,00","830,22","840,77","12,68","3320,75","25,00","1,99","318,00","610,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,00",,,,,,,"25,00","932,84","952,10",,,,,,
seq3,no_checks,1 / 12,,,"0,05",,,,,,,"25,00","931,51","950,41",,,,,,
seq3,no_checks,2 / 12,,,"0,53",,,,,,,"25,00","930,32","949,06",,,,,,
seq3,no_checks,3 / 12,,,"19,60",,,,,,,"25,00","892,55","903,09",,,,,,
seq3,no_checks,4 / 12,,,"41,73",,,,,,,"25,00","872,46","883,02",,,,,,
seq3,no_checks,5 / 12,,,"7,30",,,,,,,"25,00","861,71","871,93",,,,,,
seq3,no_checks,6 / 12,,,"5,26",,,,,,,"25,00","860,51","870,65",,,,,,
seq3,no_checks,7 / 12,,,"4,20",,,,,,,"25,00","860,22","870,25",,,,,,
seq3,no_checks,8 / 12,,,"0,90",,,,,,,"25,00","861,62","870,91",,,,,,
seq3,no_checks,9 / 12,,,"0,78",,,,,,,"25,00","861,57","870,86",,,,,,
seq3,no_checks,10 / 12,,,"0,79",,,,,,,"25,00","861,56","870,86",,,,,,
seq3,no_checks,11 / 12,,,"0,75",,,,,,,"25,00","861,56","870,85",,,,,,
seq3,no_checks,FINAL,,,"0,79",,,,,,,"25,00","861,55","870,85","7,64","3446,05","25,00","2,01","446,00","850,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,00",,,,,,,"25,00","876,33","884,07",,,,,,
seq4,no_checks,1 / 12,,,"0,10",,,,,,,"25,00","876,42","884,01",,,,,,
seq4,no_checks,2 / 12,,,"0,11",,,,,,,"25,00","876,42","884,00",,,,,,
seq4,no_checks,3 / 12,,,"5,08",,,,,,,"25,00","843,45","851,90",,,,,,
seq4,no_checks,4 / 12,,,"5,05",,,,,,,"25,00","843,09","851,61",,,,,,
seq4,no_checks,5 / 12,,,"5,03",,,,,,,"25,00","843,01","851,55",,,,,,
seq4,no_checks,6 / 12,,,"5,05",,,,,,,"25,00","842,96","851,52",,,,,,
seq4,no_checks,7 / 12,,,"4,91",,,,,,,"25,00","842,95","851,52",,,,,,
seq4,no_checks,8 / 12,,,"5,64",,,,,,,"25,00","839,67","849,16",,,,,,
seq4,no_checks,9 / 12,,,"5,39",,,,,,,"25,00","838,13","847,75",,,,,,
seq4,no_checks,10 / 12,,,"6,56",,,,,,,"25,00","837,78","847,46",,,,,,
seq4,no_checks,11 / 12,,,"2,35",,,,,,,"25,00","829,81","840,52",,,,,,
seq4,no_checks,FINAL,,,"2,37",,,,,,,"25,00","830,02","840,67","5,28","3319,93","25,00","3,35","349,00","698,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,00",,,,,,,"25,00","862,24","865,84",,,,,,
seq5,no_checks,1 / 12,,,"3,00",,,,,,,"25,00","809,29","819,02",,,,,,
seq5,no_checks,2 / 12,,,"3,00",,,,,,,"25,00","809,29","819,02",,,,,,
seq5,no_checks,FINAL,,,"3,00",,,,,,,"25,00","809,29","819,02","6,14","3237,02","25,00","2,83","75,00","150,00"
