FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,12","0,00",,,,,,,"1,32","39,23","40,27","5,21",,,,,,
seq0,checks,1 / 100,,,"0,07","0,12","0,09",,,,,,,"1,32","39,17","39,96","0,00",,,,,,
seq0,checks,2 / 100,,,"0,07","0,12","0,09",,,,,,,"1,32","39,17","39,96","0,00",,,,,,
seq0,checks,FINAL,,,"0,07","0,12","0,09",,,,,,,"1,32","39,17","39,96","0,00","0,15","2960,22","2,50","1,08","411,00","656,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,00","0,13","0,00",,,,,,,"1,33","39,22","40,26","5,25",,,,,,
seq0,no_checks,1 / 100,,,"0,06","0,13","0,09",,,,,,,"1,33","39,16","39,96","0,01",,,,,,
seq0,no_checks,2 / 100,,,"0,06","0,13","0,09",,,,,,,"1,33","39,16","39,96","0,01",,,,,,
seq0,no_checks,FINAL,,,"0,06","0,13","0,09",,,,,,,"1,33","39,16","39,96","0,01","0,14","2949,86","2,50","1,08","409,00","652,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,07","0,29","1,21",,,,,,,"1,50","17,91","23,51","15,06",,,,,,
seq1,no_checks,1 / 100,,,"0,08","0,11","0,24",,,,,,,"1,50","11,85","12,19","0,00",,,,,,
seq1,no_checks,2 / 100,,,"0,08","0,11","0,24",,,,,,,"1,50","11,85","12,19","0,00",,,,,,
seq1,no_checks,FINAL,,,"0,08","0,11","0,24",,,,,,,"1,50","11,85","12,19","0,00","33,85","790,65","2,50","1,44","470,00","706,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,12","2,72","4,40",,,,,,,"1,98","23,75","27,81","21,19",,,,,,
seq2,no_checks,1 / 100,,,"0,29","0,16","18,45",,,,,,,"1,98","20,65","21,24","0,00",,,,,,
seq2,no_checks,2 / 100,,,"0,29","0,16","18,45",,,,,,,"1,98","20,65","21,24","0,00",,,,,,
seq2,no_checks,FINAL,,,"0,29","0,16","18,45",,,,,,,"1,98","20,65","21,24","0,00","13,06","1043,56","2,50","2,46","404,00","744,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,13","1,22","8,08",,,,,,,"1,95","15,65","20,82","15,73",,,,,,
seq3,no_checks,1 / 100,,,"0,19","0,23","3,46",,,,,,,"1,95","4,05","4,17","0,00",,,,,,
seq3,no_checks,2 / 100,,,"0,19","0,23","3,46",,,,,,,"1,95","4,05","4,17","0,00",,,,,,
seq3,no_checks,FINAL,,,"0,19","0,23","3,46",,,,,,,"1,95","4,05","4,17","0,00","74,09","207,66","2,50","2,26","605,00","1162,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,04","0,34","7,27",,,,,,,"3,28","26,55","30,76","12,25",,,,,,
seq4,no_checks,1 / 100,,,"0,15","0,07","43,58",,,,,,,"3,28","33,30","34,39","0,00",,,,,,
seq4,no_checks,2 / 100,,,"0,15","0,07","43,58",,,,,,,"3,28","33,30","34,39","0,00",,,,,,
seq4,no_checks,FINAL,,,"0,15","0,07","43,58",,,,,,,"3,28","33,30","34,39","0,00","-25,41","1014,27","2,50","2,16","120,00","240,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,37","0,68","26,16",,,,,,,"6,25","47,48","48,52","5,52",,,,,,
seq5,no_checks,1 / 100,,,"3,85","0,06","873,75",,,,,,,"6,25","50,88","51,87","0,00",,,,,,
seq5,no_checks,2 / 100,,,"3,85","0,06","873,75",,,,,,,"6,25","50,88","51,87","0,00",,,,,,
seq5,no_checks,FINAL,,,"3,85","0,06","873,75",,,,,,,"6,25","50,88","51,87","0,00","-7,18","814,28","2,50","4,73","103,00","204,00"
