FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,13","0,00",,,,,,,"1,33","39,34","40,38","5,14",,,,,,
seq0,checks,1 / 100,,,"0,06","0,13","0,08",,,,,,,"1,33","39,45","40,15","1,88",,,,,,
seq0,checks,2 / 100,,,"0,06","0,13","0,08",,,,,,,"1,33","39,45","40,15","1,88",,,,,,
seq0,checks,FINAL,,,"0,06","0,13","0,08",,,,,,,"1,33","39,45","40,15","1,88","-0,27","2966,27","2,50","1,09","407,00","652,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,00","0,12","0,00",,,,,,,"1,32","39,34","40,38","5,13",,,,,,
seq0,no_checks,1 / 100,,,"0,08","0,12","0,14",,,,,,,"1,32","39,58","40,33","3,48",,,,,,
seq0,no_checks,2 / 100,,,"0,08","0,12","0,14",,,,,,,"1,32","39,58","40,33","3,48",,,,,,
seq0,no_checks,FINAL,,,"0,08","0,12","0,14",,,,,,,"1,32","39,58","40,33","3,48","-0,62","2991,92","2,50","1,09","404,00","646,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,11","0,28","1,29",,,,,,,"1,50","18,22","23,86","15,35",,,,,,
seq1,no_checks,1 / 100,,,"0,29","0,14","2,33",,,,,,,"1,50","12,11","14,57","7,68",,,,,,
seq1,no_checks,2 / 100,,,"0,27","0,14","2,31",,,,,,,"1,50","11,99","14,29","7,35",,,,,,
seq1,no_checks,3 / 100,,,"0,27","0,14","2,33",,,,,,,"1,50","11,99","14,28","7,35",,,,,,
seq1,no_checks,FINAL,,,"0,27","0,14","2,33",,,,,,,"1,50","11,99","14,28","7,35","34,20","800,27","2,50","1,44","469,00","694,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,13","2,73","5,43",,,,,,,"1,97","23,83","27,89","21,16",,,,,,
seq2,no_checks,1 / 100,,,"0,22","0,23","1,07",,,,,,,"1,97","19,68","20,86","8,14",,,,,,
seq2,no_checks,2 / 100,,,"0,24","0,21","1,15",,,,,,,"1,97","19,44","20,47","6,39",,,,,,
seq2,no_checks,3 / 100,,,"0,22","0,21","1,10",,,,,,,"1,97","19,42","20,44","6,28",,,,,,
seq2,no_checks,4 / 100,,,"0,22","0,21","1,12",,,,,,,"1,97","19,42","20,44","6,25",,,,,,
seq2,no_checks,5 / 100,,,"0,23","0,21","1,11",,,,,,,"1,97","19,41","20,43","6,24",,,,,,
seq2,no_checks,FINAL,,,"0,23","0,21","1,11",,,,,,,"1,97","19,41","20,43","6,24","18,53","985,40","2,50","2,46","405,00","744,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,18","1,22","7,48",,,,,,,"1,95","15,65","20,82","15,67",,,,,,
seq3,no_checks,1 / 100,,,"0,34","1,14","1,65",,,,,,,"1,95","15,44","20,39","15,40",,,,,,
seq3,no_checks,2 / 100,,,"0,35","1,14","1,54",,,,,,,"1,95","15,42","20,35","15,38",,,,,,
seq3,no_checks,3 / 100,,,"0,37","1,14","1,54",,,,,,,"1,95","15,41","20,33","15,37",,,,,,
seq3,no_checks,4 / 100,,,"0,37","1,14","1,51",,,,,,,"1,95","15,41","20,32","15,36",,,,,,
seq3,no_checks,5 / 100,,,"0,36","1,13","1,51",,,,,,,"1,95","15,40","20,30","15,36",,,,,,
seq3,no_checks,6 / 100,,,"0,36","1,13","1,50",,,,,,,"1,95","15,40","20,29","15,35",,,,,,
seq3,no_checks,FINAL,,,"0,36","1,13","1,50",,,,,,,"1,95","15,40","20,29","15,35","1,60","790,15","2,50","2,26","600,00","1152,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,03","0,34","9,06",,,,,,,"3,28","26,53","30,69","12,14",,,,,,
seq4,no_checks,1 / 100,,,"0,12","0,07","67,56",,,,,,,"3,28","33,20","34,29","0,00",,,,,,
seq4,no_checks,2 / 100,,,"0,12","0,07","9,57",,,,,,,"3,28","33,20","34,28","0,07",,,,,,
seq4,no_checks,3 / 100,,,"0,12","0,07","9,52",,,,,,,"3,28","33,20","34,28","0,07",,,,,,
seq4,no_checks,FINAL,,,"0,12","0,07","9,52",,,,,,,"3,28","33,20","34,28","0,07","-25,15","1011,40","2,50","2,17","122,00","244,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,20","0,70","16,79",,,,,,,"6,25","47,47","48,52","5,53",,,,,,
seq5,no_checks,1 / 100,,,"4,44","0,07","696,11",,,,,,,"6,25","50,88","51,87","0,00",,,,,,
seq5,no_checks,2 / 100,,,"4,44","0,07","696,11",,,,,,,"6,25","50,88","51,87","0,00",,,,,,
seq5,no_checks,FINAL,,,"4,44","0,07","696,11",,,,,,,"6,25","50,88","51,87","0,00","-7,18","814,50","2,50","4,73","103,00","204,00"
