FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,,,,,,,,,,"2,27","38,17","38,80","6,05",,,,,,
seq0,checks,1 / 100,,,,,,,,,,,,"2,27","40,93","40,97","0,00",,,,,,
seq0,checks,2 / 100,,,,,,,,,,,,"2,27","40,93","40,97","0,00",,,,,,
seq0,checks,FINAL,,,,,,,,,,,,"2,27","40,93","40,97","0,00","-7,21","1803,49","2,50","2,48","411,00","40,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,22","2,01","11,58",,,,,,,"2,31","25,32","29,56","16,48",,,,,,
seq0,no_checks,1 / 100,,,"0,33","0,51","3,54",,,,,,,"2,31","22,43","25,88","12,36",,,,,,
seq0,no_checks,2 / 100,,,"0,34","0,49","3,29",,,,,,,"2,31","22,40","25,83","12,23",,,,,,
seq0,no_checks,3 / 100,,,"0,34","0,49","3,28",,,,,,,"2,31","22,40","25,82","12,23",,,,,,
seq0,no_checks,FINAL,,,"0,34","0,49","3,28",,,,,,,"2,31","22,40","25,82","12,23","11,52","970,42","2,50","2,81","411,00","822,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,,,,,,,,,,"3,18","41,52","43,40","0,00",,,,,,
seq1,no_checks,1 / 100,,,"0,01","0,33","0,18",,,,,,,"3,18","41,52","43,40","0,00",,,,,,
seq1,no_checks,FINAL,,,"0,01","0,33","0,18",,,,,,,"3,18","41,52","43,40","0,00","0,00","1307,49","0,00","4,67","533,00","1066,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,15","2,74","6,11",,,,,,,"1,98","23,78","27,83","21,17",,,,,,
seq2,no_checks,1 / 100,,,"0,36","0,17","3,90",,,,,,,"1,98","20,00","20,72","2,47",,,,,,
seq2,no_checks,2 / 100,,,"0,35","0,17","2,70",,,,,,,"1,98","20,02","20,73","2,45",,,,,,
seq2,no_checks,3 / 100,,,"0,38","0,17","2,94",,,,,,,"1,98","20,04","20,74","2,41",,,,,,
seq2,no_checks,4 / 100,,,"0,38","0,17","2,95",,,,,,,"1,98","20,04","20,74","2,41",,,,,,
seq2,no_checks,FINAL,,,"0,38","0,17","2,95",,,,,,,"1,98","20,04","20,74","2,41","15,71","1012,81","2,50","2,46","405,00","744,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,12","1,18","7,10",,,,,,,"1,95","15,51","20,69","15,59",,,,,,
seq3,no_checks,1 / 100,,,"0,29","1,11","1,69",,,,,,,"1,95","15,30","20,25","15,33",,,,,,
seq3,no_checks,2 / 100,,,"0,30","1,10","1,69",,,,,,,"1,95","15,28","20,21","15,29",,,,,,
seq3,no_checks,3 / 100,,,"0,32","1,09","1,72",,,,,,,"1,95","15,21","20,07","15,23",,,,,,
seq3,no_checks,4 / 100,,,"0,32","1,08","1,72",,,,,,,"1,95","15,20","20,05","15,22",,,,,,
seq3,no_checks,5 / 100,,,"0,32","1,08","1,68",,,,,,,"1,95","15,19","20,04","15,21",,,,,,
seq3,no_checks,6 / 100,,,"0,33","1,08","1,69",,,,,,,"1,95","15,19","20,03","15,21",,,,,,
seq3,no_checks,FINAL,,,"0,33","1,08","1,69",,,,,,,"1,95","15,19","20,03","15,21","2,06","779,99","2,50","2,26","601,00","1154,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,07","0,33","7,30",,,,,,,"3,29","26,51","30,71","12,20",,,,,,
seq4,no_checks,1 / 100,,,"0,19","0,08","2,79",,,,,,,"3,29","30,83","32,33","3,41",,,,,,
seq4,no_checks,2 / 100,,,"0,29","0,07","4,24",,,,,,,"3,29","31,35","32,74","2,70",,,,,,
seq4,no_checks,3 / 100,,,"0,24","0,07","4,03",,,,,,,"3,29","31,48","32,85","2,54",,,,,,
