FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"1,39","44,87","47,51",,,,,,
seq0,checks,1 / 50,,,"0,02",,,,,,,"1,39","45,31","46,81",,,,,,
seq0,checks,2 / 50,,,"0,03",,,,,,,"1,39","45,42","46,96",,,,,,
seq0,checks,3 / 50,,,"0,05",,,,,,,"1,39","45,54","47,02",,,,,,
seq0,checks,4 / 50,,,"0,07",,,,,,,"1,39","45,60","47,08",,,,,,
seq0,checks,5 / 50,,,"0,05",,,,,,,"1,39","45,62","47,09",,,,,,
seq0,checks,6 / 50,,,"0,05",,,,,,,"1,39","45,69","47,07",,,,,,
seq0,checks,7 / 50,,,"0,08",,,,,,,"1,39","45,75","47,16",,,,,,
seq0,checks,8 / 50,,,"0,90",,,,,,,"1,39","46,02","47,52",,,,,,
seq0,checks,9 / 50,,,"0,38",,,,,,,"1,39","45,95","47,42",,,,,,
seq0,checks,10 / 50,,,"0,11",,,,,,,"1,39","45,90","47,35",,,,,,
seq0,checks,11 / 50,,,"0,47",,,,,,,"1,39","46,04","47,73",,,,,,
seq0,checks,12 / 50,,,"0,24",,,,,,,"1,39","46,03","47,71",,,,,,
seq0,checks,13 / 50,,,"0,10",,,,,,,"1,39","46,05","47,60",,,,,,
seq0,checks,14 / 50,,,"0,07",,,,,,,"1,39","46,09","47,60",,,,,,
seq0,checks,15 / 50,,,"0,05",,,,,,,"1,39","46,11","47,63",,,,,,
seq0,checks,16 / 50,,,"0,05",,,,,,,"1,39","46,10","47,63",,,,,,
seq0,checks,17 / 50,,,"0,06",,,,,,,"1,39","46,09","47,70",,,,,,
seq0,checks,18 / 50,,,"0,05",,,,,,,"1,39","46,08","47,69",,,,,,
seq0,checks,19 / 50,,,"0,06",,,,,,,"1,39","46,08","47,70",,,,,,
seq0,checks,20 / 50,,,"0,07",,,,,,,"1,39","46,08","47,70",,,,,,
seq0,checks,21 / 50,,,"0,10",,,,,,,"1,39","46,06","47,69",,,,,,
seq0,checks,22 / 50,,,"0,11",,,,,,,"1,39","46,16","47,83",,,,,,
seq0,checks,23 / 50,,,"0,09",,,,,,,"1,39","46,16","47,83",,,,,,
seq0,checks,24 / 50,,,"0,08",,,,,,,"1,39","46,16","47,82",,,,,,
seq0,checks,25 / 50,,,"0,07",,,,,,,"1,39","46,14","47,80",,,,,,
seq0,checks,26 / 50,,,"0,07",,,,,,,"1,39","46,12","47,79",,,,,,
seq0,checks,27 / 50,,,"0,06",,,,,,,"1,39","46,09","47,76",,,,,,
seq0,checks,28 / 50,,,"0,06",,,,,,,"1,39","46,09","47,76",,,,,,
seq0,checks,29 / 50,,,"0,06",,,,,,,"1,39","46,08","47,75",,,,,,
seq0,checks,30 / 50,,,"0,06",,,,,,,"1,39","46,07","47,75",,,,,,
