FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,,,,,,,,,,"2,27","38,17","38,80","6,05",,,,,,
seq0,checks,1 / 100,,,,,,,,,,,,"2,27","40,93","40,97","0,00",,,,,,
seq0,checks,2 / 100,,,,,,,,,,,,"2,27","40,93","40,97","0,00",,,,,,
seq0,checks,FINAL,,,,,,,,,,,,"2,27","40,93","40,97","0,00","-7,21","1803,49","2,50","2,48","407,00","40,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,19","1,96","9,19",,,,,,,"2,31","25,60","29,83","16,56",,,,,,
seq0,no_checks,1 / 100,,,"0,48","1,88","3,50",,,,,,,"2,31","25,47","29,64","16,43",,,,,,
seq0,no_checks,2 / 100,,,"0,46","1,88","3,55",,,,,,,"2,31","25,46","29,63","16,41",,,,,,
seq0,no_checks,3 / 100,,,"0,47","1,88","3,57",,,,,,,"2,31","25,46","29,63","16,41",,,,,,
seq0,no_checks,FINAL,,,"0,47","1,88","3,57",,,,,,,"2,31","25,46","29,63","16,41","0,54","1101,95","2,50","2,82","404,00","808,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,,,,,,,,,,"3,17","41,42","43,33","0,00",,,,,,
seq1,no_checks,1 / 100,,,"0,01","0,31","0,15",,,,,,,"3,17","41,42","43,33","0,00",,,,,,
seq1,no_checks,FINAL,,,"0,01","0,31","0,15",,,,,,,"3,17","41,42","43,33","0,00","0,00","1307,59","0,00","4,67","530,00","1060,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,14","2,74","5,88",,,,,,,"1,97","23,95","28,03","21,25",,,,,,
seq2,no_checks,1 / 100,,,"0,16","2,64","1,35",,,,,,,"1,97","23,76","27,73","21,08",,,,,,
seq2,no_checks,2 / 100,,,"0,24","0,55","1,39",,,,,,,"1,97","20,03","22,55","14,01",,,,,,
seq2,no_checks,3 / 100,,,"0,25","0,55","1,38",,,,,,,"1,97","20,02","22,55","14,01",,,,,,
seq2,no_checks,4 / 100,,,"0,25","0,55","1,38",,,,,,,"1,97","20,02","22,54","14,01",,,,,,
seq2,no_checks,5 / 100,,,"0,25","0,55","1,38",,,,,,,"1,97","20,02","22,54","14,01",,,,,,
seq2,no_checks,FINAL,,,"0,25","0,55","1,38",,,,,,,"1,97","20,02","22,54","14,01","16,41","1016,42","2,50","2,46","403,00","740,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,16","1,18","7,72",,,,,,,"1,95","15,56","20,70","15,65",,,,,,
seq3,no_checks,1 / 100,,,"0,34","0,56","2,00",,,,,,,"1,95","13,07","16,27","12,77",,,,,,
seq3,no_checks,2 / 100,,,"0,33","0,56","2,04",,,,,,,"1,95","13,05","16,25","12,76",,,,,,
seq3,no_checks,3 / 100,,,"0,32","0,56","2,04",,,,,,,"1,95","13,05","16,24","12,76",,,,,,
seq3,no_checks,FINAL,,,"0,32","0,56","2,04",,,,,,,"1,95","13,05","16,24","12,76","16,18","668,22","2,50","2,26","604,00","1160,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,03","0,35","9,65",,,,,,,"3,28","26,54","30,72","12,21",,,,,,
seq4,no_checks,1 / 100,,,"0,19","0,07","70,30",,,,,,,"3,28","33,26","34,35","0,00",,,,,,
seq4,no_checks,2 / 100,,,"0,19","0,07","70,30",,,,,,,"3,28","33,26","34,35","0,00",,,,,,
seq4,no_checks,FINAL,,,"0,19","0,07","70,30",,,,,,,"3,28","33,26","34,35","0,00","-25,34","1012,60","2,50","2,17","121,00","242,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,08","0,68","28,09",,,,,,,"6,24","47,42","48,47","5,51",,,,,,
seq5,no_checks,1 / 100,,,"0,44","0,08","11,86",,,,,,,"6,24","49,77","50,77","2,30",,,,,,
seq5,no_checks,2 / 100,,,"0,90","0,07","27,48",,,,,,,"6,24","50,22","51,21","1,35",,,,,,
seq5,no_checks,3 / 100,,,"1,54","0,07","48,07",,,,,,,"6,24","50,45","51,46","0,91",,,,,,
seq5,no_checks,4 / 100,,,"1,97","0,07","64,43",,,,,,,"6,24","50,50","51,51","0,83",,,,,,
seq5,no_checks,5 / 100,,,"2,75","0,06","96,30",,,,,,,"6,24","50,78","51,76","0,16",,,,,,
seq5,no_checks,6 / 100,,,"2,79","0,06","98,36",,,,,,,"6,24","50,78","51,77","0,16",,,,,,
seq5,no_checks,FINAL,,,"2,79","0,06","98,36",,,,,,,"6,24","50,78","51,77","0,16","-7,08","813,48","2,50","4,73","104,00","206,00"
