TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"25,00","938,88","945,37",,,,,,
seq0,checks,1 / 12,,,"0,04",,,,,,,"25,00","936,56","942,79",,,,,,
seq0,checks,2 / 12,,,"0,10",,,,,,,"25,00","935,60","941,75",,,,,,
seq0,checks,3 / 12,,,"0,21",,,,,,,"25,00","933,94","939,94",,,,,,
seq0,checks,4 / 12,,,"0,25",,,,,,,"25,00","933,90","939,90",,,,,,
seq0,checks,5 / 12,,,"14,12",,,,,,,"25,00","904,78","910,33",,,,,,
seq0,checks,6 / 12,,,"49,00",,,,,,,"25,00","887,45","894,59",,,,,,
seq0,checks,7 / 12,,,"39,40",,,,,,,"25,00","876,59","884,26",,,,,,
seq0,checks,8 / 12,,,"8,52",,,,,,,"25,00","860,98","868,64",,,,,,
seq0,checks,9 / 12,,,"2,00",,,,,,,"25,00","857,76","865,00",,,,,,
seq0,checks,10 / 12,,,"5,95",,,,,,,"25,00","873,76","878,90",,,,,,
seq0,checks,11 / 12,,,"5,44",,,,,,,"25,00","871,58","876,85",,,,,,
seq0,checks,FINAL,,,"5,34",,,,,,,"25,00","871,43","876,66","7,18","3485,54","25,00","1,31","445,00","860,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,00",,,,,,,"25,00","938,71","945,25",,,,,,
seq0,no_checks,1 / 12,,,"0,15",,,,,,,"25,00","934,43","940,54",,,,,,
seq0,no_checks,2 / 12,,,"0,21",,,,,,,"25,00","934,39","940,50",,,,,,
seq0,no_checks,3 / 12,,,"0,49",,,,,,,"25,00","933,90","940,03",,,,,,
seq0,no_checks,4 / 12,,,"5,05",,,,,,,"25,00","920,25","925,68",,,,,,
