11,1712;0,605226
13,2767;0,605226
10,6826;0,621811
12,6689;0,621811
30,8019;1,33149
27,7477;1,33149
34,904;2,06412
32,0746;2,06412
15,8761;2,25707
15,2504;2,25707
24,4204;1,68121
25,9916;1,68121
4,10889;0,704989
4,79236;0,704989
48,6201;0,981583
50,2558;0,981583
9,00161;0,515103
10,0394;0,515103
30,2939;1,0752
27,6117;1,0752
23,7133;1,19058
20,9441;1,19058
16,898;0,690405
17,409;0,690405
0,218016;1,57296
0,212176;1,57296
10,7536;2,34402
10,7539;2,34402
18,9836;2,79036
17,3391;2,79036
20,233;3,01597
18,4989;3,01597
19,0244;2,51645
18,1658;2,51645
14,2565;0,416841
14,8323;0,416841
32,1581;1,67853
34,0778;1,67853
29,3602;1,52367
30,8832;1,52367
2,08067;1,67888
1,34957;1,67888
12,3632;1,88367
10,3284;1,88367
17,9989;2,92596
18,9334;2,92596
7,53211;0,633965
9,09806;0,633965
25,9667;0,487788
24,7549;0,487788
2,12638;1,18663
0,26746;1,18663
0,166357;1,0668
1,61174;1,0668
10,6018;0,48618
11,2591;0,48618
20,1607;3,26237
17,7757;3,26237
19,2692;2,82307
17,2847;2,82307
3,82931;0,711894
4,94283;0,711894
18,0541;2,89063
17,9714;2,89063
19,581;2,90717
17,3298;2,90717
24,6736;1,25741
21,1486;1,25741
22,8859;2,58816
23,2757;2,58816
17,7449;2,90791
17,1186;2,90791
17,8977;2,08525
16,1038;2,08525
23,2148;0,527119
24,1173;0,527119
15,7421;2,55971
15,5494;2,55971
8,23932;1,75078
8,50094;1,75078
22,7271;0,528601
23,6196;0,528601
28,1989;2,61187
26,1252;2,61187
21,7103;3,14442
22,0009;3,14442
17,8387;2,21938
16,9817;2,21938
9,01556;2,34076
8,84579;2,34076
1,01991;1,49619
0,157141;1,49619
0,104734;1,84886
1,27428;1,84886
23,4065;2,42802
22,6812;2,42802
7,28103;2,01645
6,83701;2,01645
30,6126;1,85245
26,7867;1,85245
27,1717;1,62474
25,0824;1,62474
4,55703;2,02226
4,11139;2,02226
15,1347;1,96931
15,3156;1,96931
9,91943;1,49122
8,93597;1,49122
18,486;2,67137
17,613;2,67137
19,5599;2,74666
19,3134;2,74666
19,4671;3,03783
17,7622;3,03783
25,1446;1,92254
26,988;1,92254
20,8714;3,47795
19,3258;3,47795
14,7441;1,02622
8,80504;1,02622
14,5803;1,03136
8,80215;1,03136
7,46843;1,44415
9,49818;1,44415
23,1123;2,27985
21,8308;2,27985
4,36031;1,71475
2,99004;1,71475
3,85796;1,81154
4,0144;1,81154
10,1826;0,490986
12,4574;0,490986
10,3853;0,48376
12,6329;0,48376
4,36483;1,96433
5,14704;1,96433
15,2386;0,485375
17,0805;0,485375
12,0532;0,57369
14,0815;0,57369
5,75967;2,16347
5,5536;2,16347
32,6242;2,08337
29,8269;2,08337
32,3546;1,83227
29,6295;1,83227
