TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"78,38","511,66","519,62",,,,,,
seq0,checks,1 / 12,,,"0,04",,,,,,,"78,38","498,24","508,05",,,,,,
seq0,checks,2 / 12,,,"0,04",,,,,,,"78,38","498,24","508,05",,,,,,
seq0,checks,FINAL,,,"0,04",,,,,,,"78,38","498,24","508,05","2,62","635,67","53,02","2,09","167,00","82,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,00",,,,,,,"26,76","713,88","730,46",,,,,,
seq0,no_checks,1 / 12,,,"0,02",,,,,,,"26,76","713,87","730,44",,,,,,
seq0,no_checks,2 / 12,,,"0,06",,,,,,,"26,76","713,85","730,41",,,,,,
seq0,no_checks,3 / 12,,,"0,07",,,,,,,"26,76","713,85","730,41",,,,,,
seq0,no_checks,4 / 12,,,"0,07",,,,,,,"26,76","713,83","730,39",,,,,,
seq0,no_checks,5 / 12,,,"0,93",,,,,,,"26,76","703,62","721,39",,,,,,
seq0,no_checks,6 / 12,,,"3,01",,,,,,,"26,76","710,96","728,13",,,,,,
seq0,no_checks,7 / 12,,,"3,84",,,,,,,"26,76","714,89","731,47",,,,,,
seq0,no_checks,8 / 12,,,"2,23",,,,,,,"26,76","715,39","731,47",,,,,,
seq0,no_checks,9 / 12,,,"2,23",,,,,,,"26,76","715,23","731,25",,,,,,
seq0,no_checks,10 / 12,,,"1,81",,,,,,,"26,76","715,28","731,26",,,,,,
seq0,no_checks,11 / 12,,,"2,23",,,,,,,"26,76","714,86","730,80",,,,,,
seq0,no_checks,FINAL,,,"1,53",,,,,,,"26,76","714,67","730,58","-0,11","2670,68","17,68","2,27","417,00","774,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,00",,,,,,,"26,76","733,82","750,32",,,,,,
seq1,no_checks,1 / 12,,,"0,02",,,,,,,"26,76","733,72","750,18",,,,,,
seq1,no_checks,2 / 12,,,"0,07",,,,,,,"26,76","733,21","749,61",,,,,,
seq1,no_checks,3 / 12,,,"0,17",,,,,,,"26,76","732,77","749,14",,,,,,
seq1,no_checks,4 / 12,,,"0,14",,,,,,,"26,76","731,91","748,37",,,,,,
seq1,no_checks,5 / 12,,,"0,18",,,,,,,"26,76","730,49","746,97",,,,,,
seq1,no_checks,6 / 12,,,"0,17",,,,,,,"26,76","729,14","745,69",,,,,,
seq1,no_checks,7 / 12,,,"0,17",,,,,,,"26,76","728,83","745,39",,,,,,
seq1,no_checks,8 / 12,,,"0,22",,,,,,,"26,76","728,75","745,30",,,,,,
seq1,no_checks,9 / 12,,,"0,94",,,,,,,"26,76","719,23","736,45",,,,,,
seq1,no_checks,10 / 12,,,"0,74",,,,,,,"26,76","693,32","715,25",,,,,,
seq1,no_checks,11 / 12,,,"1,69",,,,,,,"26,76","696,66","718,44",,,,,,
