FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,05","0,01",,,,,,,"1,87","11,00","12,45","11,04",,,,,,
seq0,checks,1 / 100,,,"0,01","0,04","0,02",,,,,,,"1,87","2,30","2,58","0,00",,,,,,
seq0,checks,2 / 100,,,"0,01","0,04","0,02",,,,,,,"1,87","2,30","2,58","0,00",,,,,,
seq0,checks,FINAL,,,"0,01","0,04","0,02",,,,,,,"1,87","2,30","2,58","0,00","79,10","122,61","5,30","2,09","166,00","84,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,04","0,33","0,82",,,,,,,"1,35","8,74","11,71","8,01",,,,,,
seq0,no_checks,1 / 100,,,"0,16","0,25","0,53",,,,,,,"1,35","5,79","6,72","4,69",,,,,,
seq0,no_checks,2 / 100,,,"0,16","0,25","0,49",,,,,,,"1,35","5,79","6,71","4,69",,,,,,
seq0,no_checks,3 / 100,,,"0,16","0,25","0,49",,,,,,,"1,35","5,79","6,71","4,69",,,,,,
seq0,no_checks,FINAL,,,"0,16","0,25","0,49",,,,,,,"1,35","5,79","6,71","4,69","33,78","429,68","1,77","2,27","418,00","802,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,06","0,61","0,81",,,,,,,"1,63","14,47","21,88","14,79",,,,,,
seq1,no_checks,1 / 100,,,"0,10","0,25","0,57",,,,,,,"1,63","4,80","6,31","4,15",,,,,,
seq1,no_checks,2 / 100,,,"0,10","0,25","0,56",,,,,,,"1,63","4,80","6,31","4,15",,,,,,
seq1,no_checks,FINAL,,,"0,10","0,25","0,56",,,,,,,"1,63","4,80","6,31","4,15","66,86","294,83","1,77","2,59","384,00","718,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,08","0,69","1,40",,,,,,,"2,01","16,95","21,36","11,75",,,,,,
seq2,no_checks,1 / 100,,,"0,10","0,25","0,41",,,,,,,"2,01","15,23","15,99","2,21",,,,,,
seq2,no_checks,2 / 100,,,"0,11","0,25","0,41",,,,,,,"2,01","15,24","16,00","2,19",,,,,,
seq2,no_checks,3 / 100,,,"0,10","0,25","0,40",,,,,,,"2,01","15,33","16,06","2,18",,,,,,
seq2,no_checks,4 / 100,,,"0,09","0,25","0,37",,,,,,,"2,01","15,34","16,06","2,11",,,,,,
seq2,no_checks,5 / 100,,,"0,09","0,25","0,37",,,,,,,"2,01","15,34","16,06","2,11",,,,,,
seq2,no_checks,FINAL,,,"0,09","0,25","0,37",,,,,,,"2,01","15,34","16,06","2,11","9,52","762,59","1,77","3,03","384,00","692,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,01","38,88","0,12",,,,,,,"1,94","47,32","196,13","43,65",,,,,,
seq3,no_checks,1 / 100,,,"0,10","0,35","0,49",,,,,,,"1,94","102,27","157,01","26,50",,,,,,
seq3,no_checks,2 / 100,,,"0,08","0,29","0,22",,,,,,,"1,94","111,66","152,17","19,94",,,,,,
seq3,no_checks,3 / 100,,,"0,10","0,29","0,36",,,,,,,"1,94","111,62","151,93","20,06",,,,,,
seq3,no_checks,4 / 100,,,"0,08","0,29","0,31",,,,,,,"1,94","111,63","151,88","20,19",,,,,,
seq3,no_checks,5 / 100,,,"0,09","0,29","0,23",,,,,,,"1,94","111,49","150,38","20,42",,,,,,
seq3,no_checks,6 / 100,,,"0,10","0,29","0,40",,,,,,,"1,94","111,49","149,98","20,42",,,,,,
seq3,no_checks,7 / 100,,,"0,07","0,30","0,49",,,,,,,"1,94","111,60","148,75","20,49",,,,,,
seq3,no_checks,8 / 100,,,"0,08","0,28","0,53",,,,,,,"1,94","125,56","138,28","10,72",,,,,,
seq3,no_checks,9 / 100,,,"0,09","0,28","0,48",,,,,,,"1,94","132,44","136,37","4,32",,,,,,
seq3,no_checks,10 / 100,,,"0,07","0,29","0,44",,,,,,,"1,94","131,24","135,04","3,75",,,,,,
seq3,no_checks,11 / 100,,,"0,07","0,29","0,30",,,,,,,"1,94","130,63","134,37","3,72",,,,,,
seq3,no_checks,12 / 100,,,"0,07","0,29","0,33",,,,,,,"1,94","130,22","133,87","3,44",,,,,,
seq3,no_checks,13 / 100,,,"0,07","0,29","0,27",,,,,,,"1,94","129,83","133,48","3,43",,,,,,
seq3,no_checks,14 / 100,,,"0,06","0,29","0,23",,,,,,,"1,94","129,65","133,31","3,47",,,,,,
seq3,no_checks,15 / 100,,,"0,06","0,29","0,24",,,,,,,"1,94","129,51","133,14","3,42",,,,,,
seq3,no_checks,16 / 100,,,"0,07","0,29","0,37",,,,,,,"1,94","127,86","131,32","3,03",,,,,,
seq3,no_checks,17 / 100,,,"0,07","0,28","0,39",,,,,,,"1,94","127,39","130,77","2,84",,,,,,
seq3,no_checks,18 / 100,,,"0,08","0,28","0,44",,,,,,,"1,94","127,04","130,38","2,81",,,,,,
seq3,no_checks,19 / 100,,,"0,08","0,28","0,29",,,,,,,"1,94","126,84","130,11","2,59",,,,,,
seq3,no_checks,20 / 100,,,"0,09","0,28","0,34",,,,,,,"1,94","126,73","130,00","2,61",,,,,,
seq3,no_checks,21 / 100,,,"0,08","0,28","0,31",,,,,,,"1,94","126,53","129,78","2,54",,,,,,
seq3,no_checks,22 / 100,,,"0,09","0,28","0,25",,,,,,,"1,94","126,38","129,60","2,51",,,,,,
seq3,no_checks,23 / 100,,,"0,10","0,28","0,24",,,,,,,"1,94","126,07","129,27","2,47",,,,,,
seq3,no_checks,24 / 100,,,"0,07","0,28","0,26",,,,,,,"1,94","125,94","129,16","2,54",,,,,,
seq3,no_checks,25 / 100,,,"0,07","0,28","0,29",,,,,,,"1,94","125,64","128,86","2,64",,,,,,
seq3,no_checks,26 / 100,,,"0,07","0,28","0,34",,,,,,,"1,94","125,46","128,67","2,65",,,,,,
seq3,no_checks,27 / 100,,,"0,07","0,28","0,33",,,,,,,"1,94","125,23","128,44","2,67",,,,,,
