FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"78,38","511,68","519,62",,,,,,
seq0,checks,1 / 12,,,"0,04",,,,,,,"78,38","498,15","507,97",,,,,,
seq0,checks,2 / 12,,,"0,04",,,,,,,"78,38","498,15","507,97",,,,,,
seq0,checks,FINAL,,,"0,04",,,,,,,"78,38","498,15","507,97","2,64","635,56","53,02","2,09","164,00","82,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,38",,,,,,,"26,76","713,43","730,05",,,,,,
seq0,no_checks,1 / 12,,,"0,72",,,,,,,"26,76","712,80","729,42",,,,,,
seq0,no_checks,2 / 12,,,"0,89",,,,,,,"26,76","712,77","729,38",,,,,,
seq0,no_checks,3 / 12,,,"0,74",,,,,,,"26,76","712,64","729,26",,,,,,
seq0,no_checks,4 / 12,,,"0,53",,,,,,,"26,76","708,06","724,82",,,,,,
seq0,no_checks,5 / 12,,,"4,32",,,,,,,"26,76","726,60","741,03",,,,,,
seq0,no_checks,6 / 12,,,"4,31",,,,,,,"26,76","730,64","745,03",,,,,,
seq0,no_checks,7 / 12,,,"3,47",,,,,,,"26,76","730,39","744,66",,,,,,
seq0,no_checks,8 / 12,,,"3,48",,,,,,,"26,76","729,99","744,15",,,,,,
seq0,no_checks,9 / 12,,,"3,44",,,,,,,"26,76","729,91","744,03",,,,,,
seq0,no_checks,10 / 12,,,"3,30",,,,,,,"26,76","729,86","743,95",,,,,,
seq0,no_checks,11 / 12,,,"3,29",,,,,,,"26,76","729,87","743,93",,,,,,
seq0,no_checks,FINAL,,,"3,23",,,,,,,"26,76","730,05","744,10","-2,33","2728,15","17,68","2,27","417,00","776,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,53",,,,,,,"26,76","732,08","748,26",,,,,,
seq1,no_checks,1 / 12,,,"0,58",,,,,,,"26,76","725,17","741,63",,,,,,
seq1,no_checks,2 / 12,,,"1,77",,,,,,,"26,76","706,17","724,43",,,,,,
seq1,no_checks,3 / 12,,,"2,33",,,,,,,"26,76","705,62","723,96",,,,,,
seq1,no_checks,4 / 12,,,"2,24",,,,,,,"26,76","704,47","723,00",,,,,,
seq1,no_checks,5 / 12,,,"2,31",,,,,,,"26,76","704,17","722,73",,,,,,
seq1,no_checks,6 / 12,,,"2,37",,,,,,,"26,76","702,44","721,34",,,,,,
seq1,no_checks,7 / 12,,,"2,14",,,,,,,"26,76","702,38","721,30",,,,,,
seq1,no_checks,8 / 12,,,"1,71",,,,,,,"26,76","699,93","719,39",,,,,,
seq1,no_checks,9 / 12,,,"0,74",,,,,,,"26,76","696,81","717,46",,,,,,
seq1,no_checks,10 / 12,,,"1,91",,,,,,,"26,76","699,97","720,02",,,,,,
seq1,no_checks,11 / 12,,,"1,90",,,,,,,"26,76","700,00","720,05",,,,,,
seq1,no_checks,FINAL,,,"1,83",,,,,,,"26,76","700,02","720,07","4,38","2616,40","17,68","2,59","386,00","668,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,45",,,,,,,"26,75","780,00","787,72",,,,,,
seq2,no_checks,1 / 12,,,"0,52",,,,,,,"26,75","775,42","783,22",,,,,,
seq2,no_checks,2 / 12,,,"0,60",,,,,,,"26,75","774,24","782,08",,,,,,
seq2,no_checks,3 / 12,,,"1,25",,,,,,,"26,75","760,77","769,48",,,,,,
seq2,no_checks,4 / 12,,,"1,56",,,,,,,"26,75","756,53","765,63",,,,,,
seq2,no_checks,5 / 12,,,"3,16",,,,,,,"26,75","743,84","754,66",,,,,,
seq2,no_checks,6 / 12,,,"3,98",,,,,,,"26,75","740,22","751,93",,,,,,
seq2,no_checks,7 / 12,,,"3,72",,,,,,,"26,75","739,73","751,53",,,,,,
seq2,no_checks,8 / 12,,,"3,57",,,,,,,"26,75","735,82","748,26",,,,,,
seq2,no_checks,9 / 12,,,"4,13",,,,,,,"26,75","729,15","742,96",,,,,,
seq2,no_checks,10 / 12,,,"4,20",,,,,,,"26,75","726,66","741,21",,,,,,
seq2,no_checks,11 / 12,,,"4,15",,,,,,,"26,75","726,87","741,67",,,,,,
seq2,no_checks,FINAL,,,"4,39",,,,,,,"26,75","726,52","741,33","6,86","2715,50","17,68","3,01","381,00","658,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,43",,,,,,,"26,75","764,73","773,79",,,,,,
seq3,no_checks,1 / 12,,,"0,47",,,,,,,"26,75","758,05","767,16",,,,,,
seq3,no_checks,2 / 12,,,"0,55",,,,,,,"26,75","757,82","766,83",,,,,,
seq3,no_checks,3 / 12,,,"0,55",,,,,,,"26,75","756,68","765,70",,,,,,
seq3,no_checks,4 / 12,,,"0,56",,,,,,,"26,75","755,90","764,99",,,,,,
seq3,no_checks,5 / 12,,,"2,72",,,,,,,"26,75","701,35","718,84",,,,,,
seq3,no_checks,6 / 12,,,"2,63",,,,,,,"26,75","700,92","718,53",,,,,,
seq3,no_checks,7 / 12,,,"2,58",,,,,,,"26,75","700,95","718,58",,,,,,
seq3,no_checks,8 / 12,,,"2,65",,,,,,,"26,75","700,95","718,47",,,,,,
seq3,no_checks,9 / 12,,,"2,77",,,,,,,"26,75","701,07","718,58",,,,,,
seq3,no_checks,10 / 12,,,"2,77",,,,,,,"26,75","701,08","718,59",,,,,,
seq3,no_checks,11 / 12,,,"3,35",,,,,,,"26,75","701,40","718,81",,,,,,
seq3,no_checks,FINAL,,,"3,30",,,,,,,"26,75","701,32","718,66","8,29","2621,84","17,68","2,71","342,00","566,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,61",,,,,,,"26,75","782,17","792,24",,,,,,
seq4,no_checks,1 / 12,,,"0,91",,,,,,,"26,75","767,30","776,51",,,,,,
seq4,no_checks,2 / 12,,,"0,92",,,,,,,"26,75","767,29","776,49",,,,,,
seq4,no_checks,3 / 12,,,"0,96",,,,,,,"26,75","766,82","776,02",,,,,,
seq4,no_checks,4 / 12,,,"4,81",,,,,,,"26,75","718,37","733,13",,,,,,
seq4,no_checks,5 / 12,,,"5,18",,,,,,,"26,75","715,93","731,32",,,,,,
seq4,no_checks,6 / 12,,,"6,16",,,,,,,"26,75","714,23","730,03",,,,,,
seq4,no_checks,7 / 12,,,"6,23",,,,,,,"26,75","714,16","729,96",,,,,,
seq4,no_checks,8 / 12,,,"6,58",,,,,,,"26,75","714,08","729,89",,,,,,
seq4,no_checks,9 / 12,,,"6,81",,,,,,,"26,75","714,01","729,83",,,,,,
seq4,no_checks,10 / 12,,,"7,54",,,,,,,"26,75","712,35","728,61",,,,,,
seq4,no_checks,11 / 12,,,"7,45",,,,,,,"26,75","712,34","728,60",,,,,,
seq4,no_checks,FINAL,,,"7,46",,,,,,,"26,75","712,32","728,59","8,93","2662,82","17,68","3,46","295,00","590,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,09",,,,,,,"26,70","826,90","828,99",,,,,,
seq5,no_checks,1 / 12,,,"7,72",,,,,,,"26,70","732,02","744,19",,,,,,
seq5,no_checks,2 / 12,,,"7,72",,,,,,,"26,70","732,02","744,19",,,,,,
