FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"78,40","511,01","518,76",,,,,,
seq0,checks,1 / 12,,,"0,04",,,,,,,"78,40","498,31","507,93",,,,,,
seq0,checks,2 / 12,,,"0,04",,,,,,,"78,40","498,31","507,93",,,,,,
seq0,checks,FINAL,,,"0,04",,,,,,,"78,40","498,31","507,93","2,48","635,63","53,02","2,09","169,00","84,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,37",,,,,,,"26,76","712,74","729,37",,,,,,
seq0,no_checks,1 / 12,,,"0,78",,,,,,,"26,76","712,53","729,18",,,,,,
seq0,no_checks,2 / 12,,,"0,54",,,,,,,"26,76","712,18","728,84",,,,,,
seq0,no_checks,3 / 12,,,"0,96",,,,,,,"26,76","707,48","724,36",,,,,,
seq0,no_checks,4 / 12,,,"1,18",,,,,,,"26,76","703,42","720,77",,,,,,
seq0,no_checks,5 / 12,,,"1,70",,,,,,,"26,76","711,01","727,02",,,,,,
seq0,no_checks,6 / 12,,,"1,01",,,,,,,"26,76","710,91","726,95",,,,,,
seq0,no_checks,7 / 12,,,"1,13",,,,,,,"26,76","710,92","726,95",,,,,,
seq0,no_checks,8 / 12,,,"1,17",,,,,,,"26,76","710,93","726,95",,,,,,
seq0,no_checks,9 / 12,,,"1,43",,,,,,,"26,76","711,92","727,83",,,,,,
seq0,no_checks,10 / 12,,,"1,66",,,,,,,"26,76","723,55","737,75",,,,,,
seq0,no_checks,11 / 12,,,"4,75",,,,,,,"26,76","739,14","751,91",,,,,,
seq0,no_checks,FINAL,,,"5,30",,,,,,,"26,76","739,12","751,80","-3,70","2762,06","17,68","2,27","417,00","776,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,51",,,,,,,"26,75","730,16","746,67",,,,,,
seq1,no_checks,1 / 12,,,"0,58",,,,,,,"26,75","725,62","742,24",,,,,,
seq1,no_checks,2 / 12,,,"0,70",,,,,,,"26,75","724,26","740,96",,,,,,
seq1,no_checks,3 / 12,,,"0,81",,,,,,,"26,75","720,93","737,84",,,,,,
seq1,no_checks,4 / 12,,,"1,43",,,,,,,"26,75","715,44","732,62",,,,,,
seq1,no_checks,5 / 12,,,"2,21",,,,,,,"26,75","706,65","724,86",,,,,,
seq1,no_checks,6 / 12,,,"1,97",,,,,,,"26,75","696,09","716,38",,,,,,
seq1,no_checks,7 / 12,,,"2,35",,,,,,,"26,75","700,93","721,17",,,,,,
seq1,no_checks,8 / 12,,,"8,31",,,,,,,"26,75","731,53","747,89",,,,,,
seq1,no_checks,9 / 12,,,"5,22",,,,,,,"26,75","720,00","737,29",,,,,,
seq1,no_checks,10 / 12,,,"5,77",,,,,,,"26,75","720,45","737,73",,,,,,
seq1,no_checks,11 / 12,,,"5,52",,,,,,,"26,75","718,17","735,71",,,,,,
seq1,no_checks,FINAL,,,"5,38",,,,,,,"26,75","718,10","735,62","1,65","2683,99","17,68","2,59","384,00","664,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,45",,,,,,,"26,75","780,00","787,72",,,,,,
seq2,no_checks,1 / 12,,,"0,52",,,,,,,"26,75","775,42","783,22",,,,,,
seq2,no_checks,2 / 12,,,"0,60",,,,,,,"26,75","774,24","782,08",,,,,,
seq2,no_checks,3 / 12,,,"1,25",,,,,,,"26,75","760,77","769,48",,,,,,
seq2,no_checks,4 / 12,,,"1,56",,,,,,,"26,75","756,53","765,63",,,,,,
seq2,no_checks,5 / 12,,,"3,16",,,,,,,"26,75","743,84","754,66",,,,,,
seq2,no_checks,6 / 12,,,"3,98",,,,,,,"26,75","740,22","751,93",,,,,,
seq2,no_checks,7 / 12,,,"3,72",,,,,,,"26,75","739,73","751,53",,,,,,
seq2,no_checks,8 / 12,,,"3,57",,,,,,,"26,75","735,82","748,26",,,,,,
seq2,no_checks,9 / 12,,,"4,13",,,,,,,"26,75","729,15","742,96",,,,,,
seq2,no_checks,10 / 12,,,"4,20",,,,,,,"26,75","726,66","741,21",,,,,,
seq2,no_checks,11 / 12,,,"4,15",,,,,,,"26,75","726,87","741,67",,,,,,
seq2,no_checks,FINAL,,,"4,39",,,,,,,"26,75","726,52","741,33","6,86","2715,50","17,68","3,01","381,00","658,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,43",,,,,,,"26,75","765,65","774,76",,,,,,
seq3,no_checks,1 / 12,,,"0,38",,,,,,,"26,75","762,56","771,61",,,,,,
seq3,no_checks,2 / 12,,,"0,97",,,,,,,"26,75","745,21","755,16",,,,,,
seq3,no_checks,3 / 12,,,"1,93",,,,,,,"26,75","737,70","748,44",,,,,,
seq3,no_checks,4 / 12,,,"2,03",,,,,,,"26,75","729,21","741,08",,,,,,
seq3,no_checks,5 / 12,,,"2,23",,,,,,,"26,75","724,31","736,98",,,,,,
seq3,no_checks,6 / 12,,,"2,22",,,,,,,"26,75","724,27","736,94",,,,,,
seq3,no_checks,7 / 12,,,"2,26",,,,,,,"26,75","724,20","736,88",,,,,,
seq3,no_checks,8 / 12,,,"2,36",,,,,,,"26,75","724,07","736,76",,,,,,
seq3,no_checks,9 / 12,,,"2,35",,,,,,,"26,75","723,79","736,53",,,,,,
seq3,no_checks,10 / 12,,,"2,35",,,,,,,"26,75","723,77","736,51",,,,,,
seq3,no_checks,11 / 12,,,"2,40",,,,,,,"26,75","723,59","736,36",,,,,,
seq3,no_checks,FINAL,,,"2,62",,,,,,,"26,75","723,12","735,97","5,55","2703,32","17,68","2,71","341,00","566,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,62",,,,,,,"26,75","782,71","792,88",,,,,,
seq4,no_checks,1 / 12,,,"0,65",,,,,,,"26,75","772,47","781,84",,,,,,
seq4,no_checks,2 / 12,,,"1,60",,,,,,,"26,75","758,16","767,56",,,,,,
seq4,no_checks,3 / 12,,,"1,60",,,,,,,"26,75","757,85","767,19",,,,,,
seq4,no_checks,4 / 12,,,"2,28",,,,,,,"26,75","752,61","762,20",,,,,,
seq4,no_checks,5 / 12,,,"8,36",,,,,,,"26,75","710,44","727,51",,,,,,
seq4,no_checks,6 / 12,,,"3,20",,,,,,,"26,75","693,06","711,82",,,,,,
seq4,no_checks,7 / 12,,,"4,20",,,,,,,"26,75","693,21","711,75",,,,,,
seq4,no_checks,8 / 12,,,"3,74",,,,,,,"26,75","693,18","711,72",,,,,,
seq4,no_checks,9 / 12,,,"3,75",,,,,,,"26,75","693,22","711,77",,,,,,
seq4,no_checks,10 / 12,,,"3,95",,,,,,,"26,75","693,24","711,79",,,,,,
seq4,no_checks,11 / 12,,,"4,01",,,,,,,"26,75","693,24","711,79",,,,,,
seq4,no_checks,FINAL,,,"4,18",,,,,,,"26,75","693,25","711,80","11,43","2591,51","17,68","3,46","295,00","590,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,09",,,,,,,"26,70","826,90","828,99",,,,,,
seq5,no_checks,1 / 12,,,"7,72",,,,,,,"26,70","732,02","744,19",,,,,,
seq5,no_checks,2 / 12,,,"7,72",,,,,,,"26,70","732,02","744,19",,,,,,
seq5,no_checks,FINAL,,,"7,72",,,,,,,"26,70","732,02","744,19","11,47","2742,04","17,68","3,31","121,00","242,00"
