FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"78,38","511,68","519,62",,,,,,
seq0,checks,1 / 12,,,"0,04",,,,,,,"78,38","498,15","507,97",,,,,,
seq0,checks,2 / 12,,,"0,04",,,,,,,"78,38","498,15","507,97",,,,,,
seq0,checks,FINAL,,,"0,04",,,,,,,"78,38","498,15","507,97","2,64","635,56","53,02","2,09","164,00","82,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,38",,,,,,,"26,76","713,43","730,05",,,,,,
seq0,no_checks,1 / 12,,,"0,72",,,,,,,"26,76","712,80","729,42",,,,,,
seq0,no_checks,2 / 12,,,"0,89",,,,,,,"26,76","712,77","729,38",,,,,,
seq0,no_checks,3 / 12,,,"0,74",,,,,,,"26,76","712,64","729,26",,,,,,
seq0,no_checks,4 / 12,,,"0,53",,,,,,,"26,76","708,06","724,82",,,,,,
seq0,no_checks,5 / 12,,,"4,32",,,,,,,"26,76","726,60","741,03",,,,,,
seq0,no_checks,6 / 12,,,"4,31",,,,,,,"26,76","730,64","745,03",,,,,,
seq0,no_checks,7 / 12,,,"3,47",,,,,,,"26,76","730,39","744,66",,,,,,
seq0,no_checks,8 / 12,,,"3,48",,,,,,,"26,76","729,99","744,15",,,,,,
seq0,no_checks,9 / 12,,,"3,44",,,,,,,"26,76","729,91","744,03",,,,,,
seq0,no_checks,10 / 12,,,"3,30",,,,,,,"26,76","729,86","743,95",,,,,,
seq0,no_checks,11 / 12,,,"3,29",,,,,,,"26,76","729,87","743,93",,,,,,
seq0,no_checks,FINAL,,,"3,23",,,,,,,"26,76","730,05","744,10","-2,33","2728,15","17,68","2,27","417,00","776,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,51",,,,,,,"26,75","731,62","747,96",,,,,,
seq1,no_checks,1 / 12,,,"0,43",,,,,,,"26,75","730,35","746,64",,,,,,
seq1,no_checks,2 / 12,,,"0,55",,,,,,,"26,75","729,80","746,11",,,,,,
seq1,no_checks,3 / 12,,,"0,63",,,,,,,"26,75","691,30","713,28",,,,,,
seq1,no_checks,4 / 12,,,"1,70",,,,,,,"26,75","695,39","716,73",,,,,,
seq1,no_checks,5 / 12,,,"1,68",,,,,,,"26,75","695,80","717,16",,,,,,
seq1,no_checks,6 / 12,,,"1,62",,,,,,,"26,75","696,15","717,41",,,,,,
seq1,no_checks,7 / 12,,,"1,36",,,,,,,"26,75","696,34","717,59",,,,,,
seq1,no_checks,8 / 12,,,"1,29",,,,,,,"26,75","696,37","717,61",,,,,,
seq1,no_checks,9 / 12,,,"1,25",,,,,,,"26,75","696,39","717,63",,,,,,
seq1,no_checks,10 / 12,,,"1,23",,,,,,,"26,75","696,41","717,66",,,,,,
seq1,no_checks,11 / 12,,,"1,20",,,,,,,"26,75","696,45","717,70",,,,,,
seq1,no_checks,FINAL,,,"1,19",,,,,,,"26,75","696,46","717,72","4,81","2603,14","17,68","2,59","382,00","660,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,45",,,,,,,"26,76","780,99","788,79",,,,,,
seq2,no_checks,1 / 12,,,"1,01",,,,,,,"26,76","762,88","771,65",,,,,,
seq2,no_checks,2 / 12,,,"1,17",,,,,,,"26,76","762,12","770,91",,,,,,
seq2,no_checks,3 / 12,,,"1,35",,,,,,,"26,76","760,84","769,74",,,,,,
seq2,no_checks,4 / 12,,,"1,36",,,,,,,"26,76","760,63","769,55",,,,,,
seq2,no_checks,5 / 12,,,"1,39",,,,,,,"26,76","760,29","769,25",,,,,,
seq2,no_checks,6 / 12,,,"2,57",,,,,,,"26,76","744,58","755,37",,,,,,
seq2,no_checks,7 / 12,,,"3,16",,,,,,,"26,76","722,70","738,03",,,,,,
seq2,no_checks,8 / 12,,,"3,30",,,,,,,"26,76","715,69","732,59",,,,,,
seq2,no_checks,9 / 12,,,"3,71",,,,,,,"26,76","713,83","730,96",,,,,,
seq2,no_checks,10 / 12,,,"2,99",,,,,,,"26,76","713,15","730,31",,,,,,
seq2,no_checks,11 / 12,,,"3,09",,,,,,,"26,76","713,13","730,24",,,,,,
seq2,no_checks,FINAL,,,"3,17",,,,,,,"26,76","713,12","730,23","8,69","2665,36","17,68","3,03","386,00","666,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,43",,,,,,,"26,75","764,54","773,58",,,,,,
seq3,no_checks,1 / 12,,,"0,45",,,,,,,"26,75","764,50","773,53",,,,,,
seq3,no_checks,2 / 12,,,"0,49",,,,,,,"26,75","764,47","773,45",,,,,,
seq3,no_checks,3 / 12,,,"0,39",,,,,,,"26,75","761,02","769,99",,,,,,
seq3,no_checks,4 / 12,,,"0,41",,,,,,,"26,75","759,76","768,78",,,,,,
seq3,no_checks,5 / 12,,,"0,57",,,,,,,"26,75","755,25","764,44",,,,,,
seq3,no_checks,6 / 12,,,"0,80",,,,,,,"26,75","753,49","762,81",,,,,,
seq3,no_checks,7 / 12,,,"0,80",,,,,,,"26,75","753,38","762,71",,,,,,
seq3,no_checks,8 / 12,,,"0,78",,,,,,,"26,75","753,34","762,67",,,,,,
seq3,no_checks,9 / 12,,,"1,60",,,,,,,"26,75","737,65","748,26",,,,,,
seq3,no_checks,10 / 12,,,"1,86",,,,,,,"26,75","733,43","744,57",,,,,,
seq3,no_checks,11 / 12,,,"2,65",,,,,,,"26,75","715,50","730,17",,,,,,
seq3,no_checks,FINAL,,,"2,48",,,,,,,"26,75","700,17","717,78","8,42","2617,53","17,68","2,71","342,00","568,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,61",,,,,,,"26,75","782,17","792,24",,,,,,
seq4,no_checks,1 / 12,,,"0,91",,,,,,,"26,75","767,30","776,51",,,,,,
seq4,no_checks,2 / 12,,,"0,92",,,,,,,"26,75","767,29","776,49",,,,,,
seq4,no_checks,3 / 12,,,"0,96",,,,,,,"26,75","766,82","776,02",,,,,,
seq4,no_checks,4 / 12,,,"4,81",,,,,,,"26,75","718,37","733,13",,,,,,
seq4,no_checks,5 / 12,,,"5,18",,,,,,,"26,75","715,93","731,32",,,,,,
seq4,no_checks,6 / 12,,,"6,16",,,,,,,"26,75","714,23","730,03",,,,,,
seq4,no_checks,7 / 12,,,"6,23",,,,,,,"26,75","714,16","729,96",,,,,,
seq4,no_checks,8 / 12,,,"6,58",,,,,,,"26,75","714,08","729,89",,,,,,
seq4,no_checks,9 / 12,,,"6,81",,,,,,,"26,75","714,01","729,83",,,,,,
seq4,no_checks,10 / 12,,,"7,54",,,,,,,"26,75","712,35","728,61",,,,,,
seq4,no_checks,11 / 12,,,"7,45",,,,,,,"26,75","712,34","728,60",,,,,,
seq4,no_checks,FINAL,,,"7,46",,,,,,,"26,75","712,32","728,59","8,93","2662,82","17,68","3,46","295,00","590,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,09",,,,,,,"26,70","826,90","828,99",,,,,,
seq5,no_checks,1 / 12,,,"0,07",,,,,,,"26,70","825,11","827,09",,,,,,
seq5,no_checks,2 / 12,,,"0,07",,,,,,,"26,70","824,67","826,64",,,,,,
seq5,no_checks,3 / 12,,,"0,07",,,,,,,"26,70","824,36","826,32",,,,,,
