FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,03","0,00",,,,,,,"1,84","10,83","12,32","10,90",,,,,,
seq0,checks,1 / 100,,,"0,01","0,03","0,02",,,,,,,"1,84","2,19","2,47","0,00",,,,,,
seq0,checks,2 / 100,,,"0,01","0,03","0,02",,,,,,,"1,84","2,19","2,47","0,00",,,,,,
seq0,checks,FINAL,,,"0,01","0,03","0,02",,,,,,,"1,84","2,19","2,47","0,00","79,81","118,93","5,30","2,09","161,00","86,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,05","0,41","0,83",,,,,,,"1,35","8,77","11,75","8,05",,,,,,
seq0,no_checks,1 / 100,,,"0,12","0,32","0,58",,,,,,,"1,35","5,98","6,98","4,90",,,,,,
seq0,no_checks,2 / 100,,,"0,13","0,32","0,59",,,,,,,"1,35","5,88","6,85","4,80",,,,,,
seq0,no_checks,3 / 100,,,"0,13","0,32","0,58",,,,,,,"1,35","5,88","6,85","4,80",,,,,,
seq0,no_checks,FINAL,,,"0,13","0,32","0,58",,,,,,,"1,35","5,88","6,85","4,80","32,93","436,84","1,77","2,27","417,00","800,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,06","0,58","0,81",,,,,,,"1,62","14,52","21,94","14,80",,,,,,
seq1,no_checks,1 / 100,,,"0,11","0,25","0,61",,,,,,,"1,62","4,43","5,78","3,79",,,,,,
seq1,no_checks,2 / 100,,,"0,12","0,25","0,58",,,,,,,"1,62","4,43","5,79","3,80",,,,,,
seq1,no_checks,3 / 100,,,"0,12","0,25","0,57",,,,,,,"1,62","4,44","5,79","3,80",,,,,,
