FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"1,85","11,74","13,74","11,79",,,,,,
seq0,checks,1 / 12,,,"0,00","0,00","0,00",,,,,,,"1,85","0,84","1,00","0,02",,,,,,
seq0,checks,2 / 12,,,"0,00","0,00","0,00",,,,,,,"1,85","0,84","1,00","0,02",,,,,,
seq0,checks,FINAL,,,"0,00","0,00","0,00",,,,,,,"1,85","0,84","1,00","0,02","92,83","45,53","5,30","2,09","187,00","90,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,06","0,00","0,91",,,,,,,"1,32","9,00","11,98","10,35",,,,,,
seq0,no_checks,1 / 12,,,"0,05","0,00","0,23",,,,,,,"1,32","8,94","11,93","10,26",,,,,,
seq0,no_checks,2 / 12,,,"0,05","0,00","0,29",,,,,,,"1,32","8,86","11,71","9,87",,,,,,
seq0,no_checks,3 / 12,,,"0,05","0,00","0,26",,,,,,,"1,32","8,84","11,67","9,82",,,,,,
seq0,no_checks,4 / 12,,,"0,05","0,00","0,25",,,,,,,"1,32","8,84","11,66","9,80",,,,,,
seq0,no_checks,5 / 12,,,"0,05","0,00","0,22",,,,,,,"1,32","8,84","11,62","9,76",,,,,,
seq0,no_checks,6 / 12,,,"0,05","0,00","0,22",,,,,,,"1,32","8,84","11,59","9,74",,,,,,
seq0,no_checks,7 / 12,,,"0,05","0,00","0,22",,,,,,,"1,32","8,83","11,56","9,72",,,,,,
seq0,no_checks,8 / 12,,,"0,05","0,00","0,22",,,,,,,"1,32","8,83","11,55","9,71",,,,,,
seq0,no_checks,FINAL,,,"0,05","0,00","0,22",,,,,,,"1,32","8,83","11,55","9,71","1,89","671,43","1,77","2,27","434,00","834,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,07","0,00","0,93",,,,,,,"1,60","14,43","21,62","14,89",,,,,,
