FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,03","0,00",,,,,,,"1,87","11,00","12,45","11,04",,,,,,
seq0,checks,1 / 100,,,"0,01","0,03","0,01",,,,,,,"1,87","2,30","2,58","0,00",,,,,,
seq0,checks,2 / 100,,,"0,01","0,03","0,01",,,,,,,"1,87","2,30","2,58","0,00",,,,,,
seq0,checks,FINAL,,,"0,01","0,03","0,01",,,,,,,"1,87","2,30","2,58","0,00","79,10","122,61","5,30","2,09","163,00","84,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,04","0,32","0,89",,,,,,,"1,33","8,76","11,76","8,08",,,,,,
seq0,no_checks,1 / 100,,,"0,07","0,21","0,40",,,,,,,"1,33","3,52","3,62","0,01",,,,,,
seq0,no_checks,2 / 100,,,"0,07","0,21","0,40",,,,,,,"1,33","3,52","3,62","0,01",,,,,,
seq0,no_checks,FINAL,,,"0,07","0,21","0,40",,,,,,,"1,33","3,52","3,62","0,01","59,86","263,80","1,77","2,26","413,00","792,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,05","0,61","0,79",,,,,,,"1,62","14,55","21,93","14,84",,,,,,
seq1,no_checks,1 / 100,,,"0,05","0,29","0,28",,,,,,,"1,62","3,38","3,47","0,00",,,,,,
seq1,no_checks,2 / 100,,,"0,05","0,29","0,28",,,,,,,"1,62","3,38","3,47","0,00",,,,,,
seq1,no_checks,FINAL,,,"0,05","0,29","0,28",,,,,,,"1,62","3,38","3,47","0,00","76,77","208,46","1,77","2,59","387,00","724,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,06","0,70","1,28",,,,,,,"2,01","17,04","21,42","11,79",,,,,,
seq2,no_checks,1 / 100,,,"0,07","0,26","1,16",,,,,,,"2,01","16,04","16,43","0,00",,,,,,
seq2,no_checks,2 / 100,,,"0,07","0,26","1,16",,,,,,,"2,01","16,04","16,43","0,00",,,,,,
seq2,no_checks,FINAL,,,"0,07","0,26","1,16",,,,,,,"2,01","16,04","16,43","0,00","5,92","797,98","1,77","3,03","383,00","690,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
