TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"78,38","511,18","519,11",,,,,,
seq0,checks,1 / 12,,,"0,04",,,,,,,"78,38","498,10","507,92",,,,,,
seq0,checks,2 / 12,,,"0,04",,,,,,,"78,38","498,10","507,92",,,,,,
seq0,checks,FINAL,,,"0,04",,,,,,,"78,38","498,10","507,92","2,56","635,49","53,02","2,09","164,00","82,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,00",,,,,,,"26,76","713,61","730,39",,,,,,
seq0,no_checks,1 / 12,,,"0,01",,,,,,,"26,76","713,61","730,39",,,,,,
seq0,no_checks,2 / 12,,,"0,05",,,,,,,"26,76","713,26","730,03",,,,,,
seq0,no_checks,3 / 12,,,"0,07",,,,,,,"26,76","713,24","730,01",,,,,,
seq0,no_checks,4 / 12,,,"0,06",,,,,,,"26,76","713,14","729,92",,,,,,
seq0,no_checks,5 / 12,,,"0,06",,,,,,,"26,76","713,12","729,89",,,,,,
seq0,no_checks,6 / 12,,,"0,06",,,,,,,"26,76","713,05","729,84",,,,,,
seq0,no_checks,7 / 12,,,"0,07",,,,,,,"26,76","712,31","729,12",,,,,,
seq0,no_checks,8 / 12,,,"0,07",,,,,,,"26,76","712,30","729,12",,,,,,
seq0,no_checks,9 / 12,,,"0,07",,,,,,,"26,76","712,26","729,08",,,,,,
seq0,no_checks,10 / 12,,,"0,07",,,,,,,"26,76","712,25","729,07",,,,,,
seq0,no_checks,11 / 12,,,"0,08",,,,,,,"26,76","712,23","729,05",,,,,,
seq0,no_checks,FINAL,,,"0,67",,,,,,,"26,76","706,49","723,73","1,00","2640,14","17,68","2,27","416,00","772,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,00",,,,,,,"26,75","732,32","748,48",,,,,,
seq1,no_checks,1 / 12,,,"0,02",,,,,,,"26,75","732,23","748,36",,,,,,
seq1,no_checks,2 / 12,,,"0,04",,,,,,,"26,75","731,99","748,09",,,,,,
seq1,no_checks,3 / 12,,,"0,06",,,,,,,"26,75","731,37","747,47",,,,,,
seq1,no_checks,4 / 12,,,"1,03",,,,,,,"26,75","718,16","734,99",,,,,,
seq1,no_checks,5 / 12,,,"1,84",,,,,,,"26,75","714,16","731,34",,,,,,
seq1,no_checks,6 / 12,,,"1,79",,,,,,,"26,75","713,50","730,71",,,,,,
seq1,no_checks,7 / 12,,,"0,79",,,,,,,"26,75","696,30","716,69",,,,,,
seq1,no_checks,8 / 12,,,"1,22",,,,,,,"26,75","697,90","718,28",,,,,,
seq1,no_checks,9 / 12,,,"2,40",,,,,,,"26,75","700,72","720,62",,,,,,
seq1,no_checks,10 / 12,,,"1,39",,,,,,,"26,75","700,52","720,49",,,,,,
seq1,no_checks,11 / 12,,,"1,80",,,,,,,"26,75","705,33","724,73",,,,,,
seq1,no_checks,FINAL,,,"1,80",,,,,,,"26,75","705,31","724,69","3,69","2636,18","17,68","2,59","384,00","662,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,00",,,,,,,"26,76","780,95","788,73",,,,,,
seq2,no_checks,1 / 12,,,"0,06",,,,,,,"26,76","778,76","786,53",,,,,,
seq2,no_checks,2 / 12,,,"0,11",,,,,,,"26,76","777,48","785,30",,,,,,
seq2,no_checks,3 / 12,,,"0,11",,,,,,,"26,76","777,47","785,29",,,,,,
seq2,no_checks,4 / 12,,,"0,11",,,,,,,"26,76","777,47","785,29",,,,,,
seq2,no_checks,5 / 12,,,"0,11",,,,,,,"26,76","777,47","785,29",,,,,,
seq2,no_checks,6 / 12,,,"0,13",,,,,,,"26,76","777,46","785,29",,,,,,
seq2,no_checks,7 / 12,,,"0,15",,,,,,,"26,76","777,46","785,28",,,,,,
seq2,no_checks,8 / 12,,,"0,14",,,,,,,"26,76","777,06","784,90",,,,,,
seq2,no_checks,9 / 12,,,"0,14",,,,,,,"26,76","776,92","784,77",,,,,,
seq2,no_checks,10 / 12,,,"1,22",,,,,,,"26,76","761,89","770,72",,,,,,
seq2,no_checks,11 / 12,,,"1,23",,,,,,,"26,76","761,88","770,71",,,,,,
seq2,no_checks,FINAL,,,"1,31",,,,,,,"26,76","761,87","770,70","2,44","2847,57","17,68","3,03","386,00","666,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,00",,,,,,,"26,75","765,03","774,06",,,,,,
seq3,no_checks,1 / 12,,,"0,03",,,,,,,"26,75","764,73","773,71",,,,,,
seq3,no_checks,2 / 12,,,"0,23",,,,,,,"26,75","758,70","767,77",,,,,,
seq3,no_checks,3 / 12,,,"0,28",,,,,,,"26,75","758,62","767,70",,,,,,
seq3,no_checks,4 / 12,,,"0,27",,,,,,,"26,75","758,60","767,68",,,,,,
seq3,no_checks,5 / 12,,,"0,32",,,,,,,"26,75","758,31","767,41",,,,,,
seq3,no_checks,6 / 12,,,"3,13",,,,,,,"26,75","707,02","723,68",,,,,,
seq3,no_checks,7 / 12,,,"2,95",,,,,,,"26,75","700,55","718,21",,,,,,
seq3,no_checks,8 / 12,,,"6,77",,,,,,,"26,75","714,11","730,46",,,,,,
seq3,no_checks,9 / 12,,,"5,97",,,,,,,"26,75","714,18","730,41",,,,,,
seq3,no_checks,10 / 12,,,"5,47",,,,,,,"26,75","714,38","730,59",,,,,,
seq3,no_checks,11 / 12,,,"5,51",,,,,,,"26,75","714,34","730,56",,,,,,
seq3,no_checks,FINAL,,,"5,85",,,,,,,"26,75","714,57","730,73","6,60","2671,37","17,68","2,71","343,00","568,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,00",,,,,,,"26,75","781,83","791,88",,,,,,
seq4,no_checks,1 / 12,,,"0,03",,,,,,,"26,75","781,83","791,75",,,,,,
seq4,no_checks,2 / 12,,,"0,03",,,,,,,"26,75","781,81","791,72",,,,,,
seq4,no_checks,3 / 12,,,"0,04",,,,,,,"26,75","781,68","791,52",,,,,,
seq4,no_checks,4 / 12,,,"0,05",,,,,,,"26,75","781,62","791,44",,,,,,
seq4,no_checks,5 / 12,,,"0,05",,,,,,,"26,75","781,53","791,32",,,,,,
seq4,no_checks,6 / 12,,,"0,54",,,,,,,"26,75","773,92","783,18",,,,,,
seq4,no_checks,7 / 12,,,"0,59",,,,,,,"26,75","773,50","782,70",,,,,,
