TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"78,38","511,18","519,11",,,,,,
seq0,checks,1 / 12,,,"0,04",,,,,,,"78,38","498,10","507,92",,,,,,
seq0,checks,2 / 12,,,"0,04",,,,,,,"78,38","498,10","507,92",,,,,,
seq0,checks,FINAL,,,"0,04",,,,,,,"78,38","498,10","507,92","2,56","635,49","53,02","2,09","165,00","82,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,00",,,,,,,"26,76","713,61","730,39",,,,,,
seq0,no_checks,1 / 12,,,"0,01",,,,,,,"26,76","713,61","730,39",,,,,,
seq0,no_checks,2 / 12,,,"0,05",,,,,,,"26,76","713,26","730,03",,,,,,
seq0,no_checks,3 / 12,,,"0,07",,,,,,,"26,76","713,24","730,01",,,,,,
seq0,no_checks,4 / 12,,,"0,06",,,,,,,"26,76","713,14","729,92",,,,,,
seq0,no_checks,5 / 12,,,"0,06",,,,,,,"26,76","713,12","729,89",,,,,,
seq0,no_checks,6 / 12,,,"0,06",,,,,,,"26,76","713,05","729,84",,,,,,
seq0,no_checks,7 / 12,,,"0,07",,,,,,,"26,76","712,31","729,12",,,,,,
seq0,no_checks,8 / 12,,,"0,07",,,,,,,"26,76","712,30","729,12",,,,,,
seq0,no_checks,9 / 12,,,"0,07",,,,,,,"26,76","712,26","729,08",,,,,,
seq0,no_checks,10 / 12,,,"0,07",,,,,,,"26,76","712,25","729,07",,,,,,
seq0,no_checks,11 / 12,,,"0,08",,,,,,,"26,76","712,23","729,05",,,,,,
seq0,no_checks,FINAL,,,"0,67",,,,,,,"26,76","706,49","723,73","1,00","2640,14","17,68","2,27","416,00","772,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,00",,,,,,,"26,75","730,83","747,26",,,,,,
seq1,no_checks,1 / 12,,,"0,04",,,,,,,"26,75","730,57","746,94",,,,,,
seq1,no_checks,2 / 12,,,"0,31",,,,,,,"26,75","724,17","740,82",,,,,,
seq1,no_checks,3 / 12,,,"1,09",,,,,,,"26,75","716,33","733,58",,,,,,
seq1,no_checks,4 / 12,,,"1,28",,,,,,,"26,75","715,14","732,47",,,,,,
seq1,no_checks,5 / 12,,,"1,34",,,,,,,"26,75","696,23","716,71",,,,,,
seq1,no_checks,6 / 12,,,"1,44",,,,,,,"26,75","696,04","716,61",,,,,,
seq1,no_checks,7 / 12,,,"1,62",,,,,,,"26,75","696,03","716,60",,,,,,
seq1,no_checks,8 / 12,,,"1,66",,,,,,,"26,75","695,97","716,56",,,,,,
seq1,no_checks,9 / 12,,,"1,64",,,,,,,"26,75","695,97","716,56",,,,,,
seq1,no_checks,10 / 12,,,"1,57",,,,,,,"26,75","695,91","716,54",,,,,,
seq1,no_checks,11 / 12,,,"1,52",,,,,,,"26,75","695,93","716,56",,,,,,
seq1,no_checks,FINAL,,,"1,52",,,,,,,"26,75","695,94","716,58","4,77","2601,17","17,68","2,59","384,00","662,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,00",,,,,,,"26,75","780,01","787,73",,,,,,
seq2,no_checks,1 / 12,,,"0,03",,,,,,,"26,75","779,70","787,38",,,,,,
seq2,no_checks,2 / 12,,,"0,09",,,,,,,"26,75","777,16","784,89",,,,,,
seq2,no_checks,3 / 12,,,"0,11",,,,,,,"26,75","776,95","784,69",,,,,,
seq2,no_checks,4 / 12,,,"0,12",,,,,,,"26,75","776,95","784,68",,,,,,
seq2,no_checks,5 / 12,,,"2,47",,,,,,,"26,75","747,91","758,11",,,,,,
seq2,no_checks,6 / 12,,,"4,45",,,,,,,"26,75","731,69","745,13",,,,,,
seq2,no_checks,7 / 12,,,"4,03",,,,,,,"26,75","728,95","743,04",,,,,,
seq2,no_checks,8 / 12,,,"5,19",,,,,,,"26,75","726,19","741,26",,,,,,
seq2,no_checks,9 / 12,,,"5,74",,,,,,,"26,75","726,20","741,34",,,,,,
seq2,no_checks,10 / 12,,,"5,37",,,,,,,"26,75","725,08","740,99",,,,,,
seq2,no_checks,11 / 12,,,"5,17",,,,,,,"26,75","724,63","740,62",,,,,,
seq2,no_checks,FINAL,,,"5,29",,,,,,,"26,75","724,66","740,68","7,10","2708,57","17,68","3,02","378,00","654,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,00",,,,,,,"26,75","765,60","774,70",,,,,,
seq3,no_checks,1 / 12,,,"0,00",,,,,,,"26,75","765,57","774,67",,,,,,
seq3,no_checks,2 / 12,,,"0,00",,,,,,,"26,75","765,56","774,64",,,,,,
seq3,no_checks,3 / 12,,,"0,02",,,,,,,"26,75","765,36","774,42",,,,,,
seq3,no_checks,4 / 12,,,"0,03",,,,,,,"26,75","765,11","774,15",,,,,,
seq3,no_checks,5 / 12,,,"0,03",,,,,,,"26,75","764,98","774,01",,,,,,
seq3,no_checks,6 / 12,,,"0,04",,,,,,,"26,75","764,78","773,80",,,,,,
seq3,no_checks,7 / 12,,,"1,84",,,,,,,"26,75","734,99","746,13",,,,,,
seq3,no_checks,8 / 12,,,"1,85",,,,,,,"26,75","734,96","746,10",,,,,,
seq3,no_checks,9 / 12,,,"1,92",,,,,,,"26,75","734,83","745,98",,,,,,
seq3,no_checks,10 / 12,,,"2,15",,,,,,,"26,75","729,81","741,55",,,,,,
seq3,no_checks,11 / 12,,,"3,21",,,,,,,"26,75","713,57","728,83",,,,,,
seq3,no_checks,FINAL,,,"3,15",,,,,,,"26,75","713,49","728,75","6,81","2667,34","17,68","2,71","341,00","566,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,00",,,,,,,"26,75","782,67","792,80",,,,,,
seq4,no_checks,1 / 12,,,"0,07",,,,,,,"26,75","782,02","791,79",,,,,,
seq4,no_checks,2 / 12,,,"0,22",,,,,,,"26,75","779,99","789,53",,,,,,
seq4,no_checks,3 / 12,,,"0,25",,,,,,,"26,75","779,53","789,05",,,,,,
seq4,no_checks,4 / 12,,,"5,33",,,,,,,"26,75","729,92","742,52",,,,,,
seq4,no_checks,5 / 12,,,"5,04",,,,,,,"26,75","729,81","742,43",,,,,,
seq4,no_checks,6 / 12,,,"5,21",,,,,,,"26,75","729,58","742,25",,,,,,
seq4,no_checks,7 / 12,,,"9,09",,,,,,,"26,75","716,43","733,28",,,,,,
