TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"78,40","511,59","519,40",,,,,,
seq0,checks,1 / 12,,,"0,04",,,,,,,"78,40","498,58","508,19",,,,,,
seq0,checks,2 / 12,,,"0,04",,,,,,,"78,40","498,58","508,19",,,,,,
seq0,checks,FINAL,,,"0,04",,,,,,,"78,40","498,58","508,19","2,54","635,97","53,02","2,09","164,00","84,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,00",,,,,,,"26,76","714,07","730,86",,,,,,
seq0,no_checks,1 / 12,,,"0,01",,,,,,,"26,76","714,07","730,85",,,,,,
seq0,no_checks,2 / 12,,,"0,04",,,,,,,"26,76","713,86","730,64",,,,,,
seq0,no_checks,3 / 12,,,"0,09",,,,,,,"26,76","713,68","730,45",,,,,,
seq0,no_checks,4 / 12,,,"0,14",,,,,,,"26,76","713,64","730,42",,,,,,
seq0,no_checks,5 / 12,,,"0,13",,,,,,,"26,76","713,48","730,26",,,,,,
seq0,no_checks,6 / 12,,,"0,13",,,,,,,"26,76","713,38","730,16",,,,,,
seq0,no_checks,7 / 12,,,"0,12",,,,,,,"26,76","713,30","730,09",,,,,,
seq0,no_checks,8 / 12,,,"0,12",,,,,,,"26,76","713,23","730,02",,,,,,
seq0,no_checks,9 / 12,,,"0,12",,,,,,,"26,76","713,14","729,94",,,,,,
seq0,no_checks,10 / 12,,,"0,12",,,,,,,"26,76","713,08","729,88",,,,,,
seq0,no_checks,11 / 12,,,"0,29",,,,,,,"26,76","712,84","729,65",,,,,,
seq0,no_checks,FINAL,,,"0,20",,,,,,,"26,76","712,29","729,13","0,25","2661,82","17,68","2,27","417,00","774,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,00",,,,,,,"26,76","733,82","750,32",,,,,,
seq1,no_checks,1 / 12,,,"0,02",,,,,,,"26,76","733,72","750,18",,,,,,
seq1,no_checks,2 / 12,,,"0,07",,,,,,,"26,76","733,21","749,61",,,,,,
seq1,no_checks,3 / 12,,,"0,17",,,,,,,"26,76","732,77","749,14",,,,,,
seq1,no_checks,4 / 12,,,"0,14",,,,,,,"26,76","731,91","748,37",,,,,,
seq1,no_checks,5 / 12,,,"0,18",,,,,,,"26,76","730,49","746,97",,,,,,
seq1,no_checks,6 / 12,,,"0,17",,,,,,,"26,76","729,14","745,69",,,,,,
seq1,no_checks,7 / 12,,,"0,17",,,,,,,"26,76","728,83","745,39",,,,,,
seq1,no_checks,8 / 12,,,"0,22",,,,,,,"26,76","728,75","745,30",,,,,,
seq1,no_checks,9 / 12,,,"0,94",,,,,,,"26,76","719,23","736,45",,,,,,
seq1,no_checks,10 / 12,,,"0,74",,,,,,,"26,76","693,32","715,25",,,,,,
seq1,no_checks,11 / 12,,,"1,69",,,,,,,"26,76","696,66","718,44",,,,,,
seq1,no_checks,FINAL,,,"1,38",,,,,,,"26,76","696,88","718,66","5,03","2604,63","17,68","2,59","388,00","670,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,00",,,,,,,"26,75","779,65","787,33",,,,,,
seq2,no_checks,1 / 12,,,"0,05",,,,,,,"26,75","778,22","785,86",,,,,,
seq2,no_checks,2 / 12,,,"0,05",,,,,,,"26,75","778,21","785,85",,,,,,
seq2,no_checks,3 / 12,,,"0,05",,,,,,,"26,75","778,20","785,84",,,,,,
seq2,no_checks,4 / 12,,,"0,05",,,,,,,"26,75","778,11","785,75",,,,,,
seq2,no_checks,5 / 12,,,"0,05",,,,,,,"26,75","777,95","785,60",,,,,,
seq2,no_checks,6 / 12,,,"0,06",,,,,,,"26,75","777,91","785,56",,,,,,
seq2,no_checks,7 / 12,,,"0,06",,,,,,,"26,75","777,89","785,53",,,,,,
seq2,no_checks,8 / 12,,,"0,06",,,,,,,"26,75","777,77","785,42",,,,,,
seq2,no_checks,9 / 12,,,"0,06",,,,,,,"26,75","777,68","785,33",,,,,,
seq2,no_checks,10 / 12,,,"0,06",,,,,,,"26,75","777,58","785,24",,,,,,
seq2,no_checks,11 / 12,,,"0,07",,,,,,,"26,75","777,46","785,12",,,,,,
seq2,no_checks,FINAL,,,"0,07",,,,,,,"26,75","777,30","784,97","0,30","2905,33","17,68","3,02","378,00","654,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,
