FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"1,85","11,74","13,74","11,79",,,,,,
seq0,checks,1 / 12,,,"0,00","0,00","0,00",,,,,,,"1,85","0,84","1,00","0,02",,,,,,
seq0,checks,2 / 12,,,"0,00","0,00","0,00",,,,,,,"1,85","0,84","1,00","0,02",,,,,,
seq0,checks,FINAL,,,"0,00","0,00","0,00",,,,,,,"1,85","0,84","1,00","0,02","92,83","45,53","5,30","2,09","187,00","90,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,05","0,00","0,93",,,,,,,"1,30","9,06","12,06","10,46",,,,,,
seq0,no_checks,1 / 12,,,"0,05","0,00","0,29",,,,,,,"1,30","8,97","11,90","10,17",,,,,,
seq0,no_checks,2 / 12,,,"0,05","0,00","0,29",,,,,,,"1,30","8,97","11,90","10,17",,,,,,
seq0,no_checks,3 / 12,,,"0,05","0,00","0,28",,,,,,,"1,30","8,97","11,90","10,17",,,,,,
seq0,no_checks,FINAL,,,"0,05","0,00","0,28",,,,,,,"1,30","8,97","11,90","10,17","1,03","689,14","1,77","2,26","431,00","828,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,06","0,00","0,94",,,,,,,"1,60","14,37","21,57","14,81",,,,,,
seq1,no_checks,1 / 15,,,"0,06","0,00","0,31",,,,,,,"1,60","14,07","21,17","14,54",,,,,,
seq1,no_checks,2 / 15,,,"0,06","0,00","0,32",,,,,,,"1,60","14,05","21,12","14,50",,,,,,
seq1,no_checks,3 / 15,,,"0,06","0,00","0,33",,,,,,,"1,60","14,05","21,11","14,49",,,,,,
seq1,no_checks,4 / 15,,,"0,06","0,00","0,37",,,,,,,"1,60","13,68","20,39","14,05",,,,,,
seq1,no_checks,5 / 15,,,"0,06","0,00","0,38",,,,,,,"1,60","13,55","20,14","13,90",,,,,,
