10,3907;1,31641
10,0379;1,31641
10,8922;1,54472
10,8115;1,54472
20,9593;0,678397
20,2979;0,678397
3,45215;1,82649
3,08634;1,82649
19,6222;0,742831
17,7946;0,742831
21,3642;0,664408
20,7108;0,664408
0,861432;2,0948
0,835154;2,0948
20,9745;0,659085
21,0111;0,659085
11,3149;1,14415
10,9454;1,14415
12,6313;1,15877
10,7905;1,15877
3,66483;3,15207
3,66436;3,15207
2,40813;1,893
2,36702;1,893
3,92348;1,86509
3,73938;1,86509
30,3937;0,44937
29,7338;0,44937
5,57006;1,71862
5,1629;1,71862
3,26083;1,80732
2,8565;1,80732
6,55604;1,63315
6,0649;1,63315
10,6314;1,26826
10,2862;1,26826
5,95429;1,63135
5,42736;1,63135
23,3564;0,603931
22,6975;0,603931
7,68905;2,43293
8,19441;2,43293
6,39688;2,42366
7,30096;2,42366
12,2141;1,21434
11,8564;1,21434
0,269661;2,14009
0,0997198;2,14009
5,86493;1,38169
4,75796;1,38169
1,39836;1,58597
1,30077;1,58597
3,21394;1,86425
3,20803;1,86425
4,16488;1,67421
3,78469;1,67421
2,51469;2,11933
2,14016;2,11933
11,1641;1,43422
10,8459;1,43422
10,84;1,35999
10,5098;1,35999
5,72011;1,77597
5,23588;1,77597
11,6765;1,49829
11,3534;1,49829
6,47234;2,86286
7,20472;2,86286
3,33771;3,01129
4,20809;3,01129
6,99404;2,24672
7,32586;2,24672
10,8641;1,29331
10,5171;1,29331
12,6547;1,04642
12,2229;1,04642
20,169;0,72793
19,4928;0,72793
22,753;0,658194
22,0865;0,658194
12,3921;1,10836
12,0012;1,10836
0,156426;2,09088
0,446239;2,09088
20,59;0,686711
20,1166;0,686711
12,0396;1,4201
11,721;1,4201
2,63334;1,8743
2,28428;1,8743
5,23331;3,03667
6,14476;3,03667
5,29734;3,03345
6,22638;3,03345
6,91107;2,6784
7,71887;2,6784
6,35994;1,60937
5,82435;1,60937
7,13287;2,26581
7,49699;2,26581
6,37847;2,39089
7,27204;2,39089
10,2612;1,25101
9,89525;1,25101
12,3858;1,31982
12,0524;1,31982
3,04961;2,01276
3,58081;2,01276
