-6.189376811451702959e-02 1.119167230424616272e-02 1.537187224069719305e+00
-1.678185132290632708e-01 -1.487149326743988365e-01 1.512586751806721752e+00
-3.881206328072360490e-02 1.641661414285881804e-02 1.542214867525494082e+00
6.526894692104948104e-02 6.548595240604290768e-03 1.494603240916942077e+00
3.278065014685761502e-01 4.471586263867834421e-01 1.574013200247413424e+00
5.170708812680580024e-01 7.595113935858160970e-01 1.682241472799498538e+00
-3.578012444657100444e-01 -7.383131493533795497e-02 1.706926177769091835e+00
1.274691321342393269e-01 2.260375937490039788e-01 1.561985971650497351e+00
2.391982828542814354e-01 2.161238826274808900e-01 1.456941328762223486e+00
-8.722695784736535229e-02 -1.770816611886340264e-01 1.433539749254686635e+00
-1.805054192379475508e-01 -1.258512309832095499e-01 1.545453129375271129e+00
-1.630687730453109774e-01 4.185736561931012456e-02 1.654608783662031124e+00
7.297632102540412002e-02 1.272819370980893261e-02 1.424848312197214195e+00
4.491381237877053456e-01 6.215451651797244681e-01 1.620143967796325413e+00
-4.142710310932108397e-01 -2.157487582510781432e-01 1.666740569261429883e+00
2.095155144832326621e-01 2.924959131027195514e-01 1.586398723907020303e+00
6.147486815020275497e-01 6.084098386345854204e-01 1.480764615829161635e+00
-3.407420703023650854e-01 -1.448908389578727196e-01 1.650561253368607817e+00
-3.057726610819879245e-02 7.312939385671303472e-02 1.569233639411006020e+00
3.639973172921591449e-03 -1.815500168354799437e-01 1.365832432649805250e+00
-1.048349601139737797e-01 -1.848668845985121933e-01 1.463160218573919868e+00
-1.381377437061672708e-01 -2.113086204528668577e-01 1.455056641037792753e+00
2.099844828627302484e-01 1.287986522584698978e-01 1.470345359034350929e+00
5.219643222632707191e-01 3.603691285401293687e-01 1.360107631425035990e+00
2.290065229993429874e-01 3.372788439171024999e-01 1.548002450711314371e+00
7.820465488116871977e-02 2.442977660902466153e-01 1.641106631130044846e+00
6.440777320182186627e-02 1.848173183742960607e-02 1.493273303094618365e+00
-1.538146151341887313e-01 1.095248677933525205e-01 1.679443775984196030e+00
1.557986542283583964e-01 7.290248308741431593e-02 1.470154177993071132e+00
4.834014971627031976e-01 3.068165757920650050e-01 1.352842919560335533e+00
1.427317856460036116e-01 -1.135438169074406284e-02 1.417073314427111708e+00
-2.205783348131354626e-01 -2.409197953255350355e-01 1.476487294567913056e+00
3.351621130457099751e-01 7.115151863433755164e-02 1.294999439555469367e+00
-1.301691752183223583e-01 -2.788822879973849034e-01 1.397215443476936159e+00
-3.447432684324711616e-01 -3.743829065444770898e-01 1.474369157735503144e+00
4.070917515292309385e-01 5.516210107382444328e-01 1.602451005642503423e+00
-1.447935392854655390e-01 -3.365909392280034829e-01 1.377917835608589270e+00
-4.759836777331465374e-01 -5.022533414104789484e-01 1.454189403106997291e+00
-1.302520705219185893e-01 -2.450043574878140729e-01 1.441946998330135177e+00
7.814555942645995401e-02 2.193822368466235018e-01 1.614854340923966403e+00
1.403977806621765911e-01 -3.340854507652497862e-02 1.410181389749315395e+00
-1.402266034590579635e-01 -4.617467501997400969e-01 1.298176927948525128e+00
4.317374573505253776e-01 5.819217334857040846e-01 1.616964848346152950e+00
-1.901781942430177258e-02 -2.295982132051196944e-01 1.372094101260467269e+00
2.781430832467215453e-01 6.111584971703434843e-02 1.361493893238698627e+00
-3.128878864943693827e-01 7.461849600616525524e-02 1.790210046528292631e+00
-4.410071324255870895e-01 -4.464113890312075839e-01 1.466428656761431748e+00
1.944380454340439157e-01 2.294344534656788670e-01 1.546290698063645497e+00
-9.289175424409393256e-02 6.514393858876270371e-02 1.579863621528139639e+00
2.453775390418246882e-01 3.899474820727067970e-01 1.599943544395622474e+00
-6.888265172492709365e-02 -1.530253846765385062e-01 1.443273794729987403e+00
-1.262391715986944385e-01 -2.662625866779327888e-02 1.570249126548504792e+00
-5.039341540203109426e-01 -4.323137403376883792e-01 1.579666025745273261e+00
1.465284563294306196e-02 3.244247286155580445e-01 1.711127777701273889e+00
3.220673008234741785e-01 3.496856361191054141e-01 1.513135576018136419e+00
3.146914355717318479e-01 3.807074602114292050e-01 1.541945484756400919e+00
2.639399807508827633e-01 3.699298550819434261e-01 1.584222181387048956e+00
1.295884399548376809e-01 4.629388121780587673e-01 1.751082340804511972e+00
8.139143741914180163e-02 -9.106307722269521565e-02 1.368595327356954439e+00
5.407346844335700897e-01 2.046418757812496214e-01 1.266595755183294036e+00
2.800004393884699683e-01 -1.538500330309924835e-02 1.277605470262030085e+00
2.404437616408583445e-01 4.284074969895257379e-02 1.354901535066666662e+00
1.196429686475456305e-01 2.524357004684616990e-01 1.624182452237956653e+00
-8.726394053500989567e-02 -1.050725403808482616e-01 1.444370269453294719e+00
-3.609849354394080723e-01 -1.158026402075157113e-01 1.692069872598941593e+00
8.709592989459948031e-02 -1.370605947601477859e-01 1.360752373226656209e+00
1.546993942721071325e-01 5.292384778220832198e-02 1.426956984148631369e+00
1.889348325801557260e-01 1.840938585001045680e-01 1.495606304023364697e+00
2.371580042558996126e-01 9.022881008909661160e-02 1.410812429258522904e+00
5.404398148639768529e-01 4.310866622619218824e-01 1.434970562306496555e+00
2.828435230988439186e-01 4.680362403248941039e-01 1.639348536913809218e+00
2.379051617069043167e-01 -1.424366188687474777e-01 1.257092921591097534e+00
-2.207948783535769177e-01 -1.139426289412909937e-01 1.561150113767856729e+00
-2.594016789114707011e-01 -1.116097786609535902e-01 1.615800030516985952e+00
5.726815944095016153e-01 6.946372367863391517e-01 1.581317808416494497e+00
1.656740270743091714e-01 4.530347056657784144e-01 1.678032559448184857e+00
1.540424148244034785e-01 1.319001793387118149e-01 1.472370500119303482e+00
3.820132228469851343e-01 4.036673114566222131e-01 1.528413753646775008e+00
2.313421057782702461e-01 3.236962642152289016e-01 1.554269603258681576e+00
2.190559123145775777e-01 2.219778790994785811e-01 1.486918530368098290e+00
-2.758278253908975908e-02 2.123607613216928758e-01 1.684504867522611748e+00
4.364435915795635279e-01 1.773910458129988599e-01 1.313913447062291961e+00
-4.542405691259198131e-01 -2.909980501400969422e-01 1.628492795219307787e+00
2.340306568315763669e-01 -1.559288673493139099e-01 1.239031776658288786e+00
2.728261414662675466e-01 -2.554705247881401686e-02 1.319247065620266168e+00
-2.294327475558802787e-01 -1.400012786835802547e-01 1.556642386756022622e+00
-2.425026236832142357e-02 -6.300870662543126000e-02 1.455867990998058970e+00
6.917906564829990890e-01 3.302404614176399078e-01 1.254642689266100009e+00
7.494859415386244048e-03 2.297598740079080382e-01 1.670567760950416591e+00
-1.396784766322652360e-01 7.246393360522096483e-02 1.651925442536146926e+00
2.215793139393967826e-02 5.635673208806485368e-02 1.513549440041746852e+00
-2.090659317920752491e-02 1.153046348065032423e-01 1.594254493751790847e+00
-2.300131542709228372e-01 -2.520708281462165634e-01 1.485621763510681204e+00
1.900988127089729418e-01 -1.337997973073450919e-01 1.273851045076685118e+00
-4.989371146579439642e-02 -5.200641698030494808e-02 1.488376557325131522e+00
1.023744105746814403e-01 -8.400671254660938003e-02 1.364684432249269275e+00
5.032092395902995063e-01 1.749467281305387423e-01 1.245777849810410176e+00
7.593780765388220833e-02 -8.897868258593476243e-03 1.422572388473204441e+00
1.152345811713760410e-01 1.906968982987460037e-01 1.545335552656168732e+00
-3.083467586344365921e-02 -6.455100977166577936e-02 1.472587015255824472e+00
4.888147608587045667e-01 4.276552083430974482e-01 1.436309639010874495e+00
-2.447577561626658460e-01 -1.734238016641699298e-01 1.515676046948180922e+00
3.080892736838486967e-01 2.978293323185792763e-01 1.483854640507304090e+00
1.607623483473586690e-01 -3.072740845519242314e-03 1.408798805265008003e+00
1.086455937287624796e-01 3.168555456054392150e-02 1.451501159014723763e+00
6.082837618829656234e-01 5.577002447458823120e-01 1.463831653151277612e+00
-1.370290797263133686e-01 -2.291380755640243516e-01 1.438674336889350425e+00
-4.109535982826723610e-01 -1.372222210894709638e-01 1.694811659207842158e+00
-1.970454491884743031e-01 2.085196865091636098e-02 1.618849750794121745e+00
3.482277384522813324e-01 3.078442732036319462e-01 1.469496799657125097e+00
-1.367773854266418621e-01 -1.016404906351637133e-01 1.533886281713463751e+00
-3.315495779222067396e-01 -3.080289258290578869e-01 1.493166692872945900e+00
-1.306287898011207482e-01 -2.613634380504064048e-01 1.415897370700453628e+00
-1.002351023868102986e-01 -1.081063912680875483e-01 1.476180306342038229e+00
-2.458785381049491403e-01 -3.327518927245062264e-01 1.419295538708243765e+00
-1.925709283791216808e-01 -1.531759329360393163e-01 1.495769765707599674e+00
-1.475433210297354691e-01 1.856110618584146804e-02 1.605945734825529936e+00
2.427807422472351984e-01 3.447895014362779564e-01 1.571826701992282471e+00
-2.537041695214214410e-01 -3.772849116553201876e-01 1.378648990844671740e+00
2.307407670772585184e-01 1.950486438633796393e-01 1.451063302840644775e+00
