TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,00",,,,,,,"14,68","199,83","364,28",,,,,,
level0,checks,1 / 10,,,"4,49",,,,,,,"14,68","40,98","42,48",,,,,,
level0,checks,2 / 10,,,"4,49",,,,,,,"14,68","40,98","42,48",,,,,,
level0,checks,3 / 10,,,"4,49",,,,,,,"14,68","40,98","42,48",,,,,,
level0,checks,4 / 10,,,"4,49",,,,,,,"14,68","40,98","42,48",,,,,,
level0,checks,FINAL,,,"4,49",,,,,,,"14,68","40,98","42,48","79,49","279,04","74,84","0,69","93,00","184,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,00",,,,,,,"15,53","215,36","400,42",,,,,,
level0,no_checks,1 / 10,,,"4,57",,,,,,,"15,53","32,60","33,83",,,,,,
level0,no_checks,2 / 10,,,"4,57",,,,,,,"15,53","32,60","33,83",,,,,,
level0,no_checks,3 / 10,,,"4,57",,,,,,,"15,53","32,60","33,83",,,,,,
level0,no_checks,FINAL,,,"4,57",,,,,,,"15,53","32,60","33,83","84,86","209,97","74,84","0,74","93,00","186,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,00",,,,,,,"24,80","416,50","591,20",,,,,,
level1,no_checks,1 / 10,,,"4,97",,,,,,,"24,80","217,84","224,48",,,,,,
level1,no_checks,2 / 10,,,"4,97",,,,,,,"24,80","217,84","224,48",,,,,,
level1,no_checks,FINAL,,,"4,97",,,,,,,"24,80","217,84","224,48","47,70","878,32","71,10","0,80","99,00","198,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,00",,,,,,,"32,02","575,97","806,18",,,,,,
level2,no_checks,1 / 10,,,"1,14",,,,,,,"32,02","540,57","759,58",,,,,,
level2,no_checks,2 / 10,,,"1,19",,,,,,,"32,02","539,68","758,39",,,,,,
level2,no_checks,3 / 10,,,"1,19",,,,,,,"32,02","539,68","758,39",,,,,,
level2,no_checks,4 / 10,,,"1,18",,,,,,,"32,02","539,68","758,39",,,,,,
level2,no_checks,5 / 10,,,"1,18",,,,,,,"32,02","539,68","758,39",,,,,,
level2,no_checks,6 / 10,,,"1,19",,,,,,,"32,02","539,69","758,39",,,,,,
level2,no_checks,7 / 10,,,"1,19",,,,,,,"32,02","539,69","758,39",,,,,,
level2,no_checks,8 / 10,,,"1,19",,,,,,,"32,02","539,69","758,39",,,,,,
level2,no_checks,9 / 10,,,"1,19",,,,,,,"32,02","539,70","758,39",,,,,,
level2,no_checks,FINAL,,,"1,19",,,,,,,"32,02","539,70","758,39","6,30","1685,33","67,50","0,63","74,00","146,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,00",,,,,,,"56,01","984,78","1279,03",,,,,,
level3,no_checks,1 / 10,,,"0,64",,,,,,,"56,01","973,83","1264,99",,,,,,
level3,no_checks,2 / 10,,,"52,30",,,,,,,"56,01","563,49","627,46",,,,,,
level3,no_checks,3 / 10,,,"53,68",,,,,,,"56,01","563,13","627,18",,,,,,
level3,no_checks,4 / 10,,,"53,45",,,,,,,"56,01","562,96","627,04",,,,,,
level3,no_checks,5 / 10,,,"53,43",,,,,,,"56,01","562,69","626,76",,,,,,
level3,no_checks,6 / 10,,,"53,41",,,,,,,"56,01","562,39","626,42",,,,,,
level3,no_checks,7 / 10,,,"53,35",,,,,,,"56,01","562,14","626,13",,,,,,
level3,no_checks,8 / 10,,,"52,22",,,,,,,"56,01","560,44","624,28",,,,,,
level3,no_checks,9 / 10,,,"52,18",,,,,,,"56,01","560,14","623,99",,,,,,
level3,no_checks,FINAL,,,"48,96",,,,,,,"56,01","558,92","622,79","43,24","997,91","62,97","0,79","77,00","148,00"
