FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,03",,,,,,,"14,68","199,82","364,28",,,,,,
level0,checks,1 / 10,,,"0,01",,,,,,,"14,68","199,82","364,28",,,,,,
level0,checks,2 / 10,,,"0,01",,,,,,,"14,68","199,82","364,28",,,,,,
level0,checks,FINAL,,,"0,01",,,,,,,"14,68","199,82","364,28","0,00","1360,73","74,84","0,69","93,00","184,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,28",,,,,,,"15,53","215,35","400,44",,,,,,
level0,no_checks,1 / 10,,,"0,28",,,,,,,"15,53","215,35","400,44",,,,,,
level0,no_checks,2 / 10,,,"0,28",,,,,,,"15,53","215,35","400,44",,,,,,
level0,no_checks,3 / 10,,,"0,25",,,,,,,"15,53","215,35","400,43",,,,,,
level0,no_checks,4 / 10,,,"0,25",,,,,,,"15,53","215,35","400,43",,,,,,
level0,no_checks,FINAL,,,"0,25",,,,,,,"15,53","215,35","400,43","0,00","1387,04","74,84","0,74","93,00","186,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,30",,,,,,,"24,83","419,42","594,04",,,,,,
level1,no_checks,1 / 10,,,"0,29",,,,,,,"24,83","419,38","594,03",,,,,,
level1,no_checks,2 / 10,,,"0,29",,,,,,,"24,83","419,38","594,03",,,,,,
level1,no_checks,FINAL,,,"0,29",,,,,,,"24,83","419,38","594,03","0,01","1689,30","71,10","0,80","99,00","198,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"2,49",,,,,,,"35,12","599,79","845,47",,,,,,
level2,no_checks,1 / 10,,,"1,90",,,,,,,"35,12","599,78","845,41",,,,,,
level2,no_checks,2 / 10,,,"1,82",,,,,,,"35,12","599,76","845,40",,,,,,
level2,no_checks,3 / 10,,,"1,77",,,,,,,"35,12","599,74","845,39",,,,,,
level2,no_checks,4 / 10,,,"1,74",,,,,,,"35,12","599,72","845,38",,,,,,
level2,no_checks,5 / 10,,,"1,74",,,,,,,"35,12","599,71","845,37",,,,,,
level2,no_checks,6 / 10,,,"1,76",,,,,,,"35,12","599,65","845,30",,,,,,
level2,no_checks,7 / 10,,,"1,61",,,,,,,"35,12","599,51","845,20",,,,,,
level2,no_checks,8 / 10,,,"1,57",,,,,,,"35,12","599,50","845,19",,,,,,
level2,no_checks,9 / 10,,,"1,48",,,,,,,"35,12","599,46","845,17",,,,,,
level2,no_checks,FINAL,,,"1,46",,,,,,,"35,12","599,46","845,16","0,06","1706,76","67,50","0,63","75,00","148,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"3,35",,,,,,,"56,01","984,65","1278,61",,,,,,
level3,no_checks,1 / 10,,,"1,60",,,,,,,"56,01","984,96","1278,60",,,,,,
level3,no_checks,2 / 10,,,"1,41",,,,,,,"56,01","984,80","1278,59",,,,,,
level3,no_checks,3 / 10,,,"1,39",,,,,,,"56,01","984,80","1278,59",,,,,,
level3,no_checks,4 / 10,,,"1,38",,,,,,,"56,01","984,80","1278,59",,,,,,
level3,no_checks,5 / 10,,,"1,37",,,,,,,"56,01","984,79","1278,58",,,,,,
level3,no_checks,6 / 10,,,"1,37",,,,,,,"56,01","984,79","1278,58",,,,,,
level3,no_checks,7 / 10,,,"1,36",,,,,,,"56,01","984,78","1278,58",,,,,,
level3,no_checks,8 / 10,,,"1,35",,,,,,,"56,01","984,77","1278,58",,,,,,
level3,no_checks,9 / 10,,,"1,35",,,,,,,"56,01","984,77","1278,58",,,,,,
level3,no_checks,FINAL,,,"1,34",,,,,,,"56,01","984,76","1278,57","-0,01","1758,22","62,97","0,79","77,00","148,00"
