TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,00",,,,,,,"14,68","199,83","364,28",,,,,,
level0,checks,1 / 10,,,"4,48",,,,,,,"14,68","40,97","42,48",,,,,,
level0,checks,2 / 10,,,"4,48",,,,,,,"14,68","40,97","42,48",,,,,,
level0,checks,3 / 10,,,"4,48",,,,,,,"14,68","40,97","42,49",,,,,,
level0,checks,4 / 10,,,"4,48",,,,,,,"14,68","40,98","42,50",,,,,,
level0,checks,5 / 10,,,"4,48",,,,,,,"14,68","40,99","42,52",,,,,,
level0,checks,6 / 10,,,"4,48",,,,,,,"14,68","41,03","42,63",,,,,,
level0,checks,7 / 10,,,"4,48",,,,,,,"14,68","41,04","42,65",,,,,,
level0,checks,8 / 10,,,"4,48",,,,,,,"14,68","41,05","42,68",,,,,,
level0,checks,9 / 10,,,"4,48",,,,,,,"14,68","41,07","42,70",,,,,,
level0,checks,FINAL,,,"4,48",,,,,,,"14,68","41,08","42,72","79,44","279,73","74,84","0,69","93,00","184,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,00",,,,,,,"15,53","215,36","400,42",,,,,,
level0,no_checks,1 / 10,,,"4,57",,,,,,,"15,53","32,60","33,79",,,,,,
level0,no_checks,2 / 10,,,"4,57",,,,,,,"15,53","32,60","33,79",,,,,,
level0,no_checks,3 / 10,,,"4,57",,,,,,,"15,53","32,60","33,79",,,,,,
level0,no_checks,FINAL,,,"4,57",,,,,,,"15,53","32,60","33,79","84,86","209,98","74,84","0,74","93,00","186,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,00",,,,,,,"24,83","419,41","594,02",,,,,,
level1,no_checks,1 / 10,,,"1,03",,,,,,,"24,83","386,33","548,73",,,,,,
level1,no_checks,2 / 10,,,"1,28",,,,,,,"24,83","381,61","542,19",,,,,,
level1,no_checks,3 / 10,,,"1,97",,,,,,,"24,83","371,45","528,23",,,,,,
level1,no_checks,4 / 10,,,"1,97",,,,,,,"24,83","371,45","528,23",,,,,,
level1,no_checks,5 / 10,,,"1,97",,,,,,,"24,83","371,46","528,22",,,,,,
level1,no_checks,6 / 10,,,"1,97",,,,,,,"24,83","371,46","528,22",,,,,,
level1,no_checks,7 / 10,,,"1,97",,,,,,,"24,83","371,46","528,22",,,,,,
level1,no_checks,8 / 10,,,"1,97",,,,,,,"24,83","371,46","528,21",,,,,,
level1,no_checks,9 / 10,,,"1,97",,,,,,,"24,83","371,47","528,21",,,,,,
level1,no_checks,FINAL,,,"1,97",,,,,,,"24,83","371,47","528,21","11,43","1496,30","71,10","0,80","99,00","198,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,00",,,,,,,"35,32","596,76","846,73",,,,,,
level2,no_checks,1 / 10,,,"0,87",,,,,,,"35,32","314,66","321,58",,,,,,
level2,no_checks,2 / 10,,,"1,26",,,,,,,"35,32","314,60","321,50",,,,,,
level2,no_checks,3 / 10,,,"1,27",,,,,,,"35,32","314,60","321,50",,,,,,
level2,no_checks,4 / 10,,,"1,27",,,,,,,"35,32","314,60","321,49",,,,,,
level2,no_checks,5 / 10,,,"1,27",,,,,,,"35,32","314,59","321,49",,,,,,
level2,no_checks,6 / 10,,,"1,28",,,,,,,"35,32","314,58","321,48",,,,,,
level2,no_checks,7 / 10,,,"1,28",,,,,,,"35,32","314,58","321,47",,,,,,
level2,no_checks,8 / 10,,,"1,27",,,,,,,"35,32","314,57","321,46",,,,,,
level2,no_checks,9 / 10,,,"1,27",,,,,,,"35,32","314,57","321,45",,,,,,
level2,no_checks,FINAL,,,"1,27",,,,,,,"35,32","314,56","321,45","47,29","890,62","67,50","0,60","73,00","144,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,00",,,,,,,"56,01","984,78","1279,03",,,,,,
level3,no_checks,1 / 10,,,"0,63",,,,,,,"56,01","973,80","1264,97",,,,,,
level3,no_checks,2 / 10,,,"0,64",,,,,,,"56,01","973,80","1264,95",,,,,,
level3,no_checks,3 / 10,,,"0,64",,,,,,,"56,01","973,79","1264,94",,,,,,
level3,no_checks,4 / 10,,,"0,66",,,,,,,"56,01","973,79","1264,94",,,,,,
level3,no_checks,5 / 10,,,"0,66",,,,,,,"56,01","973,78","1264,93",,,,,,
level3,no_checks,6 / 10,,,"0,66",,,,,,,"56,01","973,78","1264,92",,,,,,
level3,no_checks,7 / 10,,,"0,68",,,,,,,"56,01","973,76","1264,90",,,,,,
level3,no_checks,8 / 10,,,"0,72",,,,,,,"56,01","973,70","1264,80",,,,,,
level3,no_checks,9 / 10,,,"0,69",,,,,,,"56,01","973,65","1264,73",,,,,,
level3,no_checks,FINAL,,,"0,69",,,,,,,"56,01","973,64","1264,72","1,13","1738,36","62,97","0,79","77,00","148,00"
