InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,07",,,,,,,"15,53","215,34","400,42",,,,,,
level0,checks,1 / 10,,,"1,04",,,,,,,"15,53","193,04","360,46",,,,,,
level0,checks,2 / 10,,,"1,11",,,,,,,"15,53","193,05","360,46",,,,,,
level0,checks,3 / 10,,,"1,11",,,,,,,"15,53","193,05","360,46",,,,,,
level0,checks,4 / 10,,,"1,11",,,,,,,"15,53","193,06","360,46",,,,,,
level0,checks,5 / 10,,,"1,12",,,,,,,"15,53","193,06","360,46",,,,,,
level0,checks,6 / 10,,,"1,12",,,,,,,"15,53","193,06","360,46",,,,,,
level0,checks,7 / 10,,,"1,12",,,,,,,"15,53","193,06","360,46",,,,,,
level0,checks,8 / 10,,,"1,12",,,,,,,"15,53","193,06","360,46",,,,,,
level0,checks,FINAL,,,"1,12",,,,,,,"15,53","193,06","360,46","10,35","1243,46","74,84","0,74","93,00","186,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,07",,,,,,,"15,53","215,34","400,42",,,,,,
level0,no_checks,1 / 10,,,"0,37",,,,,,,"15,53","201,99","376,40",,,,,,
level0,no_checks,2 / 10,,,"0,37",,,,,,,"15,53","201,99","376,40",,,,,,
level0,no_checks,3 / 10,,,"0,37",,,,,,,"15,53","201,99","376,40",,,,,,
level0,no_checks,4 / 10,,,"0,37",,,,,,,"15,53","201,99","376,40",,,,,,
level0,no_checks,FINAL,,,"0,37",,,,,,,"15,53","201,99","376,40","6,20","1300,99","74,84","0,74","93,00","186,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,08",,,,,,,"24,80","416,38","591,17",,,,,,
level1,no_checks,1 / 10,,,"4,98",,,,,,,"24,80","217,86","224,45",,,,,,
level1,no_checks,2 / 10,,,"4,98",,,,,,,"24,80","217,86","224,45",,,,,,
level1,no_checks,FINAL,,,"4,98",,,,,,,"24,80","217,86","224,45","47,68","878,43","71,10","0,80","99,00","198,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,63",,,,,,,"35,23","592,70","832,64",,,,,,
level2,no_checks,1 / 10,,,"0,64",,,,,,,"35,23","579,15","814,60",,,,,,
level2,no_checks,2 / 10,,,"0,67",,,,,,,"35,23","578,45","813,66",,,,,,
level2,no_checks,3 / 10,,,"0,67",,,,,,,"35,23","578,40","813,59",,,,,,
level2,no_checks,4 / 10,,,"0,67",,,,,,,"35,23","578,40","813,59",,,,,,
level2,no_checks,5 / 10,,,"0,65",,,,,,,"35,23","578,40","813,59",,,,,,
level2,no_checks,6 / 10,,,"0,65",,,,,,,"35,23","578,39","813,58",,,,,,
level2,no_checks,7 / 10,,,"0,65",,,,,,,"35,23","578,38","813,57",,,,,,
level2,no_checks,8 / 10,,,"0,65",,,,,,,"35,23","578,37","813,56",,,,,,
level2,no_checks,9 / 10,,,"0,65",,,,,,,"35,23","578,36","813,55",,,,,,
level2,no_checks,FINAL,,,"0,65",,,,,,,"35,23","578,35","813,53","2,42","1641,74","67,50","0,64","75,00","148,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,84",,,,,,,"56,01","984,46","1278,69",,,,,,
level3,no_checks,1 / 10,,,"0,92",,,,,,,"56,01","973,65","1264,68",,,,,,
level3,no_checks,2 / 10,,,"0,92",,,,,,,"56,01","973,71","1264,67",,,,,,
level3,no_checks,3 / 10,,,"0,91",,,,,,,"56,01","973,73","1264,66",,,,,,
level3,no_checks,4 / 10,,,"0,90",,,,,,,"56,01","973,73","1264,66",,,,,,
level3,no_checks,5 / 10,,,"0,90",,,,,,,"56,01","973,72","1264,63",,,,,,
level3,no_checks,6 / 10,,,"0,90",,,,,,,"56,01","973,72","1264,62",,,,,,
level3,no_checks,7 / 10,,,"0,90",,,,,,,"56,01","973,71","1264,60",,,,,,
level3,no_checks,8 / 10,,,"0,89",,,,,,,"56,01","973,71","1264,59",,,,,,
level3,no_checks,9 / 10,,,"0,89",,,,,,,"56,01","973,70","1264,58",,,,,,
level3,no_checks,FINAL,,,"0,89",,,,,,,"56,01","973,67","1264,54","1,10","1738,42","62,97","0,79","77,00","148,00"
