FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,03",,,,,,,"14,68","199,82","364,28",,,,,,
level0,checks,1 / 10,,,"4,49",,,,,,,"14,68","40,97","42,45",,,,,,
level0,checks,2 / 10,,,"4,49",,,,,,,"14,68","40,81","42,28",,,,,,
level0,checks,3 / 10,,,"4,49",,,,,,,"14,68","40,78","42,25",,,,,,
level0,checks,4 / 10,,,"4,49",,,,,,,"14,68","40,62","42,07",,,,,,
level0,checks,5 / 10,,,"4,49",,,,,,,"14,68","40,61","42,06",,,,,,
level0,checks,6 / 10,,,"4,49",,,,,,,"14,68","40,61","42,06",,,,,,
level0,checks,FINAL,,,"4,49",,,,,,,"14,68","40,61","42,06","79,68","276,52","74,84","0,69","93,00","184,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,28",,,,,,,"15,53","215,35","400,44",,,,,,
level0,no_checks,1 / 10,,,"4,55",,,,,,,"15,53","28,30","29,47",,,,,,
level0,no_checks,2 / 10,,,"4,55",,,,,,,"15,53","28,08","29,23",,,,,,
level0,no_checks,3 / 10,,,"4,55",,,,,,,"15,53","28,08","29,23",,,,,,
level0,no_checks,FINAL,,,"4,55",,,,,,,"15,53","28,08","29,23","86,96","180,89","74,84","0,74","93,00","186,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,30",,,,,,,"24,83","419,42","594,04",,,,,,
level1,no_checks,1 / 10,,,"4,99",,,,,,,"24,83","216,17","222,68",,,,,,
level1,no_checks,2 / 10,,,"4,99",,,,,,,"24,83","215,86","222,37",,,,,,
level1,no_checks,3 / 10,,,"4,99",,,,,,,"24,83","215,56","222,05",,,,,,
level1,no_checks,4 / 10,,,"4,99",,,,,,,"24,83","215,25","221,73",,,,,,
level1,no_checks,5 / 10,,,"4,99",,,,,,,"24,83","214,95","221,42",,,,,,
level1,no_checks,6 / 10,,,"4,99",,,,,,,"24,83","214,65","221,11",,,,,,
level1,no_checks,7 / 10,,,"4,99",,,,,,,"24,83","214,34","220,79",,,,,,
level1,no_checks,8 / 10,,,"4,99",,,,,,,"24,83","214,04","220,48",,,,,,
level1,no_checks,9 / 10,,,"4,99",,,,,,,"24,83","213,74","220,17",,,,,,
level1,no_checks,FINAL,,,"4,99",,,,,,,"24,83","213,43","219,85","49,11","859,72","71,10","0,80","99,00","198,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"2,49",,,,,,,"35,32","596,69","846,53",,,,,,
level2,no_checks,1 / 10,,,"1,64",,,,,,,"35,32","571,37","813,12",,,,,,
level2,no_checks,2 / 10,,,"1,65",,,,,,,"35,32","571,06","812,70",,,,,,
level2,no_checks,3 / 10,,,"1,58",,,,,,,"35,32","570,98","812,60",,,,,,
level2,no_checks,4 / 10,,,"1,63",,,,,,,"35,32","570,52","812,01",,,,,,
level2,no_checks,5 / 10,,,"1,63",,,,,,,"35,32","570,50","811,99",,,,,,
level2,no_checks,6 / 10,,,"1,63",,,,,,,"35,32","570,48","811,97",,,,,,
level2,no_checks,7 / 10,,,"1,63",,,,,,,"35,32","570,47","811,95",,,,,,
level2,no_checks,8 / 10,,,"1,64",,,,,,,"35,32","570,43","811,90",,,,,,
level2,no_checks,9 / 10,,,"1,64",,,,,,,"35,32","570,43","811,90",,,,,,
level2,no_checks,FINAL,,,"1,68",,,,,,,"35,32","570,13","811,51","4,45","1614,21","67,50","0,60","73,00","144,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"3,35",,,,,,,"56,01","984,65","1278,61",,,,,,
level3,no_checks,1 / 10,,,"1,71",,,,,,,"56,01","970,79","1260,77",,,,,,
level3,no_checks,2 / 10,,,"1,58",,,,,,,"56,01","970,41","1260,38",,,,,,
level3,no_checks,3 / 10,,,"1,85",,,,,,,"56,01","960,75","1249,72",,,,,,
level3,no_checks,4 / 10,,,"2,45",,,,,,,"56,01","948,31","1234,36",,,,,,
level3,no_checks,5 / 10,,,"2,31",,,,,,,"56,01","948,22","1234,22",,,,,,
level3,no_checks,6 / 10,,,"6,02",,,,,,,"56,01","897,04","1168,34",,,,,,
level3,no_checks,7 / 10,,,"20,55",,,,,,,"56,01","585,81","701,88",,,,,,
level3,no_checks,8 / 10,,,"21,89",,,,,,,"56,01","581,08","694,42",,,,,,
level3,no_checks,9 / 10,,,"22,52",,,,,,,"56,01","579,21","692,37",,,,,,
level3,no_checks,FINAL,,,"22,27",,,,,,,"56,01","577,37","690,11","41,36","1030,84","62,97","0,79","77,00","148,00"
