TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,00",,,,,,,"14,68","199,83","364,28",,,,,,
level0,checks,1 / 15,,,"0,00",,,,,,,"14,68","199,82","364,28",,,,,,
level0,checks,2 / 15,,,"0,00",,,,,,,"14,68","199,82","364,28",,,,,,
level0,checks,FINAL,,,"0,00",,,,,,,"14,68","199,82","364,28","0,00","1360,78","74,84","0,69","93,00","184,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,00",,,,,,,"15,53","215,36","400,42",,,,,,
level0,no_checks,1 / 15,,,"0,03",,,,,,,"15,53","215,35","400,40",,,,,,
level0,no_checks,2 / 15,,,"0,03",,,,,,,"15,53","215,35","400,40",,,,,,
level0,no_checks,FINAL,,,"0,03",,,,,,,"15,53","215,35","400,40","0,00","1387,01","74,84","0,74","93,00","186,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,00",,,,,,,"24,83","419,41","594,02",,,,,,
level1,no_checks,1 / 15,,,"0,03",,,,,,,"24,83","419,30","594,00",,,,,,
level1,no_checks,2 / 15,,,"0,03",,,,,,,"24,83","419,30","594,00",,,,,,
level1,no_checks,FINAL,,,"0,03",,,,,,,"24,83","419,30","594,00","0,03","1688,96","71,10","0,80","99,00","198,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,00",,,,,,,"35,26","583,34","824,80",,,,,,
level2,no_checks,1 / 15,,,"0,16",,,,,,,"35,26","583,19","824,70",,,,,,
level2,no_checks,2 / 15,,,"0,20",,,,,,,"35,26","583,21","824,69",,,,,,
level2,no_checks,3 / 15,,,"0,21",,,,,,,"35,26","583,21","824,68",,,,,,
level2,no_checks,4 / 15,,,"0,22",,,,,,,"35,26","583,19","824,64",,,,,,
level2,no_checks,5 / 15,,,"0,23",,,,,,,"35,26","583,20","824,63",,,,,,
level2,no_checks,6 / 15,,,"0,24",,,,,,,"35,26","583,21","824,62",,,,,,
level2,no_checks,7 / 15,,,"0,26",,,,,,,"35,26","583,22","824,62",,,,,,
level2,no_checks,8 / 15,,,"0,28",,,,,,,"35,26","583,24","824,61",,,,,,
level2,no_checks,9 / 15,,,"0,29",,,,,,,"35,26","583,25","824,59",,,,,,
level2,no_checks,10 / 15,,,"0,31",,,,,,,"35,26","583,27","824,58",,,,,,
level2,no_checks,11 / 15,,,"0,33",,,,,,,"35,26","583,29","824,56",,,,,,
level2,no_checks,12 / 15,,,"0,34",,,,,,,"35,26","583,30","824,54",,,,,,
level2,no_checks,13 / 15,,,"0,36",,,,,,,"35,26","583,32","824,52",,,,,,
level2,no_checks,14 / 15,,,"0,39",,,,,,,"35,26","583,33","824,48",,,,,,
level2,no_checks,FINAL,,,"0,41",,,,,,,"35,26","583,35","824,44","-0,00","1654,53","67,50","0,63","74,00","146,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,00",,,,,,,"56,01","984,78","1279,03",,,,,,
level3,no_checks,1 / 15,,,"0,01",,,,,,,"56,01","984,74","1278,97",,,,,,
level3,no_checks,2 / 15,,,"0,66",,,,,,,"56,01","984,65","1278,95",,,,,,
level3,no_checks,3 / 15,,,"0,68",,,,,,,"56,01","984,64","1278,97",,,,,,
level3,no_checks,4 / 15,,,"0,68",,,,,,,"56,01","984,66","1278,97",,,,,,
level3,no_checks,5 / 15,,,"0,68",,,,,,,"56,01","984,69","1278,97",,,,,,
level3,no_checks,6 / 15,,,"0,67",,,,,,,"56,01","984,75","1278,97",,,,,,
level3,no_checks,7 / 15,,,"0,67",,,,,,,"56,01","984,76","1278,97",,,,,,
level3,no_checks,8 / 15,,,"0,67",,,,,,,"56,01","984,76","1278,97",,,,,,
level3,no_checks,9 / 15,,,"0,67",,,,,,,"56,01","984,76","1278,97",,,,,,
level3,no_checks,10 / 15,,,"0,67",,,,,,,"56,01","984,75","1278,96",,,,,,
level3,no_checks,11 / 15,,,"0,67",,,,,,,"56,01","984,75","1278,96",,,,,,
level3,no_checks,12 / 15,,,"0,67",,,,,,,"56,01","984,75","1278,96",,,,,,
level3,no_checks,13 / 15,,,"0,67",,,,,,,"56,01","984,75","1278,96",,,,,,
level3,no_checks,14 / 15,,,"0,67",,,,,,,"56,01","984,74","1278,96",,,,,,
level3,no_checks,FINAL,,,"0,67",,,,,,,"56,01","984,74","1278,96","0,00","1758,18","62,97","0,79","77,00","148,00"
