InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,07",,,,,,,"15,13","215,42","396,63",,,,,,
level0,checks,1 / 10,,,"0,12",,,,,,,"15,13","208,94","384,95",,,,,,
level0,checks,2 / 10,,,"0,12",,,,,,,"15,13","208,96","384,94",,,,,,
level0,checks,3 / 10,,,"0,13",,,,,,,"15,13","208,97","384,94",,,,,,
level0,checks,4 / 10,,,"0,13",,,,,,,"15,13","208,97","384,94",,,,,,
level0,checks,5 / 10,,,"0,13",,,,,,,"15,13","209,00","384,94",,,,,,
level0,checks,6 / 10,,,"0,13",,,,,,,"15,13","209,00","384,94",,,,,,
level0,checks,FINAL,,,"0,13",,,,,,,"15,13","209,00","384,94","2,98","1381,26","74,84","0,74","96,00","192,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,07",,,,,,,"15,53","215,34","400,42",,,,,,
level0,no_checks,1 / 10,,,"1,04",,,,,,,"15,53","193,04","360,46",,,,,,
level0,no_checks,2 / 10,,,"1,11",,,,,,,"15,53","193,05","360,46",,,,,,
level0,no_checks,3 / 10,,,"1,11",,,,,,,"15,53","193,05","360,46",,,,,,
level0,no_checks,4 / 10,,,"1,11",,,,,,,"15,53","193,06","360,46",,,,,,
level0,no_checks,5 / 10,,,"1,12",,,,,,,"15,53","193,06","360,46",,,,,,
level0,no_checks,6 / 10,,,"1,12",,,,,,,"15,53","193,06","360,46",,,,,,
level0,no_checks,7 / 10,,,"1,12",,,,,,,"15,53","193,06","360,46",,,,,,
level0,no_checks,8 / 10,,,"1,12",,,,,,,"15,53","193,06","360,46",,,,,,
level0,no_checks,FINAL,,,"1,12",,,,,,,"15,53","193,06","360,46","10,35","1243,46","74,84","0,74","93,00","186,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,08",,,,,,,"24,80","416,38","591,17",,,,,,
level1,no_checks,1 / 10,,,"0,93",,,,,,,"24,80","386,36","550,16",,,,,,
level1,no_checks,2 / 10,,,"1,11",,,,,,,"24,80","383,17","545,73",,,,,,
level1,no_checks,3 / 10,,,"1,11",,,,,,,"24,80","383,07","545,59",,,,,,
level1,no_checks,4 / 10,,,"1,12",,,,,,,"24,80","382,93","545,39",,,,,,
level1,no_checks,5 / 10,,,"1,13",,,,,,,"24,80","382,83","545,26",,,,,,
level1,no_checks,6 / 10,,,"1,14",,,,,,,"24,80","382,67","545,03",,,,,,
level1,no_checks,7 / 10,,,"1,14",,,,,,,"24,80","382,56","544,88",,,,,,
level1,no_checks,8 / 10,,,"1,15",,,,,,,"24,80","382,52","544,82",,,,,,
level1,no_checks,9 / 10,,,"1,15",,,,,,,"24,80","382,49","544,78",,,,,,
level1,no_checks,FINAL,,,"1,15",,,,,,,"24,80","382,47","544,76","8,14","1542,13","71,10","0,80","99,00","198,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,63",,,,,,,"35,43","589,40","833,35",,,,,,
level2,no_checks,1 / 10,,,"3,41",,,,,,,"35,43","528,22","751,30",,,,,,
level2,no_checks,2 / 10,,,"28,22",,,,,,,"35,43","382,73","556,31",,,,,,
level2,no_checks,3 / 10,,,"27,49",,,,,,,"35,43","382,47","556,01",,,,,,
level2,no_checks,4 / 10,,,"26,98",,,,,,,"35,43","382,42","555,75",,,,,,
level2,no_checks,5 / 10,,,"27,91",,,,,,,"35,43","381,81","554,94",,,,,,
level2,no_checks,6 / 10,,,"27,93",,,,,,,"35,43","381,45","554,45",,,,,,
level2,no_checks,7 / 10,,,"28,27",,,,,,,"35,43","380,77","553,59",,,,,,
level2,no_checks,8 / 10,,,"28,13",,,,,,,"35,43","380,32","553,04",,,,,,
level2,no_checks,9 / 10,,,"28,20",,,,,,,"35,43","380,12","552,82",,,,,,
level2,no_checks,FINAL,,,"28,38",,,,,,,"35,43","379,76","552,42","35,57","1071,92","67,50","0,63","73,00","144,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,84",,,,,,,"56,01","984,46","1278,69",,,,,,
level3,no_checks,1 / 10,,,"1,28",,,,,,,"56,01","965,56","1254,06",,,,,,
level3,no_checks,2 / 10,,,"1,23",,,,,,,"56,01","965,48","1253,91",,,,,,
level3,no_checks,3 / 10,,,"1,23",,,,,,,"56,01","964,81","1253,13",,,,,,
level3,no_checks,4 / 10,,,"20,13",,,,,,,"56,01","631,79","654,92",,,,,,
level3,no_checks,5 / 10,,,"15,36",,,,,,,"56,01","624,72","647,28",,,,,,
level3,no_checks,6 / 10,,,"14,71",,,,,,,"56,01","624,67","647,17",,,,,,
level3,no_checks,7 / 10,,,"13,93",,,,,,,"56,01","624,69","647,13",,,,,,
level3,no_checks,8 / 10,,,"13,40",,,,,,,"56,01","624,71","646,93",,,,,,
level3,no_checks,9 / 10,,,"13,44",,,,,,,"56,01","624,64","646,88",,,,,,
level3,no_checks,FINAL,,,"13,44",,,,,,,"56,01","624,63","646,86","36,55","1115,22","62,97","0,79","77,00","148,00"
