InRays
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,07",,,,,,,"15,53","215,34","400,42",,,,,,
level0,checks,1 / 10,,,"0,07",,,,,,,"15,53","215,34","400,42",,,,,,
level0,checks,2 / 10,,,"0,07",,,,,,,"15,53","215,35","400,42",,,,,,
level0,checks,FINAL,,,"0,07",,,,,,,"15,53","215,35","400,42","-0,00","1387,00","74,84","0,74","93,00","186,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,07",,,,,,,"15,53","215,34","400,42",,,,,,
level0,no_checks,1 / 10,,,"0,07",,,,,,,"15,53","215,34","400,42",,,,,,
level0,no_checks,2 / 10,,,"0,07",,,,,,,"15,53","215,35","400,42",,,,,,
level0,no_checks,FINAL,,,"0,07",,,,,,,"15,53","215,35","400,42","-0,00","1387,00","74,84","0,74","93,00","186,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,08",,,,,,,"24,94","413,08","587,90",,,,,,
level1,no_checks,1 / 10,,,"0,08",,,,,,,"24,94","413,08","587,90",,,,,,
level1,no_checks,FINAL,,,"0,08",,,,,,,"24,94","413,08","587,90","-0,00","1656,59","71,10","0,80","98,00","196,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,63",,,,,,,"35,23","592,70","832,64",,,,,,
level2,no_checks,1 / 10,,,"0,47",,,,,,,"35,23","592,79","832,74",,,,,,
level2,no_checks,2 / 10,,,"0,47",,,,,,,"35,23","592,78","832,74",,,,,,
level2,no_checks,3 / 10,,,"0,47",,,,,,,"35,23","592,78","832,74",,,,,,
level2,no_checks,4 / 10,,,"0,47",,,,,,,"35,23","592,78","832,74",,,,,,
level2,no_checks,5 / 10,,,"0,47",,,,,,,"35,23","592,78","832,74",,,,,,
level2,no_checks,6 / 10,,,"0,47",,,,,,,"35,23","592,78","832,74",,,,,,
level2,no_checks,7 / 10,,,"0,47",,,,,,,"35,23","592,78","832,74",,,,,,
level2,no_checks,8 / 10,,,"0,47",,,,,,,"35,23","592,78","832,74",,,,,,
level2,no_checks,9 / 10,,,"0,47",,,,,,,"35,23","592,78","832,74",,,,,,
level2,no_checks,FINAL,,,"0,47",,,,,,,"35,23","592,78","832,74","-0,01","1682,70","67,50","0,64","75,00","148,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,84",,,,,,,"56,01","984,46","1278,69",,,,,,
level3,no_checks,1 / 10,,,"0,76",,,,,,,"56,01","984,62","1278,64",,,,,,
level3,no_checks,2 / 10,,,"0,73",,,,,,,"56,01","984,65","1278,63",,,,,,
level3,no_checks,3 / 10,,,"0,74",,,,,,,"56,01","984,63","1278,61",,,,,,
level3,no_checks,4 / 10,,,"0,76",,,,,,,"56,01","984,66","1278,60",,,,,,
level3,no_checks,5 / 10,,,"0,78",,,,,,,"56,01","984,46","1278,54",,,,,,
level3,no_checks,6 / 10,,,"0,78",,,,,,,"56,01","984,44","1278,52",,,,,,
level3,no_checks,7 / 10,,,"0,78",,,,,,,"56,01","984,40","1278,45",,,,,,
level3,no_checks,8 / 10,,,"0,77",,,,,,,"56,01","984,33","1278,33",,,,,,
level3,no_checks,9 / 10,,,"0,77",,,,,,,"56,01","984,25","1278,23",,,,,,
level3,no_checks,FINAL,,,"0,77",,,,,,,"56,01","984,17","1278,14","0,03","1757,16","62,97","0,79","77,00","148,00"
