TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,00",,,,,,,"14,68","199,83","364,28",,,,,,
level0,checks,1 / 10,,,"4,49",,,,,,,"14,68","40,98","42,48",,,,,,
level0,checks,2 / 10,,,"4,49",,,,,,,"14,68","40,98","42,48",,,,,,
level0,checks,3 / 10,,,"4,49",,,,,,,"14,68","40,98","42,48",,,,,,
level0,checks,FINAL,,,"4,49",,,,,,,"14,68","40,98","42,48","79,49","279,04","74,84","0,69","93,00","184,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,00",,,,,,,"15,38","214,16","398,43",,,,,,
level0,no_checks,1 / 10,,,"4,59",,,,,,,"15,38","33,37","34,60",,,,,,
level0,no_checks,2 / 10,,,"4,59",,,,,,,"15,38","33,37","34,60",,,,,,
level0,no_checks,3 / 10,,,"4,59",,,,,,,"15,38","33,37","34,60",,,,,,
level0,no_checks,4 / 10,,,"4,59",,,,,,,"15,38","33,37","34,60",,,,,,
level0,no_checks,5 / 10,,,"4,59",,,,,,,"15,38","33,37","34,60",,,,,,
level0,no_checks,FINAL,,,"4,59",,,,,,,"15,38","33,37","34,60","84,42","217,00","74,84","0,74","94,00","188,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,00",,,,,,,"24,91","410,25","585,05",,,,,,
level1,no_checks,1 / 10,,,"0,40",,,,,,,"24,91","389,85","557,43",,,,,,
level1,no_checks,2 / 10,,,"0,40",,,,,,,"24,91","389,82","557,39",,,,,,
level1,no_checks,3 / 10,,,"0,40",,,,,,,"24,91","389,81","557,38",,,,,,
level1,no_checks,4 / 10,,,"0,40",,,,,,,"24,91","389,80","557,37",,,,,,
level1,no_checks,5 / 10,,,"0,40",,,,,,,"24,91","389,80","557,37",,,,,,
level1,no_checks,FINAL,,,"0,40",,,,,,,"24,91","389,80","557,37","4,98","1564,80","71,10","0,80","98,00","196,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,00",,,,,,,"32,15","582,18","814,94",,,,,,
level2,no_checks,1 / 10,,,"1,76",,,,,,,"32,15","271,62","302,80",,,,,,
level2,no_checks,2 / 10,,,"1,77",,,,,,,"32,15","271,59","302,64",,,,,,
level2,no_checks,3 / 10,,,"1,78",,,,,,,"32,15","271,59","302,64",,,,,,
level2,no_checks,4 / 10,,,"1,78",,,,,,,"32,15","271,59","302,64",,,,,,
level2,no_checks,5 / 10,,,"1,78",,,,,,,"32,15","271,58","302,63",,,,,,
level2,no_checks,6 / 10,,,"1,78",,,,,,,"32,15","271,57","302,63",,,,,,
level2,no_checks,7 / 10,,,"1,78",,,,,,,"32,15","271,56","302,62",,,,,,
level2,no_checks,8 / 10,,,"1,78",,,,,,,"32,15","271,56","302,62",,,,,,
level2,no_checks,9 / 10,,,"1,78",,,,,,,"32,15","271,56","302,62",,,,,,
level2,no_checks,FINAL,,,"1,78",,,,,,,"32,15","271,55","302,62","53,36","844,66","67,50","0,63","73,00","144,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,00",,,,,,,"56,01","984,78","1279,03",,,,,,
level3,no_checks,1 / 10,,,"0,68",,,,,,,"56,01","973,29","1264,36",,,,,,
level3,no_checks,2 / 10,,,"0,73",,,,,,,"56,01","972,63","1263,39",,,,,,
level3,no_checks,3 / 10,,,"0,73",,,,,,,"56,01","972,50","1263,24",,,,,,
level3,no_checks,4 / 10,,,"0,79",,,,,,,"56,01","972,21","1262,93",,,,,,
level3,no_checks,5 / 10,,,"0,77",,,,,,,"56,01","972,18","1262,89",,,,,,
level3,no_checks,6 / 10,,,"0,77",,,,,,,"56,01","972,02","1262,72",,,,,,
level3,no_checks,7 / 10,,,"0,79",,,,,,,"56,01","971,82","1262,48",,,,,,
level3,no_checks,8 / 10,,,"0,80",,,,,,,"56,01","971,53","1262,16",,,,,,
level3,no_checks,9 / 10,,,"0,81",,,,,,,"56,01","971,45","1262,06",,,,,,
level3,no_checks,FINAL,,,"0,89",,,,,,,"56,01","968,75","1258,82","1,63","1729,62","62,97","0,79","77,00","148,00"
