TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,00",,,,,,,"14,68","199,83","364,28",,,,,,
level0,checks,1 / 10,,,"0,01",,,,,,,"14,68","199,82","364,28",,,,,,
level0,checks,2 / 10,,,"0,01",,,,,,,"14,68","199,82","364,28",,,,,,
level0,checks,FINAL,,,"0,01",,,,,,,"14,68","199,82","364,28","0,00","1360,73","74,84","0,69","93,00","184,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,00",,,,,,,"15,27","216,61","398,58",,,,,,
level0,no_checks,1 / 10,,,"0,03",,,,,,,"15,27","216,60","398,56",,,,,,
level0,no_checks,2 / 10,,,"0,03",,,,,,,"15,27","216,60","398,56",,,,,,
level0,no_checks,3 / 10,,,"0,03",,,,,,,"15,27","216,60","398,56",,,,,,
level0,no_checks,4 / 10,,,"0,03",,,,,,,"15,27","216,60","398,56",,,,,,
level0,no_checks,FINAL,,,"0,03",,,,,,,"15,27","216,60","398,56","0,00","1418,11","74,84","0,74","95,00","190,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,00",,,,,,,"24,83","419,41","594,02",,,,,,
level1,no_checks,1 / 10,,,"0,01",,,,,,,"24,83","419,31","594,00",,,,,,
level1,no_checks,2 / 10,,,"0,01",,,,,,,"24,83","419,31","594,00",,,,,,
level1,no_checks,3 / 10,,,"0,01",,,,,,,"24,83","419,31","594,00",,,,,,
level1,no_checks,FINAL,,,"0,01",,,,,,,"24,83","419,31","594,00","0,02","1689,03","71,10","0,80","99,00","198,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"0,00",,,,,,,"35,32","596,76","846,73",,,,,,
level2,no_checks,1 / 10,,,"0,02",,,,,,,"35,32","596,71","846,69",,,,,,
level2,no_checks,2 / 10,,,"0,17",,,,,,,"35,32","596,58","846,62",,,,,,
level2,no_checks,3 / 10,,,"0,16",,,,,,,"35,32","596,58","846,63",,,,,,
level2,no_checks,4 / 10,,,"0,16",,,,,,,"35,32","596,57","846,64",,,,,,
level2,no_checks,5 / 10,,,"0,23",,,,,,,"35,32","596,58","846,70",,,,,,
level2,no_checks,6 / 10,,,"0,26",,,,,,,"35,32","596,59","846,74",,,,,,
level2,no_checks,7 / 10,,,"0,26",,,,,,,"35,32","596,59","846,75",,,,,,
level2,no_checks,8 / 10,,,"0,30",,,,,,,"35,32","596,61","846,79",,,,,,
level2,no_checks,9 / 10,,,"0,29",,,,,,,"35,32","596,62","846,79",,,,,,
level2,no_checks,FINAL,,,"0,29",,,,,,,"35,32","596,62","846,79","0,02","1689,18","67,50","0,60","73,00","144,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"0,00",,,,,,,"56,01","984,78","1279,03",,,,,,
level3,no_checks,1 / 10,,,"0,00",,,,,,,"56,01","984,76","1279,00",,,,,,
level3,no_checks,2 / 10,,,"0,03",,,,,,,"56,01","984,73","1278,95",,,,,,
level3,no_checks,3 / 10,,,"0,05",,,,,,,"56,01","984,73","1278,94",,,,,,
level3,no_checks,4 / 10,,,"0,45",,,,,,,"56,01","984,62","1278,86",,,,,,
level3,no_checks,5 / 10,,,"0,48",,,,,,,"56,01","984,63","1278,85",,,,,,
level3,no_checks,6 / 10,,,"0,48",,,,,,,"56,01","984,63","1278,84",,,,,,
level3,no_checks,7 / 10,,,"0,47",,,,,,,"56,01","984,63","1278,84",,,,,,
level3,no_checks,8 / 10,,,"0,47",,,,,,,"56,01","984,63","1278,84",,,,,,
level3,no_checks,9 / 10,,,"0,47",,,,,,,"56,01","984,63","1278,83",,,,,,
level3,no_checks,FINAL,,,"0,47",,,,,,,"56,01","984,63","1278,83","0,01","1757,99","62,97","0,79","77,00","148,00"
