FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
level0,checks,,,,,,,,,,,,,,,,,,,
level0,checks,INITIAL,,,"0,03",,,,,,,"14,68","199,82","364,28",,,,,,
level0,checks,1 / 10,,,"4,49",,,,,,,"14,68","40,97","42,45",,,,,,
level0,checks,2 / 10,,,"4,49",,,,,,,"14,68","40,97","42,45",,,,,,
level0,checks,FINAL,,,"4,49",,,,,,,"14,68","40,97","42,45","79,50","279,02","74,84","0,69","93,00","184,00"
level0,no_checks,,,,,,,,,,,,,,,,,,,
level0,no_checks,INITIAL,,,"0,28",,,,,,,"15,53","215,35","400,44",,,,,,
level0,no_checks,1 / 10,,,"4,54",,,,,,,"15,53","26,20","27,44",,,,,,
level0,no_checks,2 / 10,,,"4,54",,,,,,,"15,53","26,20","27,44",,,,,,
level0,no_checks,3 / 10,,,"4,54",,,,,,,"15,53","26,20","27,44",,,,,,
level0,no_checks,FINAL,,,"4,54",,,,,,,"15,53","26,20","27,44","87,83","168,78","74,84","0,74","93,00","186,00"
level1,no_checks,,,,,,,,,,,,,,,,,,,
level1,no_checks,INITIAL,,,"0,30",,,,,,,"24,80","416,51","591,21",,,,,,
level1,no_checks,1 / 10,,,"0,24",,,,,,,"24,80","414,03","587,96",,,,,,
level1,no_checks,2 / 10,,,"0,29",,,,,,,"24,80","408,69","580,65",,,,,,
level1,no_checks,3 / 10,,,"0,35",,,,,,,"24,80","405,73","576,62",,,,,,
level1,no_checks,4 / 10,,,"0,35",,,,,,,"24,80","405,72","576,60",,,,,,
level1,no_checks,5 / 10,,,"0,35",,,,,,,"24,80","405,72","576,60",,,,,,
level1,no_checks,FINAL,,,"0,35",,,,,,,"24,80","405,72","576,60","2,59","1635,88","71,10","0,80","99,00","198,00"
level2,no_checks,,,,,,,,,,,,,,,,,,,
level2,no_checks,INITIAL,,,"2,49",,,,,,,"35,32","596,69","846,53",,,,,,
level2,no_checks,1 / 10,,,"1,64",,,,,,,"35,32","571,37","813,12",,,,,,
level2,no_checks,2 / 10,,,"1,62",,,,,,,"35,32","571,33","813,07",,,,,,
level2,no_checks,3 / 10,,,"1,58",,,,,,,"35,32","571,29","813,01",,,,,,
level2,no_checks,4 / 10,,,"1,56",,,,,,,"35,32","571,28","813,00",,,,,,
level2,no_checks,5 / 10,,,"1,56",,,,,,,"35,32","571,27","812,99",,,,,,
level2,no_checks,6 / 10,,,"1,56",,,,,,,"35,32","571,26","812,98",,,,,,
level2,no_checks,7 / 10,,,"1,56",,,,,,,"35,32","571,24","812,95",,,,,,
level2,no_checks,8 / 10,,,"1,56",,,,,,,"35,32","571,23","812,93",,,,,,
level2,no_checks,9 / 10,,,"1,58",,,,,,,"35,32","571,14","812,83",,,,,,
level2,no_checks,FINAL,,,"1,60",,,,,,,"35,32","571,03","812,68","4,30","1616,74","67,50","0,60","73,00","144,00"
level3,no_checks,,,,,,,,,,,,,,,,,,,
level3,no_checks,INITIAL,,,"3,35",,,,,,,"56,01","984,65","1278,61",,,,,,
level3,no_checks,1 / 10,,,"1,39",,,,,,,"56,01","973,83","1264,70",,,,,,
level3,no_checks,2 / 10,,,"1,33",,,,,,,"56,01","973,74","1264,65",,,,,,
level3,no_checks,3 / 10,,,"1,26",,,,,,,"56,01","973,62","1264,53",,,,,,
level3,no_checks,4 / 10,,,"1,27",,,,,,,"56,01","973,60","1264,48",,,,,,
level3,no_checks,5 / 10,,,"1,28",,,,,,,"56,01","973,53","1264,37",,,,,,
level3,no_checks,6 / 10,,,"1,28",,,,,,,"56,01","973,42","1264,24",,,,,,
level3,no_checks,7 / 10,,,"1,29",,,,,,,"56,01","973,28","1264,07",,,,,,
level3,no_checks,8 / 10,,,"1,29",,,,,,,"56,01","973,23","1264,01",,,,,,
level3,no_checks,9 / 10,,,"1,33",,,,,,,"56,01","971,80","1262,27",,,,,,
level3,no_checks,FINAL,,,"1,32",,,,,,,"56,01","971,78","1262,24","1,31","1735,04","62,97","0,79","77,00","148,00"
