FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,00","0,03",,,,,,,"0,89","14,31","19,89","12,63",,,,,,
seq0,checks,1 / 12,,,"0,00","0,00","0,01",,,,,,,"0,89","13,90","18,94","12,22",,,,,,
seq0,checks,2 / 12,,,"0,00","0,00","0,01",,,,,,,"0,89","13,90","18,94","12,22",,,,,,
seq0,checks,FINAL,,,"0,00","0,00","0,01",,,,,,,"0,89","13,90","18,94","12,22","2,85","1570,30","2,50","2,86","347,00","476,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,10","0,00","0,71",,,,,,,"1,21","19,44","25,65","16,31",,,,,,
seq0,no_checks,1 / 12,,,"0,09","0,00","0,38",,,,,,,"1,21","19,27","25,32","16,09",,,,,,
seq0,no_checks,2 / 12,,,"0,05","0,00","0,10",,,,,,,"1,21","11,20","13,57","5,23",,,,,,
seq0,no_checks,3 / 12,,,"0,04","0,00","0,09",,,,,,,"1,21","11,20","13,57","5,23",,,,,,
seq0,no_checks,4 / 12,,,"0,04","0,00","0,10",,,,,,,"1,21","11,19","13,57","5,22",,,,,,
seq0,no_checks,5 / 12,,,"0,04","0,00","0,09",,,,,,,"1,21","11,19","13,57","5,21",,,,,,
seq0,no_checks,6 / 12,,,"0,04","0,00","0,09",,,,,,,"1,21","11,19","13,57","5,21",,,,,,
seq0,no_checks,7 / 12,,,"0,04","0,00","0,09",,,,,,,"1,21","11,20","13,58","5,21",,,,,,
seq0,no_checks,FINAL,,,"0,04","0,00","0,09",,,,,,,"1,21","11,20","13,58","5,21","42,40","926,97","2,50","2,88","347,00","668,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,05","0,00","0,28",,,,,,,"1,13","17,63","23,82","15,06",,,,,,
seq1,no_checks,1 / 12,,,"0,05","0,00","0,24",,,,,,,"1,13","17,56","23,68","14,96",,,,,,
seq1,no_checks,2 / 12,,,"0,03","0,00","0,07",,,,,,,"1,13","13,67","15,29","2,80",,,,,,
seq1,no_checks,3 / 12,,,"0,03","0,00","0,08",,,,,,,"1,13","13,71","15,34","2,84",,,,,,
seq1,no_checks,4 / 12,,,"0,03","0,00","0,16",,,,,,,"1,13","13,80","15,51","2,92",,,,,,
seq1,no_checks,5 / 12,,,"0,03","0,00","0,08",,,,,,,"1,13","13,83","15,57","2,95",,,,,,
seq1,no_checks,6 / 12,,,"0,03","0,00","0,06",,,,,,,"1,13","13,87","15,65","3,00",,,,,,
seq1,no_checks,7 / 12,,,"0,03","0,00","0,06",,,,,,,"1,13","13,90","15,71","3,03",,,,,,
seq1,no_checks,8 / 12,,,"0,03","0,00","0,06",,,,,,,"1,13","13,93","15,79","3,07",,,,,,
seq1,no_checks,9 / 12,,,"0,03","0,00","0,07",,,,,,,"1,13","13,96","15,86","3,11",,,,,,
seq1,no_checks,10 / 12,,,"0,03","0,00","0,05",,,,,,,"1,13","14,00","15,95","3,18",,,,,,
seq1,no_checks,11 / 12,,,"0,03","0,00","0,06",,,,,,,"1,13","14,01","15,99","3,20",,,,,,
seq1,no_checks,FINAL,,,"0,03","0,00","0,06",,,,,,,"1,13","14,01","15,99","3,20","20,53","1244,92","2,50","2,53","261,00","502,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,34","0,00","0,89",,,,,,,"1,43","25,95","32,03","21,14",,,,,,
seq2,no_checks,1 / 12,,,"0,22","0,00","0,45",,,,,,,"1,43","22,29","26,73","17,18",,,,,,
seq2,no_checks,2 / 12,,,"0,07","0,00","0,12",,,,,,,"1,43","13,89","17,43","6,28",,,,,,
seq2,no_checks,3 / 12,,,"0,07","0,00","0,12",,,,,,,"1,43","13,93","17,46","6,28",,,,,,
seq2,no_checks,4 / 12,,,"0,06","0,00","0,11",,,,,,,"1,43","13,99","17,52","6,31",,,,,,
seq2,no_checks,5 / 12,,,"0,06","0,00","0,10",,,,,,,"1,43","13,96","17,48","6,25",,,,,,
