FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,00","0,03",,,,,,,"0,89","14,31","19,89","12,63",,,,,,
seq0,checks,1 / 12,,,"0,00","0,00","0,01",,,,,,,"0,89","13,90","18,94","12,22",,,,,,
seq0,checks,2 / 12,,,"0,00","0,00","0,01",,,,,,,"0,89","13,90","18,94","12,22",,,,,,
seq0,checks,FINAL,,,"0,00","0,00","0,01",,,,,,,"0,89","13,90","18,94","12,22","2,85","1570,30","2,50","2,86","347,00","476,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,09","0,00","0,44",,,,,,,"1,21","19,44","25,65","16,31",,,,,,
seq0,no_checks,1 / 12,,,"0,08","0,00","0,23",,,,,,,"1,21","19,26","25,29","16,07",,,,,,
seq0,no_checks,2 / 12,,,"0,06","0,00","0,16",,,,,,,"1,21","13,21","16,32","8,68",,,,,,
seq0,no_checks,3 / 12,,,"0,06","0,00","0,14",,,,,,,"1,21","13,21","16,31","8,66",,,,,,
seq0,no_checks,4 / 12,,,"0,06","0,00","0,15",,,,,,,"1,21","13,19","16,27","8,63",,,,,,
seq0,no_checks,5 / 12,,,"0,05","0,00","0,14",,,,,,,"1,21","13,11","16,11","8,49",,,,,,
seq0,no_checks,6 / 12,,,"0,05","0,00","0,14",,,,,,,"1,21","13,10","16,10","8,47",,,,,,
seq0,no_checks,7 / 12,,,"0,05","0,00","0,14",,,,,,,"1,21","13,09","16,08","8,45",,,,,,
seq0,no_checks,8 / 12,,,"0,05","0,00","0,14",,,,,,,"1,21","13,08","16,07","8,44",,,,,,
seq0,no_checks,FINAL,,,"0,05","0,00","0,14",,,,,,,"1,21","13,08","16,07","8,44","32,70","1083,06","2,50","2,88","347,00","668,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,04","0,00","0,51",,,,,,,"1,12","17,54","23,73","15,05",,,,,,
seq1,no_checks,1 / 12,,,"0,05","0,00","0,20",,,,,,,"1,12","17,26","23,22","14,64",,,,,,
seq1,no_checks,2 / 12,,,"0,05","0,00","0,24",,,,,,,"1,12","17,12","22,99","14,44",,,,,,
seq1,no_checks,3 / 12,,,"0,05","0,00","0,18",,,,,,,"1,12","15,40","17,98","4,14",,,,,,
seq1,no_checks,4 / 12,,,"0,05","0,00","0,48",,,,,,,"1,12","15,82","17,79","3,22",,,,,,
seq1,no_checks,5 / 12,,,"0,05","0,00","0,26",,,,,,,"1,12","15,83","17,79","3,22",,,,,,
seq1,no_checks,6 / 12,,,"0,05","0,00","0,26",,,,,,,"1,12","15,83","17,80","3,23",,,,,,
seq1,no_checks,FINAL,,,"0,05","0,00","0,26",,,,,,,"1,12","15,83","17,80","3,23","9,72","1413,95","2,50","2,53","259,00","498,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,34","0,00","0,89",,,,,,,"1,43","25,97","32,04","21,12",,,,,,
seq2,no_checks,1 / 12,,,"0,27","0,00","0,53",,,,,,,"1,43","23,01","27,65","17,87",,,,,,
seq2,no_checks,2 / 12,,,"0,10","0,00","0,25",,,,,,,"1,43","15,87","19,46","9,64",,,,,,
seq2,no_checks,3 / 12,,,"0,11","0,00","0,33",,,,,,,"1,43","15,85","19,53","9,61",,,,,,
seq2,no_checks,4 / 12,,,"0,10","0,00","0,40",,,,,,,"1,43","15,74","19,45","9,47",,,,,,
seq2,no_checks,5 / 12,,,"0,05","0,00","0,09",,,,,,,"1,43","14,33","16,18","3,57",,,,,,
seq2,no_checks,6 / 12,,,"0,05","0,00","0,10",,,,,,,"1,43","14,34","16,18","3,55",,,,,,
seq2,no_checks,7 / 12,,,"0,08","0,00","0,10",,,,,,,"1,43","15,06","16,57","2,81",,,,,,
seq2,no_checks,8 / 12,,,"0,06","0,00","0,09",,,,,,,"1,43","15,09","16,61","2,81",,,,,,
seq2,no_checks,9 / 12,,,"0,06","0,00","0,08",,,,,,,"1,43","15,10","16,61","2,81",,,,,,
