parallax,Av. error (mm),Info
"2,34","3,65",seq0_checks
"2,34","3,70",seq0_checks
"2,40","4,74",seq0_checks
"2,40","4,84",seq0_checks
"2,42","4,99",seq0_checks
"2,42","5,13",seq0_checks
"2,40","4,73",seq0_checks
"2,40","4,86",seq0_checks
"1,71","8,38",seq0_checks
"1,71","6,81",seq0_checks
"2,81","8,67",seq0_checks
"2,81","9,13",seq0_checks
"2,12","43,63",seq0_checks
"2,12","43,24",seq0_checks
"2,23","44,18",seq0_checks
"2,23","44,00",seq0_checks
"2,94","10,39",seq0_checks
"2,94","10,89",seq0_checks
"2,92","10,07",seq0_checks
"2,92","10,55",seq0_checks
"2,14","0,47",seq0_checks
"2,14","0,55",seq0_checks
"2,84","9,00",seq0_checks
"2,84","7,91",seq0_checks
"2,95","10,29",seq0_checks
"2,95","9,27",seq0_checks
"2,22","1,15",seq0_checks
"2,22","1,54",seq0_checks
"2,10","25,34",seq0_checks
"2,10","24,88",seq0_checks
"1,19","22,31",seq0_checks
"1,19","21,77",seq0_checks
"1,16","23,83",seq0_checks
"1,16","23,15",seq0_checks
"1,96","6,18",seq0_checks
"1,96","4,70",seq0_checks
"2,89","9,65",seq0_checks
"2,89","8,59",seq0_checks
"2,81","8,66",seq0_checks
"2,81","7,55",seq0_checks
"2,86","7,78",seq0_checks
"2,86","8,18",seq0_checks
"2,28","27,91",seq0_checks
"2,28","27,83",seq0_checks
"2,28","27,91",seq0_checks
"2,28","27,82",seq0_checks
"2,97","10,63",seq0_checks
"2,97","9,61",seq0_checks
"3,05","7,34",seq0_checks
"3,05","7,91",seq0_checks
"2,25","0,17",seq0_checks
"2,25","0,10",seq0_checks
"2,03","0,39",seq0_checks
"2,03","0,96",seq0_checks
"1,89","44,43",seq0_checks
"1,89","46,50",seq0_checks
"2,53","27,95",seq0_checks
"2,53","28,48",seq0_checks
"2,94","8,82",seq0_checks
"2,94","9,24",seq0_checks
"2,97","9,10",seq0_checks
"2,97","9,56",seq0_checks
"2,33","2,93",seq0_checks
"2,33","1,91",seq0_checks
"2,36","3,35",seq0_checks
"2,36","2,37",seq0_checks
"2,49","13,33",seq0_checks
"2,49","13,40",seq0_checks
"2,54","13,97",seq0_checks
"2,54","14,05",seq0_checks
"1,58","23,69",seq0_checks
"1,58","23,29",seq0_checks
"1,34","11,87",seq0_checks
"1,34","12,86",seq0_checks
"2,90","9,67",seq0_checks
"2,90","8,60",seq0_checks
"0,96","43,73",seq0_checks
"0,96","44,47",seq0_checks
"1,52","22,60",seq0_checks
"1,52","24,03",seq0_checks
"2,85","7,69",seq0_checks
"2,85","6,60",seq0_checks
"2,34","3,12",seq0_checks
"2,34","2,14",seq0_checks
"2,83","7,40",seq0_checks
"2,83","6,32",seq0_checks
"2,86","7,72",seq0_checks
"2,86","8,11",seq0_checks
"0,92","33,00",seq0_checks
"0,92","33,89",seq0_checks
"2,81","8,65",seq0_checks
"2,81","7,56",seq0_checks
"0,62","63,79",seq0_checks
"0,62","63,89",seq0_checks
"2,03","0,53",seq0_checks
"2,03","1,43",seq0_checks
"2,78","8,26",seq0_checks
"2,78","7,20",seq0_checks
"2,80","7,09",seq0_checks
"2,80","7,50",seq0_checks
"1,28","7,84",seq0_checks
"1,28","8,87",seq0_checks
"2,39","4,70",seq0_checks
"2,39","4,86",seq0_checks
"2,48","6,06",seq0_checks
"2,48","6,28",seq0_checks
"3,01","13,97",seq0_checks
"3,01","14,58",seq0_checks
"3,10","15,05",seq0_checks
"3,10","14,05",seq0_checks
"3,11","15,10",seq0_checks
"3,11","14,11",seq0_checks
"2,92","16,51",seq0_checks
"2,92","15,63",seq0_checks
"2,59","28,10",seq0_checks
"2,59","26,69",seq0_checks
"2,32","27,22",seq0_checks
"2,32","26,94",seq0_checks
"2,62","7,94",seq0_checks
"2,62","8,28",seq0_checks
"1,27","21,29",seq0_checks
"1,27","20,88",seq0_checks
"1,20","24,67",seq0_checks
"1,20","24,24",seq0_checks
"2,56","12,37",seq0_checks
"2,56","12,64",seq0_checks
"2,54","12,21",seq0_checks
"2,54","12,47",seq0_checks
"1,51","12,10",seq0_checks
"1,51","13,08",seq0_checks
"2,59","28,14",seq0_checks
"2,59","26,62",seq0_checks
"2,57","27,92",seq0_checks
"2,57","26,50",seq0_checks
"3,04","10,06",seq0_checks
"3,04","8,99",seq0_checks
"3,04","10,06",seq0_checks
"3,04","8,99",seq0_checks
"2,89","12,70",seq0_checks
"2,89","13,20",seq0_checks
"3,12","12,42",seq0_checks
"3,12","13,13",seq0_checks
"2,77","8,29",seq0_checks
"2,77","7,01",seq0_checks
"2,13","0,15",seq0_checks
"2,13","1,20",seq0_checks
"2,21","1,22",seq0_checks
"2,21","0,21",seq0_checks
"2,20","1,40",seq0_checks
"2,20","1,44",seq0_checks
"2,97","9,12",seq0_checks
"2,97","9,54",seq0_checks
"2,94","8,84",seq0_checks
"2,94","9,24",seq0_checks
"2,75","9,51",seq0_checks
"2,75","9,92",seq0_checks
"2,92","7,33",seq0_checks
"2,92","7,71",seq0_checks
"2,97","10,74",seq0_checks
"2,97","11,25",seq0_checks
"2,94","10,39",seq0_checks
"2,94","10,89",seq0_checks
"2,27","2,57",seq0_checks
"2,27","1,64",seq0_checks
"2,34","2,91",seq0_checks
"2,34","3,30",seq0_checks
"2,34","2,99",seq0_checks
"2,34","1,96",seq0_checks
"2,24","3,19",seq0_checks
"2,24","3,50",seq0_checks
"1,84","3,26",seq0_checks
"1,84","2,81",seq0_checks
"2,04","0,48",seq0_checks
"2,04","0,96",seq0_checks
"1,85","3,13",seq0_checks
"1,85","2,68",seq0_checks
"1,38","10,36",seq0_checks
"1,38","11,30",seq0_checks
"1,18","22,63",seq0_checks
"1,18","22,10",seq0_checks
"1,32","16,98",seq0_checks
"1,32","16,37",seq0_checks
"2,55","4,10",seq0_checks
"2,55","4,45",seq0_checks
"2,62","6,49",seq0_checks
"2,62","5,47",seq0_checks
"2,88","8,13",seq0_checks
"2,88","8,45",seq0_checks
"1,51","24,58",seq0_checks
"1,51","24,24",seq0_checks
"1,50","24,60",seq0_checks
"1,50","24,25",seq0_checks
"2,33","3,54",seq0_checks
"2,33","3,62",seq0_checks
"2,40","4,67",seq0_checks
"2,40","4,80",seq0_checks
"2,95","15,02",seq0_checks
"2,95","13,88",seq0_checks
"1,03","40,25",seq0_checks
"1,03","41,02",seq0_checks
"2,49","4,58",seq0_checks
"2,49","4,94",seq0_checks
"2,37","4,58",seq0_checks
"2,37","4,79",seq0_checks
"2,31","3,28",seq0_checks
"2,31","3,36",seq0_checks
"2,64","8,34",seq0_checks
"2,64","8,72",seq0_checks
"1,84","3,32",seq0_checks
"1,84","4,15",seq0_checks
"1,65","16,45",seq0_checks
"1,65","17,74",seq0_checks
"2,53","5,10",seq0_checks
"2,53","3,96",seq0_checks
"2,97","9,10",seq0_checks
"2,97","8,04",seq0_checks
"2,28","3,24",seq0_checks
"2,28","3,44",seq0_checks
"2,29","3,28",seq0_checks
"2,29","3,46",seq0_checks
"2,90","14,55",seq0_checks
"2,90","13,44",seq0_checks
"2,90","14,56",seq0_checks
"2,90","15,09",seq0_checks
"2,46","4,69",seq0_checks
"2,46","3,69",seq0_checks
"1,88","43,35",seq0_checks
"1,88","42,68",seq0_checks
"2,21","2,38",seq0_checks
"2,21","2,62",seq0_checks
"2,21","2,41",seq0_checks
"2,21","2,64",seq0_checks
"3,15","11,48",seq0_checks
"3,15","10,47",seq0_checks
"3,15","11,46",seq0_checks
"3,15","12,01",seq0_checks
"2,47","29,82",seq0_checks
"2,47","28,01",seq0_checks
"2,15","26,38",seq0_checks
"2,15","26,10",seq0_checks
"1,55","10,27",seq0_checks
"1,55","11,52",seq0_checks
"1,57","9,67",seq0_checks
"1,57","9,65",seq0_checks
"1,86","3,94",seq0_checks
"1,86","4,84",seq0_checks
"1,87","3,52",seq0_checks
"1,87","4,44",seq0_checks
"1,02","38,01",seq0_checks
"1,02","38,84",seq0_checks
"1,18","35,52",seq0_checks
"1,18","36,43",seq0_checks
"2,43","25,97",seq0_checks
"2,43","25,96",seq0_checks
"3,02","11,33",seq0_checks
"3,02","10,24",seq0_checks
"3,17","16,95",seq0_checks
"3,17","18,07",seq0_checks
"2,86","7,82",seq0_checks
"2,86","8,23",seq0_checks
"2,27","2,90",seq0_checks
"2,27","3,08",seq0_checks
"2,47","4,44",seq0_checks
"2,47","4,83",seq0_checks
"2,36","3,95",seq0_checks
"2,36","3,94",seq0_checks
"2,82","5,96",seq0_checks
"2,82","6,28",seq0_checks
"2,50","6,63",seq0_checks
"2,50","6,97",seq0_checks
"1,63","8,60",seq0_checks
"1,63","9,63",seq0_checks
"1,54","12,42",seq0_checks
"1,54","11,98",seq0_checks
"2,18","2,91",seq0_checks
"2,18","2,88",seq0_checks
"1,56","12,07",seq0_checks
"1,56","11,69",seq0_checks
"1,56","11,79",seq0_checks
"1,56","11,31",seq0_checks
"1,59","21,74",seq0_checks
"1,59","22,88",seq0_checks
"1,47","26,67",seq0_checks
"1,47","26,33",seq0_checks
"1,13","36,98",seq0_checks
"1,13","36,41",seq0_checks
"2,77","6,68",seq0_checks
"2,77","7,05",seq0_checks
"2,74","7,85",seq0_checks
"2,74","8,25",seq0_checks
"2,59","5,90",seq0_checks
"2,59","6,21",seq0_checks
"1,89","2,19",seq0_checks
"1,89","1,75",seq0_checks
"1,90","2,14",seq0_checks
"1,90","1,70",seq0_checks
"0,67","57,52",seq0_checks
"0,67","57,70",seq0_checks
"2,74","6,35",seq0_checks
"2,74","6,74",seq0_checks
"2,33","2,81",seq0_checks
"2,33","3,21",seq0_checks
"2,93","13,05",seq0_checks
"2,93","13,60",seq0_checks
"1,23","23,56",seq0_checks
"1,23","23,15",seq0_checks
"1,38","17,03",seq0_checks
"1,38","16,54",seq0_checks
"0,71","49,79",seq0_checks
"0,71","47,12",seq0_checks
"3,00","11,00",seq0_checks
"3,00","9,90",seq0_checks
"1,54","9,94",seq0_checks
"1,54","10,06",seq0_checks
"1,27","32,74",seq0_checks
"1,27","32,38",seq0_checks
"2,61","28,28",seq0_checks
"2,61","26,85",seq0_checks
"3,04","14,24",seq0_checks
"3,04","14,90",seq0_checks
"2,37","2,51",seq0_checks
"2,37","2,54",seq0_checks
"2,36","2,34",seq0_checks
"2,36","2,38",seq0_checks
"2,38","2,62",seq0_checks
"2,38","2,68",seq0_checks
"2,80","7,10",seq0_checks
"2,80","7,48",seq0_checks
"2,92","7,35",seq0_checks
"2,92","7,73",seq0_checks
"1,93","1,88",seq0_checks
"1,93","1,42",seq0_checks
"2,01","0,97",seq0_checks
"2,01","1,90",seq0_checks
"2,18","2,02",seq0_checks
"2,18","1,17",seq0_checks
"2,17","1,72",seq0_checks
"2,17","0,85",seq0_checks
"1,32","9,06",seq0_checks
"1,32","7,53",seq0_checks
"1,19","3,90",seq0_checks
"1,19","4,81",seq0_checks
"2,11","0,72",seq0_checks
"2,11","0,92",seq0_checks
"1,17","22,96",seq0_checks
"1,17","22,43",seq0_checks
"1,54","11,69",seq0_checks
"1,54","11,34",seq0_checks
"2,82","7,47",seq0_checks
"2,82","6,27",seq0_checks
"2,33","3,65",seq0_checks
"2,33","3,77",seq0_checks
"2,80","7,11",seq0_checks
"2,80","7,48",seq0_checks
"2,05","0,25",seq0_checks
"2,05","0,71",seq0_checks
