FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,01","0,00","0,03",,,,,,,"0,89","14,31","19,89","12,63",,,,,,
seq0,checks,1 / 12,,,"0,01","0,00","0,03",,,,,,,"0,89","14,30","19,89","12,63",,,,,,
seq0,checks,FINAL,,,"0,01","0,00","0,03",,,,,,,"0,89","14,30","19,89","12,63","0,02","1616,11","2,50","2,86","347,00","476,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,10","0,00","0,71",,,,,,,"1,21","19,44","25,65","16,31",,,,,,
seq0,no_checks,1 / 12,,,"0,09","0,00","0,38",,,,,,,"1,21","19,27","25,32","16,09",,,,,,
seq0,no_checks,2 / 12,,,"0,05","0,00","0,10",,,,,,,"1,21","11,20","13,57","5,23",,,,,,
seq0,no_checks,3 / 12,,,"0,04","0,00","0,09",,,,,,,"1,21","11,20","13,57","5,23",,,,,,
seq0,no_checks,4 / 12,,,"0,04","0,00","0,10",,,,,,,"1,21","11,19","13,57","5,22",,,,,,
seq0,no_checks,5 / 12,,,"0,04","0,00","0,09",,,,,,,"1,21","11,19","13,57","5,21",,,,,,
seq0,no_checks,6 / 12,,,"0,04","0,00","0,09",,,,,,,"1,21","11,19","13,57","5,21",,,,,,
seq0,no_checks,7 / 12,,,"0,04","0,00","0,09",,,,,,,"1,21","11,20","13,58","5,21",,,,,,
seq0,no_checks,FINAL,,,"0,04","0,00","0,09",,,,,,,"1,21","11,20","13,58","5,21","42,40","926,97","2,50","2,88","347,00","668,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,04","0,00","0,56",,,,,,,"1,13","17,63","23,82","15,06",,,,,,
seq1,no_checks,1 / 12,,,"0,08","0,00","0,40",,,,,,,"1,13","15,91","21,27","12,85",,,,,,
seq1,no_checks,2 / 12,,,"0,08","0,00","0,34",,,,,,,"1,13","15,90","21,26","12,84",,,,,,
