5,58565;0,742831
4,06467;0,742831
5,96183;0,664408
4,5091;0,664408
5,01461;1,31641
5,27166;1,31641
5,29069;1,82649
5,55668;1,82649
5,98704;0,678397
4,5071;0,678397
5,56259;2,0948
5,54103;2,0948
4,95914;0,659085
5,27941;0,659085
5,23094;1,54472
5,53675;1,54472
5,00415;1,14415
5,47492;1,14415
6,01098;1,15877
4,52106;1,15877
4,6395;3,15207
4,36391;3,15207
5,66908;1,893
5,34354;1,893
5,46838;1,86509
5,16053;1,86509
5,30944;0,44937
5,14685;0,44937
5,47316;1,80732
5,15061;1,80732
5,52567;1,63315
5,19087;1,63315
5,7488;1,21434
5,36675;1,21434
5,66063;1,71862
5,32206;1,71862
5,2952;0,603931
5,13362;0,603931
6,23929;2,43293
5,71655;2,43293
5,92316;2,42366
5,41263;2,42366
5,4748;2,14009
5,18874;2,14009
5,38147;1,63135
5,06882;1,63135
5,4945;1,42299
5,14217;1,42299
7,53744;1,38169
7,02879;1,38169
6,48472;1,58597
6,07149;1,58597
5,62222;1,67421
5,27663;1,67421
5,40286;2,11933
5,11224;2,11933
5,77165;1,43422
5,40852;1,43422
5,75746;1,35999
5,38246;1,35999
5,47778;1,83526
5,16625;1,83526
5,49178;1,77597
5,17502;1,77597
5,57275;1,49829
5,24107;1,49829
5,4843;2,86286
5,29362;2,86286
4,84794;3,01129
4,68739;3,01129
5,88992;2,24672
5,58716;2,24672
5,59447;1,29331
5,22845;1,29331
5,25125;1,04642
4,90579;1,04642
5,64169;0,72793
5,46503;0,72793
5,68255;0,658194
5,5004;0,658194
5,56644;1,10836
5,19658;1,10836
5,60487;2,09088
5,29825;2,09088
5,54117;0,686711
5,15926;0,686711
5,7097;1,4201
5,35666;1,4201
5,586;1,8743
5,2627;1,8743
5,41285;1,60937
5,08321;1,60937
6,20874;3,03667
5,7597;3,03667
6,24094;3,03345
5,78918;3,03345
6,26338;2,6784
5,99905;2,6784
5,79308;1,31982
5,42094;1,31982
5,57834;1,48977
5,43596;1,48977
5,89004;2,39089
5,38592;2,39089
5,46819;2,01276
4,98096;2,01276
5,436;1,98041
5,14548;1,98041
5,87998;2,26581
5,57945;2,26581
5,89086;2,31393
5,57708;2,31393
