FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,59","0,01",,,,,,,"0,80","6,85","10,29","6,78",,,,,,
seq0,checks,1 / 100,,,"0,10","0,50","0,40",,,,,,,"0,80","4,42","5,34","4,36",,,,,,
seq0,checks,2 / 100,,,"0,06","0,49","0,29",,,,,,,"0,80","3,01","3,47","2,95",,,,,,
seq0,checks,3 / 100,,,"0,06","0,49","0,26",,,,,,,"0,80","2,84","3,24","2,78",,,,,,
seq0,checks,4 / 100,,,"0,06","0,49","0,27",,,,,,,"0,80","2,84","3,24","2,79",,,,,,
seq0,checks,FINAL,,,"0,06","0,49","0,27",,,,,,,"0,80","2,84","3,24","2,79","58,45","353,82","1,25","1,43","517,00","980,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,02","0,91","1,72",,,,,,,"1,76","18,61","22,68","18,70",,,,,,
seq0,no_checks,1 / 100,,,"0,17","0,43","1,40",,,,,,,"1,76","8,56","10,29","7,72",,,,,,
seq0,no_checks,2 / 100,,,"0,16","0,41","1,29",,,,,,,"1,76","6,64","8,19","5,15",,,,,,
seq0,no_checks,3 / 100,,,"0,17","0,41","1,29",,,,,,,"1,76","6,63","8,18","5,13",,,,,,
seq0,no_checks,4 / 100,,,"0,17","0,41","1,28",,,,,,,"1,76","6,63","8,18","5,13",,,,,,
seq0,no_checks,FINAL,,,"0,17","0,41","1,28",,,,,,,"1,76","6,63","8,18","5,13","64,35","376,09","1,77","1,53","402,00","604,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,03","1,29","2,40",,,,,,,"1,87","21,91","27,34","21,27",,,,,,
seq1,no_checks,1 / 100,,,"0,22","0,45","1,49",,,,,,,"1,87","6,80","8,17","5,57",,,,,,
seq1,no_checks,2 / 100,,,"0,17","0,45","1,19",,,,,,,"1,87","6,80","8,16","5,54",,,,,,
seq1,no_checks,3 / 100,,,"0,16","0,45","1,15",,,,,,,"1,87","6,61","7,96","5,33",,,,,,
seq1,no_checks,4 / 100,,,"0,16","0,45","1,19",,,,,,,"1,87","6,57","7,92","5,29",,,,,,
seq1,no_checks,5 / 100,,,"0,16","0,45","1,13",,,,,,,"1,87","6,52","7,87","5,23",,,,,,
seq1,no_checks,6 / 100,,,"0,16","0,44","1,15",,,,,,,"1,87","6,16","7,47","4,80",,,,,,
seq1,no_checks,7 / 100,,,"0,16","0,44","1,10",,,,,,,"1,87","6,09","7,39","4,72",,,,,,
seq1,no_checks,8 / 100,,,"0,16","0,44","1,12",,,,,,,"1,87","6,09","7,38","4,72",,,,,,
seq1,no_checks,FINAL,,,"0,16","0,44","1,12",,,,,,,"1,87","6,09","7,38","4,72","72,21","326,04","1,77","1,64","430,00","704,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,03","2,30","1,86",,,,,,,"1,77","20,15","24,38","21,76",,,,,,
seq2,no_checks,1 / 100,,,"1,40","0,46","11,65",,,,,,,"1,77","13,87","15,11","3,57",,,,,,
seq2,no_checks,2 / 100,,,"1,47","0,45","13,28",,,,,,,"1,77","14,39","15,42","2,45",,,,,,
seq2,no_checks,3 / 100,,,"1,59","0,45","13,76",,,,,,,"1,77","14,55","15,49","1,74",,,,,,
seq2,no_checks,4 / 100,,,"1,57","0,45","13,81",,,,,,,"1,77","14,56","15,50","1,68",,,,,,
seq2,no_checks,5 / 100,,,"1,65","0,45","13,50",,,,,,,"1,77","14,57","15,50","1,68",,,,,,
seq2,no_checks,6 / 100,,,"1,60","0,45","13,88",,,,,,,"1,77","14,57","15,50","1,68",,,,,,
seq2,no_checks,FINAL,,,"1,60","0,45","13,88",,,,,,,"1,77","14,57","15,50","1,68","27,68","824,92","1,77","1,93","432,00","756,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,05","1,44","5,37",,,,,,,"1,94","18,94","23,66","18,31",,,,,,
seq3,no_checks,1 / 100,,,"0,55","0,64","1,85",,,,,,,"1,94","11,06","13,68","8,46",,,,,,
seq3,no_checks,2 / 100,,,"0,54","0,64","1,78",,,,,,,"1,94","11,04","13,66","8,43",,,,,,
seq3,no_checks,3 / 100,,,"0,35","0,59","1,19",,,,,,,"1,94","8,53","9,76","3,70",,,,,,
seq3,no_checks,4 / 100,,,"0,31","0,59","1,15",,,,,,,"1,94","8,51","9,68","3,53",,,,,,
seq3,no_checks,5 / 100,,,"0,27","0,59","1,06",,,,,,,"1,94","8,47","9,50","3,13",,,,,,
seq3,no_checks,6 / 100,,,"0,23","0,59","0,79",,,,,,,"1,94","8,46","9,36","2,78",,,,,,
seq3,no_checks,7 / 100,,,"0,23","0,59","0,74",,,,,,,"1,94","8,46","9,34","2,68",,,,,,
seq3,no_checks,8 / 100,,,"0,23","0,59","0,71",,,,,,,"1,94","8,47","9,31","2,59",,,,,,
seq3,no_checks,9 / 100,,,"0,23","0,59","0,69",,,,,,,"1,94","8,47","9,30","2,57",,,,,,
seq3,no_checks,10 / 100,,,"0,22","0,59","0,69",,,,,,,"1,94","8,47","9,27","2,51",,,,,,
seq3,no_checks,11 / 100,,,"0,22","0,59","0,67",,,,,,,"1,94","8,47","9,27","2,49",,,,,,
seq3,no_checks,12 / 100,,,"0,22","0,59","0,64",,,,,,,"1,94","8,47","9,24","2,42",,,,,,
seq3,no_checks,13 / 100,,,"0,21","0,59","0,61",,,,,,,"1,94","8,48","9,24","2,38",,,,,,
seq3,no_checks,14 / 100,,,"0,21","0,59","0,60",,,,,,,"1,94","8,48","9,21","2,32",,,,,,
seq3,no_checks,15 / 100,,,"0,20","0,59","0,60",,,,,,,"1,94","8,48","9,20","2,28",,,,,,
seq3,no_checks,16 / 100,,,"0,19","0,58","0,52",,,,,,,"1,94","8,51","9,13","1,97",,,,,,
seq3,no_checks,17 / 100,,,"0,19","0,58","0,52",,,,,,,"1,94","8,51","9,13","1,96",,,,,,
seq3,no_checks,FINAL,,,"0,19","0,58","0,52",,,,,,,"1,94","8,51","9,13","1,96","55,08","439,21","1,77","1,98","555,00","1088,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,07","3,29","1,85",,,,,,,"2,20","22,31","25,38","22,85",,,,,,
seq4,no_checks,1 / 100,,,"0,60","0,65","3,45",,,,,,,"2,20","20,88","22,08","12,16",,,,,,
seq4,no_checks,2 / 100,,,"0,65","0,65","3,38",,,,,,,"2,20","20,87","22,08","12,13",,,,,,
seq4,no_checks,3 / 100,,,"0,64","0,65","3,31",,,,,,,"2,20","20,87","22,08","12,13",,,,,,
seq4,no_checks,FINAL,,,"0,64","0,65","3,31",,,,,,,"2,20","20,87","22,08","12,13","6,45","947,42","1,77","2,37","383,00","686,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,03","1,15","2,04",,,,,,,"2,28","28,49","32,01","22,46",,,,,,
seq5,no_checks,1 / 100,,,"0,14","0,26","2,34",,,,,,,"2,28","19,23","20,21","2,10",,,,,,
seq5,no_checks,2 / 100,,,"0,15","0,26","2,36",,,,,,,"2,28","19,23","20,21","2,06",,,,,,
seq5,no_checks,3 / 100,,,"0,15","0,26","2,52",,,,,,,"2,28","19,23","20,20","2,05",,,,,,
seq5,no_checks,FINAL,,,"0,15","0,26","2,52",,,,,,,"2,28","19,23","20,20","2,05","32,48","842,47","1,77","2,11","210,00","372,00"
