FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"1,41","190,77","244,36","96,68",,,,,,
seq0,checks,1 / 12,,,"0,00","0,00","0,03",,,,,,,"1,41","197,38","198,37","0,63",,,,,,
seq0,checks,2 / 12,,,"0,00","0,00","0,03",,,,,,,"1,41","197,39","198,36","0,01",,,,,,
seq0,checks,3 / 12,,,"0,00","0,00","0,03",,,,,,,"1,41","197,39","198,36","0,01",,,,,,
seq0,checks,FINAL,,,"0,00","0,00","0,03",,,,,,,"1,41","197,39","198,36","0,01","-3,47","14047,27","1,77","0,20","598,00","152,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,02","0,01","0,40",,,,,,,"1,69","44,40","91,21","44,01",,,,,,
seq0,no_checks,1 / 12,,,"0,36","0,00","1,06",,,,,,,"1,69","30,45","36,19","11,06",,,,,,
seq0,no_checks,2 / 12,,,"0,24","0,00","0,69",,,,,,,"1,69","24,94","27,73","11,38",,,,,,
seq0,no_checks,3 / 12,,,"0,24","0,00","0,53",,,,,,,"1,69","22,92","25,33","10,76",,,,,,
seq0,no_checks,4 / 12,,,"0,16","0,00","0,41",,,,,,,"1,69","8,50","10,71","11,22",,,,,,
seq0,no_checks,5 / 12,,,"0,24","0,00","0,47",,,,,,,"1,69","7,66","9,79","7,06",,,,,,
seq0,no_checks,6 / 12,,,"0,38","0,00","0,69",,,,,,,"1,69","26,57","28,85","3,53",,,,,,
seq0,no_checks,7 / 12,,,"0,14","0,00","0,28",,,,,,,"1,69","27,92","30,38","6,30",,,,,,
seq0,no_checks,8 / 12,,,"0,08","0,00","0,20",,,,,,,"1,69","28,39","30,86","6,62",,,,,,
seq0,no_checks,9 / 12,,,"0,08","0,00","0,24",,,,,,,"1,69","28,93","31,42","5,96",,,,,,
seq0,no_checks,10 / 12,,,"0,07","0,00","0,24",,,,,,,"1,69","28,96","31,46","6,10",,,,,,
seq0,no_checks,11 / 12,,,"0,08","0,00","0,26",,,,,,,"1,69","29,00","31,50","6,66",,,,,,
seq0,no_checks,FINAL,,,"0,08","0,00","0,27",,,,,,,"1,69","29,02","31,52","6,65","34,64","1721,01","1,77","1,81","594,00","1186,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,80","0,00","46,29",,,,,,,"4,38","29,55","35,21","25,00",,,,,,
seq1,no_checks,1 / 12,,,"1,44","0,00","12,20",,,,,,,"4,38","25,09","29,75","19,07",,,,,,
seq1,no_checks,2 / 12,,,"0,98","0,00","6,60",,,,,,,"4,38","20,13","25,14","12,99",,,,,,
seq1,no_checks,3 / 12,,,"1,01","0,00","6,21",,,,,,,"4,38","20,11","25,14","12,98",,,,,,
seq1,no_checks,4 / 12,,,"1,06","0,00","6,63",,,,,,,"4,38","19,94","25,02","12,73",,,,,,
seq1,no_checks,5 / 12,,,"1,00","0,00","6,40",,,,,,,"4,38","19,95","25,04","12,71",,,,,,
seq1,no_checks,6 / 12,,,"1,06","0,00","6,37",,,,,,,"4,38","19,96","25,04","12,71",,,,,,
seq1,no_checks,7 / 12,,,"1,05","0,00","6,30",,,,,,,"4,38","19,96","25,05","12,71",,,,,,
seq1,no_checks,8 / 12,,,"1,03","0,00","6,29",,,,,,,"4,38","19,96","25,05","12,70",,,,,,
seq1,no_checks,9 / 12,,,"1,03","0,00","6,31",,,,,,,"4,38","19,96","25,06","12,70",,,,,,
seq1,no_checks,10 / 12,,,"1,04","0,00","6,22",,,,,,,"4,38","19,97","25,06","12,70",,,,,,
seq1,no_checks,FINAL,,,"1,04","0,00","6,22",,,,,,,"4,38","19,97","25,06","12,70","32,43","456,19","3,97","4,12","432,00","862,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,07","0,01","1,86",,,,,,,"1,82","23,23","28,58","25,33",,,,,,
seq2,no_checks,1 / 12,,,"0,10","0,00","1,00",,,,,,,"1,82","16,11","18,85","16,10",,,,,,
seq2,no_checks,2 / 12,,,"0,12","0,00","0,38",,,,,,,"1,82","5,46","7,29","5,77",,,,,,
seq2,no_checks,3 / 12,,,"0,14","0,00","0,42",,,,,,,"1,82","5,47","7,28","5,71",,,,,,
