FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,00","0,00",,,,,,,"1,40","192,55","246,71","97,74",,,,,,
seq0,checks,1 / 12,,,"0,02","0,00","0,02",,,,,,,"1,40","199,72","200,67","0,64",,,,,,
seq0,checks,2 / 12,,,"0,02","0,00","0,02",,,,,,,"1,40","199,73","200,67","0,01",,,,,,
seq0,checks,3 / 12,,,"0,02","0,00","0,02",,,,,,,"1,40","199,73","200,67","0,01",,,,,,
seq0,checks,FINAL,,,"0,02","0,00","0,02",,,,,,,"1,40","199,73","200,67","0,01","-3,73","14226,61","1,77","0,20","595,00","148,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,02","0,01","0,42",,,,,,,"1,69","44,38","91,15","43,98",,,,,,
seq0,no_checks,1 / 12,,,"0,23","0,00","0,64",,,,,,,"1,69","30,83","32,47","4,91",,,,,,
seq0,no_checks,2 / 12,,,"0,25","0,00","0,43",,,,,,,"1,69","24,45","25,64","9,76",,,,,,
seq0,no_checks,3 / 12,,,"0,17","0,00","0,39",,,,,,,"1,69","13,99","14,76","7,55",,,,,,
seq0,no_checks,4 / 12,,,"0,12","0,00","0,41",,,,,,,"1,69","5,13","8,91","7,43",,,,,,
seq0,no_checks,5 / 12,,,"0,14","0,00","0,43",,,,,,,"1,69","4,95","9,54","7,72",,,,,,
seq0,no_checks,6 / 12,,,"0,12","0,00","0,37",,,,,,,"1,69","4,93","9,21","6,67",,,,,,
seq0,no_checks,7 / 12,,,"0,17","0,00","0,50",,,,,,,"1,69","7,26","10,11","5,06",,,,,,
seq0,no_checks,8 / 12,,,"0,12","0,00","0,38",,,,,,,"1,69","10,88","13,42","4,43",,,,,,
seq0,no_checks,9 / 12,,,"0,11","0,00","0,29",,,,,,,"1,69","12,00","14,56","5,28",,,,,,
seq0,no_checks,10 / 12,,,"0,14","0,00","0,31",,,,,,,"1,69","12,14","14,78","5,54",,,,,,
seq0,no_checks,11 / 12,,,"0,11","0,00","0,24",,,,,,,"1,69","18,07","20,51","6,77",,,,,,
seq0,no_checks,FINAL,,,"0,08","0,00","0,19",,,,,,,"1,69","18,97","21,75","9,29","57,26","1125,01","1,77","1,81","595,00","1188,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,89","0,00","41,14",,,,,,,"4,38","29,59","35,25","24,99",,,,,,
seq1,no_checks,1 / 12,,,"1,11","0,00","10,85",,,,,,,"4,38","25,94","30,47","19,45",,,,,,
seq1,no_checks,2 / 12,,,"0,91","0,00","8,86",,,,,,,"4,38","21,87","26,54","15,19",,,,,,
seq1,no_checks,3 / 12,,,"0,58","0,00","3,93",,,,,,,"4,38","18,56","23,39","9,35",,,,,,
seq1,no_checks,4 / 12,,,"0,60","0,00","4,29",,,,,,,"4,38","18,59","23,36","9,16",,,,,,
seq1,no_checks,5 / 12,,,"0,61","0,00","4,18",,,,,,,"4,38","18,61","23,37","9,14",,,,,,
seq1,no_checks,6 / 12,,,"0,63","0,00","4,18",,,,,,,"4,38","18,65","23,39","9,13",,,,,,
seq1,no_checks,7 / 12,,,"0,62","0,00","4,21",,,,,,,"4,38","18,65","23,40","9,12",,,,,,
seq1,no_checks,8 / 12,,,"0,65","0,00","4,28",,,,,,,"4,38","18,66","23,40","9,11",,,,,,
seq1,no_checks,9 / 12,,,"0,66","0,00","4,28",,,,,,,"4,38","18,67","23,41","9,11",,,,,,
seq1,no_checks,FINAL,,,"0,66","0,00","4,28",,,,,,,"4,38","18,67","23,41","9,11","36,90","426,07","3,97","4,12","432,00","862,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,09","0,01","1,84",,,,,,,"1,81","23,19","28,56","25,28",,,,,,
seq2,no_checks,1 / 12,,,"0,10","0,00","0,59",,,,,,,"1,81","23,10","28,41","25,20",,,,,,
seq2,no_checks,2 / 12,,,"0,14","0,00","0,54",,,,,,,"1,81","19,75","23,30","21,02",,,,,,
seq2,no_checks,3 / 12,,,"0,13","0,00","0,44",,,,,,,"1,81","18,37","21,47","18,15",,,,,,
seq2,no_checks,4 / 12,,,"0,12","0,00","0,45",,,,,,,"1,81","18,30","21,38","18,47",,,,,,
seq2,no_checks,5 / 12,,,"0,16","0,00","0,39",,,,,,,"1,81","11,41","13,02","11,31",,,,,,
seq2,no_checks,6 / 12,,,"0,19","0,00","0,46",,,,,,,"1,81","10,73","12,21","10,62",,,,,,
seq2,no_checks,7 / 12,,,"0,16","0,00","0,46",,,,,,,"1,81","10,65","12,10","10,53",,,,,,
seq2,no_checks,8 / 12,,,"0,23","0,00","0,46",,,,,,,"1,81","8,30","9,53","8,18",,,,,,
seq2,no_checks,9 / 12,,,"0,22","0,00","0,50",,,,,,,"1,81","7,81","8,99","7,71",,,,,,
seq2,no_checks,10 / 12,,,"0,21","0,00","0,47",,,,,,,"1,81","7,62","8,78","7,52",,,,,,
seq2,no_checks,11 / 12,,,"0,22","0,00","0,50",,,,,,,"1,81","7,37","8,66","7,28",,,,,,
seq2,no_checks,FINAL,,,"0,19","0,00","0,41",,,,,,,"1,81","7,33","8,62","7,25","68,41","405,07","1,77","1,97","608,00","1164,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,05","0,00","5,40",,,,,,,"1,94","18,64","24,06","18,36",,,,,,
seq3,no_checks,1 / 12,,,"0,13","0,00","0,71",,,,,,,"1,94","18,38","23,50","18,08",,,,,,
seq3,no_checks,2 / 12,,,"0,20","0,00","0,76",,,,,,,"1,94","16,64","19,87","21,35",,,,,,
seq3,no_checks,3 / 12,,,"0,20","0,00","0,80",,,,,,,"1,94","16,64","19,78","20,25",,,,,,
seq3,no_checks,4 / 12,,,"0,21","0,00","0,83",,,,,,,"1,94","15,68","18,30","14,80",,,,,,
seq3,no_checks,5 / 12,,,"0,21","0,00","0,79",,,,,,,"1,94","15,64","18,23","14,72",,,,,,
seq3,no_checks,6 / 12,,,"0,21","0,00","0,78",,,,,,,"1,94","15,57","18,13","14,62",,,,,,
seq3,no_checks,7 / 12,,,"0,18","0,00","0,73",,,,,,,"1,94","14,22","16,26","13,05",,,,,,
seq3,no_checks,8 / 12,,,"0,17","0,00","0,71",,,,,,,"1,94","14,21","16,24","13,02",,,,,,
seq3,no_checks,9 / 12,,,"0,17","0,00","0,83",,,,,,,"1,94","13,81","15,78","12,60",,,,,,
seq3,no_checks,10 / 12,,,"0,17","0,00","0,69",,,,,,,"1,94","13,79","15,76","12,58",,,,,,
seq3,no_checks,11 / 12,,,"0,17","0,00","0,70",,,,,,,"1,94","13,74","15,72","12,53",,,,,,
seq3,no_checks,FINAL,,,"0,12","0,00","0,36",,,,,,,"1,94","10,66","13,44","8,85","42,78","549,46","1,77","2,11","607,00","1212,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,08","0,01","1,48",,,,,,,"2,08","23,94","27,62","25,36",,,,,,
seq4,no_checks,1 / 12,,,"0,28","0,00","0,57",,,,,,,"2,08","22,41","25,19","21,88",,,,,,
seq4,no_checks,2 / 12,,,"0,25","0,00","0,52",,,,,,,"2,08","17,43","18,68","15,73",,,,,,
seq4,no_checks,3 / 12,,,"0,23","0,00","0,36",,,,,,,"2,08","8,30","9,36","6,47",,,,,,
seq4,no_checks,4 / 12,,,"0,28","0,00","0,39",,,,,,,"2,08","8,64","11,88","6,44",,,,,,
seq4,no_checks,5 / 12,,,"0,24","0,00","0,53",,,,,,,"2,08","10,68","13,46","4,92",,,,,,
seq4,no_checks,6 / 12,,,"0,22","0,00","0,46",,,,,,,"2,08","11,92","15,09","5,09",,,,,,
seq4,no_checks,7 / 12,,,"0,19","0,00","0,37",,,,,,,"2,08","11,94","15,04","4,87",,,,,,
seq4,no_checks,8 / 12,,,"0,18","0,00","0,36",,,,,,,"2,08","11,95","15,04","4,84",,,,,,
seq4,no_checks,9 / 12,,,"0,18","0,00","0,38",,,,,,,"2,08","11,97","15,06","4,79",,,,,,
seq4,no_checks,10 / 12,,,"0,18","0,00","0,36",,,,,,,"2,08","11,98","15,07","4,77",,,,,,
seq4,no_checks,11 / 12,,,"0,18","0,00","0,36",,,,,,,"2,08","11,99","15,08","4,76",,,,,,
seq4,no_checks,FINAL,,,"0,18","0,00","0,36",,,,,,,"2,08","11,99","15,08","4,76","49,93","575,44","1,77","2,73","480,00","924,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,07","0,00","1,45",,,,,,,"2,15","28,62","32,77","27,05",,,,,,
seq5,no_checks,1 / 12,,,"0,11","0,00","0,60",,,,,,,"2,15","28,04","31,88","25,89",,,,,,
seq5,no_checks,2 / 12,,,"0,06","0,00","0,66",,,,,,,"2,15","12,89","14,42","10,88",,,,,,
seq5,no_checks,3 / 12,,,"0,07","0,00","0,51",,,,,,,"2,15","12,88","14,42","10,87",,,,,,
seq5,no_checks,4 / 12,,,"0,07","0,00","0,61",,,,,,,"2,15","12,85","14,39","10,83",,,,,,
seq5,no_checks,5 / 12,,,"0,07","0,00","0,57",,,,,,,"2,15","12,84","14,40","10,83",,,,,,
seq5,no_checks,6 / 12,,,"0,08","0,00","0,68",,,,,,,"2,15","12,81","14,37","10,80",,,,,,
seq5,no_checks,7 / 12,,,"0,08","0,00","0,73",,,,,,,"2,15","12,79","14,37","10,77",,,,,,
seq5,no_checks,8 / 12,,,"0,08","0,00","0,74",,,,,,,"2,15","12,79","14,37","10,72",,,,,,
seq5,no_checks,9 / 12,,,"0,07","0,00","0,44",,,,,,,"2,15","11,35","13,48","8,94",,,,,,
seq5,no_checks,10 / 12,,,"0,06","0,00","0,39",,,,,,,"2,15","11,43","13,79","8,78",,,,,,
seq5,no_checks,11 / 12,,,"0,07","0,00","0,46",,,,,,,"2,15","11,39","13,75","8,76",,,,,,
seq5,no_checks,FINAL,,,"0,07","0,00","0,44",,,,,,,"2,15","11,37","13,75","8,74","60,26","528,39","1,77","2,27","271,00","520,00"
