FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,63","0,01",,,,,,,"0,80","6,86","10,30","6,79",,,,,,
seq0,checks,1 / 100,,,"0,01","0,63","0,01",,,,,,,"0,80","6,81","10,16","6,75",,,,,,
seq0,checks,2 / 100,,,"0,01","0,63","0,05",,,,,,,"0,80","6,83","10,18","6,77",,,,,,
seq0,checks,3 / 100,,,"0,01","0,63","0,03",,,,,,,"0,80","6,86","10,19","6,79",,,,,,
seq0,checks,4 / 100,,,"0,01","0,63","0,01",,,,,,,"0,80","6,86","10,19","6,80",,,,,,
seq0,checks,5 / 100,,,"0,01","0,63","0,01",,,,,,,"0,80","6,87","10,20","6,80",,,,,,
seq0,checks,FINAL,,,"0,01","0,63","0,01",,,,,,,"0,80","6,87","10,20","6,80","-0,14","853,68","1,25","1,42","518,00","978,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,03","0,91","1,89",,,,,,,"1,76","18,61","22,68","18,70",,,,,,
seq0,no_checks,1 / 100,,,"0,10","0,61","0,58",,,,,,,"1,76","15,86","18,45","15,93",,,,,,
seq0,no_checks,2 / 100,,,"0,11","0,61","0,56",,,,,,,"1,76","15,86","18,45","15,93",,,,,,
seq0,no_checks,3 / 100,,,"0,11","0,61","0,55",,,,,,,"1,76","15,86","18,45","15,92",,,,,,
seq0,no_checks,FINAL,,,"0,11","0,61","0,55",,,,,,,"1,76","15,86","18,45","15,92","14,75","899,30","1,77","1,53","402,00","604,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,03","1,27","2,39",,,,,,,"1,87","21,92","27,35","21,28",,,,,,
seq1,no_checks,1 / 100,,,"0,18","0,45","1,09",,,,,,,"1,87","5,29","6,39","3,66",,,,,,
seq1,no_checks,2 / 100,,,"0,18","0,45","0,85",,,,,,,"1,87","5,29","6,37","3,63",,,,,,
seq1,no_checks,3 / 100,,,"0,17","0,45","0,87",,,,,,,"1,87","5,29","6,37","3,62",,,,,,
seq1,no_checks,4 / 100,,,"0,17","0,45","0,85",,,,,,,"1,87","5,29","6,37","3,61",,,,,,
seq1,no_checks,FINAL,,,"0,17","0,45","0,85",,,,,,,"1,87","5,29","6,37","3,61","75,86","283,31","1,77","1,64","429,00","704,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,04","2,31","1,78",,,,,,,"1,77","20,18","24,37","21,61",,,,,,
