FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"0,85","8,83","15,95",,,,,,
seq0,checks,1 / 50,,,"0,00",,,,,,,"0,85","8,84","15,95",,,,,,
seq0,checks,2 / 50,,,"0,00",,,,,,,"0,85","8,84","15,95",,,,,,
seq0,checks,3 / 50,,,"0,01",,,,,,,"0,85","8,88","15,96",,,,,,
seq0,checks,4 / 50,,,"0,01",,,,,,,"0,85","2,08","2,21",,,,,,
seq0,checks,5 / 50,,,"0,01",,,,,,,"0,85","2,08","2,21",,,,,,
seq0,checks,FINAL,,,"0,01",,,,,,,"0,85","2,08","2,21","76,47","244,63","1,25","1,42","516,00","1020,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,01",,,,,,,"1,72","54,05","127,55",,,,,,
seq0,no_checks,1 / 50,,,"0,02",,,,,,,"1,72","54,04","127,46",,,,,,
seq0,no_checks,2 / 50,,,"0,07",,,,,,,"1,72","53,27","125,44",,,,,,
seq0,no_checks,3 / 50,,,"0,06",,,,,,,"1,72","110,04","114,49",,,,,,
seq0,no_checks,4 / 50,,,"0,40",,,,,,,"1,72","110,08","114,58",,,,,,
seq0,no_checks,5 / 50,,,"0,55",,,,,,,"1,72","110,13","114,61",,,,,,
seq0,no_checks,6 / 50,,,"0,54",,,,,,,"1,72","110,14","114,62",,,,,,
seq0,no_checks,7 / 50,,,"0,55",,,,,,,"1,72","110,14","114,62",,,,,,
seq0,no_checks,8 / 50,,,"0,71",,,,,,,"1,72","110,17","114,64",,,,,,
seq0,no_checks,9 / 50,,,"0,96",,,,,,,"1,72","110,27","114,71",,,,,,
seq0,no_checks,10 / 50,,,"0,92",,,,,,,"1,72","110,51","115,05",,,,,,
seq0,no_checks,11 / 50,,,"0,95",,,,,,,"1,72","110,59","115,14",,,,,,
seq0,no_checks,12 / 50,,,"0,97",,,,,,,"1,72","110,63","115,16",,,,,,
seq0,no_checks,13 / 50,,,"1,04",,,,,,,"1,72","110,76","115,28",,,,,,
seq0,no_checks,14 / 50,,,"1,12",,,,,,,"1,72","110,83","115,34",,,,,,
seq0,no_checks,15 / 50,,,"1,40",,,,,,,"1,72","110,88","115,41",,,,,,
seq0,no_checks,16 / 50,,,"1,62",,,,,,,"1,72","110,95","115,47",,,,,,
seq0,no_checks,17 / 50,,,"1,98",,,,,,,"1,72","111,16","115,76",,,,,,
seq0,no_checks,18 / 50,,,"2,28",,,,,,,"1,72","111,21","115,81",,,,,,
seq0,no_checks,19 / 50,,,"2,42",,,,,,,"1,72","111,40","116,04",,,,,,
seq0,no_checks,20 / 50,,,"0,06",,,,,,,"1,72","111,39","115,86",,,,,,
seq0,no_checks,21 / 50,,,"0,32",,,,,,,"1,72","111,39","115,91",,,,,,
seq0,no_checks,22 / 50,,,"0,48",,,,,,,"1,72","111,50","116,00",,,,,,
