TwoPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"34,40","968,69","969,15",,,,,,
seq0,checks,1 / 12,,,"0,12",,,,,,,"34,40","965,86","966,41",,,,,,
seq0,checks,2 / 12,,,"0,11",,,,,,,"34,40","965,86","966,41",,,,,,
seq0,checks,3 / 12,,,"0,11",,,,,,,"34,40","965,86","966,41",,,,,,
seq0,checks,4 / 12,,,"0,15",,,,,,,"34,40","961,36","962,16",,,,,,
seq0,checks,5 / 12,,,"0,15",,,,,,,"34,40","961,36","962,16",,,,,,
seq0,checks,6 / 12,,,"0,15",,,,,,,"34,40","961,36","962,16",,,,,,
seq0,checks,7 / 12,,,"0,37",,,,,,,"34,40","962,31","963,08",,,,,,
seq0,checks,8 / 12,,,"0,27",,,,,,,"34,40","962,51","963,27",,,,,,
seq0,checks,9 / 12,,,"0,26",,,,,,,"34,40","962,50","963,27",,,,,,
seq0,checks,10 / 12,,,"0,26",,,,,,,"34,40","962,50","963,27",,,,,,
seq0,checks,11 / 12,,,"0,26",,,,,,,"34,40","962,50","963,26",,,,,,
seq0,checks,FINAL,,,"0,26",,,,,,,"34,40","962,50","963,26","0,64","2797,58","12,50","1,39","624,00","222,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,00",,,,,,,"35,70","852,39","860,22",,,,,,
seq0,no_checks,1 / 12,,,"0,10",,,,,,,"35,70","849,63","857,40",,,,,,
seq0,no_checks,2 / 12,,,"0,31",,,,,,,"35,70","849,51","857,27",,,,,,
seq0,no_checks,3 / 12,,,"0,40",,,,,,,"35,70","841,58","849,57",,,,,,
seq0,no_checks,4 / 12,,,"1,01",,,,,,,"35,70","831,06","839,54",,,,,,
seq0,no_checks,5 / 12,,,"1,90",,,,,,,"35,70","771,44","788,26",,,,,,
seq0,no_checks,6 / 12,,,"3,32",,,,,,,"35,70","770,41","787,43",,,,,,
seq0,no_checks,7 / 12,,,"2,61",,,,,,,"35,70","770,16","787,11",,,,,,
seq0,no_checks,8 / 12,,,"2,78",,,,,,,"35,70","768,27","786,18",,,,,,
seq0,no_checks,9 / 12,,,"2,74",,,,,,,"35,70","768,25","786,01",,,,,,
seq0,no_checks,10 / 12,,,"2,05",,,,,,,"35,70","765,31","783,37",,,,,,
seq0,no_checks,11 / 12,,,"1,97",,,,,,,"35,70","763,89","782,19",,,,,,
seq0,no_checks,FINAL,,,"1,56",,,,,,,"35,70","763,33","781,80","10,45","2138,09","17,68","1,82","407,00","768,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,00",,,,,,,"35,70","843,54","850,76",,,,,,
seq1,no_checks,1 / 12,,,"0,18",,,,,,,"35,70","838,37","845,57",,,,,,
