FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"0,84","8,74","15,85",,,,,,
seq0,checks,1 / 50,,,"0,00",,,,,,,"0,84","8,73","15,82",,,,,,
seq0,checks,2 / 50,,,"0,01",,,,,,,"0,84","7,57","13,46",,,,,,
seq0,checks,3 / 50,,,"0,04",,,,,,,"0,84","5,59","9,70",,,,,,
seq0,checks,4 / 50,,,"0,06",,,,,,,"0,84","6,42","11,02",,,,,,
seq0,checks,5 / 50,,,"0,06",,,,,,,"0,84","6,53","11,12",,,,,,
seq0,checks,6 / 50,,,"0,05",,,,,,,"0,84","6,58","11,39",,,,,,
seq0,checks,7 / 50,,,"0,06",,,,,,,"0,84","6,82","11,66",,,,,,
seq0,checks,8 / 50,,,"0,06",,,,,,,"0,84","6,66","12,30",,,,,,
seq0,checks,9 / 50,,,"0,05",,,,,,,"0,84","7,13","13,05",,,,,,
seq0,checks,10 / 50,,,"0,05",,,,,,,"0,84","7,23","13,18",,,,,,
seq0,checks,11 / 50,,,"0,05",,,,,,,"0,84","7,32","13,34",,,,,,
seq0,checks,12 / 50,,,"0,05",,,,,,,"0,84","7,39","13,45",,,,,,
seq0,checks,13 / 50,,,"0,05",,,,,,,"0,84","7,43","13,53",,,,,,
seq0,checks,14 / 50,,,"0,05",,,,,,,"0,84","7,60","13,88",,,,,,
seq0,checks,15 / 50,,,"0,05",,,,,,,"0,84","7,68","14,01",,,,,,
seq0,checks,16 / 50,,,"0,05",,,,,,,"0,84","7,70","14,03",,,,,,
seq0,checks,17 / 50,,,"0,05",,,,,,,"0,84","7,74","14,07",,,,,,
seq0,checks,18 / 50,,,"0,05",,,,,,,"0,84","7,76","14,09",,,,,,
seq0,checks,19 / 50,,,"0,05",,,,,,,"0,84","7,76","14,10",,,,,,
seq0,checks,20 / 50,,,"0,05",,,,,,,"0,84","7,78","14,12",,,,,,
seq0,checks,21 / 50,,,"0,05",,,,,,,"0,84","7,78","14,13",,,,,,
seq0,checks,22 / 50,,,"0,04",,,,,,,"0,84","7,82","14,17",,,,,,
seq0,checks,23 / 50,,,"0,04",,,,,,,"0,84","7,83","14,20",,,,,,
seq0,checks,24 / 50,,,"0,04",,,,,,,"0,84","7,85","14,22",,,,,,
seq0,checks,25 / 50,,,"0,04",,,,,,,"0,84","7,88","14,28",,,,,,
seq0,checks,26 / 50,,,"0,04",,,,,,,"0,84","7,92","14,31",,,,,,
seq0,checks,27 / 50,,,"0,04",,,,,,,"0,84","7,95","14,34",,,,,,
seq0,checks,28 / 50,,,"0,04",,,,,,,"0,84","8,03","14,41",,,,,,
seq0,checks,29 / 50,,,"0,04",,,,,,,"0,84","8,07","14,46",,,,,,
seq0,checks,30 / 50,,,"0,04",,,,,,,"0,84","8,09","14,50",,,,,,
seq0,checks,31 / 50,,,"0,04",,,,,,,"0,84","8,10","14,52",,,,,,
seq0,checks,32 / 50,,,"0,04",,,,,,,"0,84","8,11","14,53",,,,,,
seq0,checks,33 / 50,,,"0,04",,,,,,,"0,84","8,13","14,55",,,,,,
seq0,checks,34 / 50,,,"0,04",,,,,,,"0,84","8,29","14,78",,,,,,
seq0,checks,35 / 50,,,"0,04",,,,,,,"0,84","8,33","14,78",,,,,,
seq0,checks,36 / 50,,,"0,04",,,,,,,"0,84","8,34","14,79",,,,,,
seq0,checks,37 / 50,,,"0,04",,,,,,,"0,84","8,35","14,81",,,,,,
seq0,checks,38 / 50,,,"0,04",,,,,,,"0,84","8,53","15,16",,,,,,
seq0,checks,39 / 50,,,"0,04",,,,,,,"0,84","8,59","15,34",,,,,,
seq0,checks,40 / 50,,,"0,04",,,,,,,"0,84","8,60","15,36",,,,,,
seq0,checks,41 / 50,,,"0,04",,,,,,,"0,84","8,61","15,37",,,,,,
seq0,checks,42 / 50,,,"0,04",,,,,,,"0,84","8,62","15,39",,,,,,
seq0,checks,43 / 50,,,"0,04",,,,,,,"0,84","8,63","15,40",,,,,,
seq0,checks,44 / 50,,,"0,04",,,,,,,"0,84","8,64","15,43",,,,,,
seq0,checks,45 / 50,,,"0,04",,,,,,,"0,84","8,65","15,44",,,,,,
seq0,checks,46 / 50,,,"0,04",,,,,,,"0,84","8,66","15,47",,,,,,
seq0,checks,47 / 50,,,"0,04",,,,,,,"0,84","8,70","15,56",,,,,,
seq0,checks,48 / 50,,,"0,04",,,,,,,"0,84","8,71","15,58",,,,,,
seq0,checks,49 / 50,,,"0,04",,,,,,,"0,84","8,72","15,60",,,,,,
seq0,checks,FINAL,,,"0,04",,,,,,,"0,84","8,73","15,62","0,09","1036,89","1,25","1,43","518,00","1024,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,01",,,,,,,"1,72","53,56","127,24",,,,,,
seq0,no_checks,1 / 50,,,"0,11",,,,,,,"1,72","47,95","113,73",,,,,,
seq0,no_checks,2 / 50,,,"0,67",,,,,,,"1,72","51,59","100,00",,,,,,
seq0,no_checks,3 / 50,,,"0,69",,,,,,,"1,72","51,97","98,80",,,,,,
seq0,no_checks,4 / 50,,,"0,67",,,,,,,"1,72","51,75","98,48",,,,,,
seq0,no_checks,5 / 50,,,"0,68",,,,,,,"1,72","51,73","98,27",,,,,,
seq0,no_checks,6 / 50,,,"0,67",,,,,,,"1,72","51,73","98,17",,,,,,
seq0,no_checks,7 / 50,,,"0,68",,,,,,,"1,72","51,73","98,09",,,,,,
seq0,no_checks,8 / 50,,,"0,68",,,,,,,"1,72","51,73","98,02",,,,,,
seq0,no_checks,9 / 50,,,"0,68",,,,,,,"1,72","51,73","97,99",,,,,,
seq0,no_checks,10 / 50,,,"0,68",,,,,,,"1,72","51,74","97,96",,,,,,
seq0,no_checks,11 / 50,,,"0,68",,,,,,,"1,72","51,74","97,93",,,,,,
seq0,no_checks,12 / 50,,,"0,68",,,,,,,"1,72","51,75","97,89",,,,,,
seq0,no_checks,13 / 50,,,"0,68",,,,,,,"1,72","51,74","97,86",,,,,,
seq0,no_checks,14 / 50,,,"0,68",,,,,,,"1,72","51,73","97,82",,,,,,
seq0,no_checks,15 / 50,,,"0,69",,,,,,,"1,72","51,73","97,80",,,,,,
