FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"34,40","967,44","967,89",,,,,,
seq0,checks,1 / 12,,,"0,34",,,,,,,"34,40","963,37","964,10",,,,,,
seq0,checks,2 / 12,,,"0,34",,,,,,,"34,40","963,36","964,10",,,,,,
seq0,checks,3 / 12,,,"0,34",,,,,,,"34,40","963,37","964,10",,,,,,
seq0,checks,4 / 12,,,"0,34",,,,,,,"34,40","963,36","964,10",,,,,,
seq0,checks,5 / 12,,,"0,34",,,,,,,"34,40","963,36","964,10",,,,,,
seq0,checks,6 / 12,,,"0,34",,,,,,,"34,40","963,36","964,10",,,,,,
seq0,checks,7 / 12,,,"0,34",,,,,,,"34,40","963,36","964,10",,,,,,
seq0,checks,FINAL,,,"0,34",,,,,,,"34,40","963,36","964,10","0,42","2800,28","12,50","1,38","626,00","218,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,07",,,,,,,"35,70","852,56","860,45",,,,,,
seq0,no_checks,1 / 12,,,"0,26",,,,,,,"35,70","851,96","859,81",,,,,,
seq0,no_checks,2 / 12,,,"4,01",,,,,,,"35,70","795,42","807,74",,,,,,
seq0,no_checks,3 / 12,,,"3,59",,,,,,,"35,70","790,57","803,59",,,,,,
seq0,no_checks,4 / 12,,,"3,52",,,,,,,"35,70","789,96","803,06",,,,,,
seq0,no_checks,5 / 12,,,"3,45",,,,,,,"35,70","789,16","802,38",,,,,,
seq0,no_checks,6 / 12,,,"1,49",,,,,,,"35,70","761,72","780,43",,,,,,
seq0,no_checks,7 / 12,,,"0,84",,,,,,,"35,70","760,09","779,24",,,,,,
seq0,no_checks,8 / 12,,,"1,20",,,,,,,"35,70","761,01","780,02",,,,,,
seq0,no_checks,9 / 12,,,"0,98",,,,,,,"35,70","760,74","779,74",,,,,,
seq0,no_checks,10 / 12,,,"1,07",,,,,,,"35,70","760,68","779,67",,,,,,
seq0,no_checks,11 / 12,,,"1,15",,,,,,,"35,70","760,59","779,59",,,,,,
seq0,no_checks,FINAL,,,"0,97",,,,,,,"35,70","760,61","779,62","10,78","2130,49","17,68","1,82","407,00","764,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,06",,,,,,,"35,70","843,22","850,54",,,,,,
seq1,no_checks,1 / 12,,,"0,42",,,,,,,"35,70","842,73","850,02",,,,,,
seq1,no_checks,2 / 12,,,"1,54",,,,,,,"35,70","841,29","848,58",,,,,,
seq1,no_checks,3 / 12,,,"0,89",,,,,,,"35,70","763,47","778,79",,,,,,
seq1,no_checks,4 / 12,,,"1,02",,,,,,,"35,70","759,26","775,33",,,,,,
seq1,no_checks,5 / 12,,,"2,49",,,,,,,"35,70","758,62","774,75",,,,,,
seq1,no_checks,6 / 12,,,"2,25",,,,,,,"35,70","764,39","779,52",,,,,,
seq1,no_checks,7 / 12,,,"2,28",,,,,,,"35,70","763,06","778,17",,,,,,
seq1,no_checks,8 / 12,,,"1,73",,,,,,,"35,70","763,36","778,39",,,,,,
seq1,no_checks,9 / 12,,,"1,33",,,,,,,"35,70","763,57","778,57",,,,,,
seq1,no_checks,10 / 12,,,"1,72",,,,,,,"35,70","766,49","781,07",,,,,,
seq1,no_checks,11 / 12,,,"1,19",,,,,,,"35,70","764,76","779,61",,,,,,
seq1,no_checks,FINAL,,,"1,77",,,,,,,"35,70","763,93","778,87","9,40","2140,08","17,68","1,84","364,00","680,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,08",,,,,,,"35,71","857,79","866,00",,,,,,
seq2,no_checks,1 / 12,,,"0,56",,,,,,,"35,71","855,57","863,70",,,,,,
seq2,no_checks,2 / 12,,,"3,61",,,,,,,"35,71","804,91","817,67",,,,,,
seq2,no_checks,3 / 12,,,"2,79",,,,,,,"35,71","782,95","800,05",,,,,,
seq2,no_checks,4 / 12,,,"2,31",,,,,,,"35,71","783,59","800,50",,,,,,
seq2,no_checks,5 / 12,,,"2,15",,,,,,,"35,71","784,06","800,83",,,,,,
seq2,no_checks,6 / 12,,,"1,60",,,,,,,"35,71","780,56","797,75",,,,,,
seq2,no_checks,7 / 12,,,"3,77",,,,,,,"35,71","797,26","810,88",,,,,,
seq2,no_checks,8 / 12,,,"6,19",,,,,,,"35,71","796,56","810,31",,,,,,
seq2,no_checks,9 / 12,,,"9,09",,,,,,,"35,71","804,83","817,50",,,,,,
seq2,no_checks,10 / 12,,,"10,09",,,,,,,"35,71","805,71","818,31",,,,,,
seq2,no_checks,11 / 12,,,"9,66",,,,,,,"35,71","806,41","818,81",,,,,,
seq2,no_checks,FINAL,,,"8,76",,,,,,,"35,71","806,44","818,84","5,99","2258,52","17,68","1,85","466,00","878,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,07",,,,,,,"35,71","854,43","862,48",,,,,,
seq3,no_checks,1 / 12,,,"0,22",,,,,,,"35,71","854,34","862,38",,,,,,
seq3,no_checks,2 / 12,,,"1,55",,,,,,,"35,71","845,45","853,66",,,,,,
seq3,no_checks,3 / 12,,,"2,03",,,,,,,"35,71","774,45","792,26",,,,,,
seq3,no_checks,4 / 12,,,"1,84",,,,,,,"35,71","771,90","789,98",,,,,,
seq3,no_checks,5 / 12,,,"2,34",,,,,,,"35,71","771,09","789,32",,,,,,
seq3,no_checks,6 / 12,,,"1,79",,,,,,,"35,71","769,32","787,88",,,,,,
seq3,no_checks,7 / 12,,,"6,09",,,,,,,"35,71","778,12","795,05",,,,,,
seq3,no_checks,8 / 12,,,"6,63",,,,,,,"35,71","780,33","796,82",,,,,,
seq3,no_checks,9 / 12,,,"5,95",,,,,,,"35,71","779,93","796,35",,,,,,
seq3,no_checks,10 / 12,,,"9,22",,,,,,,"35,71","785,59","801,32",,,,,,
seq3,no_checks,11 / 12,,,"7,96",,,,,,,"35,71","785,05","800,73",,,,,,
seq3,no_checks,FINAL,,,"7,78",,,,,,,"35,71","785,66","801,29","8,05","2200,26","17,68","1,94","466,00","906,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,09",,,,,,,"35,70","857,47","864,05",,,,,,
seq4,no_checks,1 / 12,,,"0,20",,,,,,,"35,70","857,37","863,95",,,,,,
seq4,no_checks,2 / 12,,,"3,79",,,,,,,"35,70","783,02","797,14",,,,,,
seq4,no_checks,3 / 12,,,"1,75",,,,,,,"35,70","766,59","783,83",,,,,,
seq4,no_checks,4 / 12,,,"5,31",,,,,,,"35,70","774,39","790,19",,,,,,
seq4,no_checks,5 / 12,,,"10,37",,,,,,,"35,70","785,22","799,61",,,,,,
seq4,no_checks,6 / 12,,,"14,36",,,,,,,"35,70","792,98","806,65",,,,,,
seq4,no_checks,7 / 12,,,"15,68",,,,,,,"35,70","794,86","808,32",,,,,,
seq4,no_checks,8 / 12,,,"17,44",,,,,,,"35,70","796,15","809,48",,,,,,
seq4,no_checks,9 / 12,,,"14,46",,,,,,,"35,70","794,27","807,67",,,,,,
seq4,no_checks,10 / 12,,,"13,84",,,,,,,"35,70","794,36","807,88",,,,,,
seq4,no_checks,11 / 12,,,"14,27",,,,,,,"35,70","794,71","808,15",,,,,,
seq4,no_checks,FINAL,,,"14,80",,,,,,,"35,70","793,29","806,88","7,49","2221,95","17,68","1,94","392,00","784,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,05",,,,,,,"35,68","906,60","912,66",,,,,,
seq5,no_checks,1 / 12,,,"0,16",,,,,,,"35,68","901,52","907,83",,,,,,
seq5,no_checks,2 / 12,,,"0,30",,,,,,,"35,68","894,18","901,03",,,,,,
seq5,no_checks,3 / 12,,,"1,31",,,,,,,"35,68","873,97","882,76",,,,,,
seq5,no_checks,4 / 12,,,"5,11",,,,,,,"35,68","832,62","846,94",,,,,,
seq5,no_checks,5 / 12,,,"4,28",,,,,,,"35,68","822,33","838,65",,,,,,
seq5,no_checks,6 / 12,,,"2,69",,,,,,,"35,68","813,83","831,69",,,,,,
seq5,no_checks,7 / 12,,,"2,06",,,,,,,"35,68","811,28","829,62",,,,,,
seq5,no_checks,8 / 12,,,"2,06",,,,,,,"35,68","811,05","829,41",,,,,,
seq5,no_checks,9 / 12,,,"2,03",,,,,,,"35,68","811,05","829,40",,,,,,
seq5,no_checks,10 / 12,,,"2,02",,,,,,,"35,68","811,05","829,39",,,,,,
seq5,no_checks,11 / 12,,,"1,99",,,,,,,"35,68","811,04","829,38",,,,,,
seq5,no_checks,FINAL,,,"1,94",,,,,,,"35,68","811,04","829,38","10,54","2273,19","17,68","2,04","242,00","484,00"
