FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00",,,,,,,"34,41","968,03","968,50",,,,,,
seq0,checks,1 / 12,,,"0,00",,,,,,,"34,41","967,94","968,42",,,,,,
seq0,checks,2 / 12,,,"0,00",,,,,,,"34,41","967,94","968,42",,,,,,
seq0,checks,3 / 12,,,"0,00",,,,,,,"34,41","967,94","968,42",,,,,,
seq0,checks,4 / 12,,,"0,00",,,,,,,"34,41","967,94","968,42",,,,,,
seq0,checks,FINAL,,,"0,00",,,,,,,"34,41","967,94","968,42","0,01","2812,89","12,50","1,39","629,00","234,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,07",,,,,,,"35,70","852,56","860,45",,,,,,
seq0,no_checks,1 / 12,,,"0,26",,,,,,,"35,70","851,96","859,81",,,,,,
seq0,no_checks,2 / 12,,,"4,01",,,,,,,"35,70","795,42","807,74",,,,,,
seq0,no_checks,3 / 12,,,"3,59",,,,,,,"35,70","790,57","803,59",,,,,,
seq0,no_checks,4 / 12,,,"3,52",,,,,,,"35,70","789,96","803,06",,,,,,
seq0,no_checks,5 / 12,,,"3,45",,,,,,,"35,70","789,16","802,38",,,,,,
seq0,no_checks,6 / 12,,,"1,49",,,,,,,"35,70","761,72","780,43",,,,,,
seq0,no_checks,7 / 12,,,"0,84",,,,,,,"35,70","760,09","779,24",,,,,,
seq0,no_checks,8 / 12,,,"1,20",,,,,,,"35,70","761,01","780,02",,,,,,
seq0,no_checks,9 / 12,,,"0,98",,,,,,,"35,70","760,74","779,74",,,,,,
seq0,no_checks,10 / 12,,,"1,07",,,,,,,"35,70","760,68","779,67",,,,,,
seq0,no_checks,11 / 12,,,"1,15",,,,,,,"35,70","760,59","779,59",,,,,,
seq0,no_checks,FINAL,,,"0,97",,,,,,,"35,70","760,61","779,62","10,78","2130,49","17,68","1,82","407,00","764,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,06",,,,,,,"35,70","843,30","850,62",,,,,,
seq1,no_checks,1 / 12,,,"0,25",,,,,,,"35,70","843,29","850,61",,,,,,
seq1,no_checks,2 / 12,,,"0,62",,,,,,,"35,70","755,07","771,97",,,,,,
seq1,no_checks,3 / 12,,,"1,33",,,,,,,"35,70","755,19","772,05",,,,,,
seq1,no_checks,4 / 12,,,"2,04",,,,,,,"35,70","755,65","772,45",,,,,,
seq1,no_checks,5 / 12,,,"5,86",,,,,,,"35,70","778,12","791,14",,,,,,
seq1,no_checks,6 / 12,,,"5,30",,,,,,,"35,70","777,58","790,67",,,,,,
seq1,no_checks,7 / 12,,,"5,29",,,,,,,"35,70","777,65","790,71",,,,,,
seq1,no_checks,8 / 12,,,"6,05",,,,,,,"35,70","778,22","791,22",,,,,,
seq1,no_checks,9 / 12,,,"5,83",,,,,,,"35,70","778,57","791,55",,,,,,
seq1,no_checks,10 / 12,,,"5,81",,,,,,,"35,70","779,24","792,23",,,,,,
seq1,no_checks,11 / 12,,,"6,16",,,,,,,"35,70","779,41","792,37",,,,,,
seq1,no_checks,FINAL,,,"6,26",,,,,,,"35,70","779,43","792,38","7,57","2183,50","17,68","1,84","364,00","680,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,08",,,,,,,"35,71","858,57","866,70",,,,,,
seq2,no_checks,1 / 12,,,"0,42",,,,,,,"35,71","858,29","866,39",,,,,,
seq2,no_checks,2 / 12,,,"1,32",,,,,,,"35,71","857,51","865,41",,,,,,
seq2,no_checks,3 / 12,,,"1,63",,,,,,,"35,71","856,25","864,06",,,,,,
seq2,no_checks,4 / 12,,,"1,84",,,,,,,"35,71","855,56","863,33",,,,,,
seq2,no_checks,5 / 12,,,"1,61",,,,,,,"35,71","853,29","861,05",,,,,,
seq2,no_checks,6 / 12,,,"1,80",,,,,,,"35,71","848,01","856,06",,,,,,
seq2,no_checks,7 / 12,,,"3,41",,,,,,,"35,71","800,07","813,75",,,,,,
seq2,no_checks,8 / 12,,,"3,99",,,,,,,"35,71","786,05","802,59",,,,,,
seq2,no_checks,9 / 12,,,"4,30",,,,,,,"35,71","788,43","804,35",,,,,,
seq2,no_checks,10 / 12,,,"4,12",,,,,,,"35,71","790,02","805,38",,,,,,
seq2,no_checks,11 / 12,,,"2,61",,,,,,,"35,71","788,96","804,37",,,,,,
seq2,no_checks,FINAL,,,"2,83",,,,,,,"35,71","789,31","804,58","8,07","2210,55","17,68","1,85","471,00","884,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,07",,,,,,,"35,71","854,41","862,57",,,,,,
seq3,no_checks,1 / 12,,,"0,41",,,,,,,"35,71","854,37","862,53",,,,,,
seq3,no_checks,2 / 12,,,"1,32",,,,,,,"35,71","852,61","860,63",,,,,,
seq3,no_checks,3 / 12,,,"1,13",,,,,,,"35,71","843,47","851,86",,,,,,
seq3,no_checks,4 / 12,,,"2,80",,,,,,,"35,71","777,16","793,91",,,,,,
seq3,no_checks,5 / 12,,,"2,86",,,,,,,"35,71","770,25","788,64",,,,,,
seq3,no_checks,6 / 12,,,"4,62",,,,,,,"35,71","772,79","790,88",,,,,,
seq3,no_checks,7 / 12,,,"6,19",,,,,,,"35,71","774,23","792,09",,,,,,
seq3,no_checks,8 / 12,,,"5,88",,,,,,,"35,71","773,54","791,18",,,,,,
seq3,no_checks,9 / 12,,,"6,44",,,,,,,"35,71","777,93","794,83",,,,,,
seq3,no_checks,10 / 12,,,"5,45",,,,,,,"35,71","777,84","794,72",,,,,,
seq3,no_checks,11 / 12,,,"5,34",,,,,,,"35,71","778,95","795,65",,,,,,
seq3,no_checks,FINAL,,,"5,10",,,,,,,"35,71","779,00","795,68","8,83","2181,61","17,68","1,94","463,00","900,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,09",,,,,,,"35,70","857,70","864,27",,,,,,
seq4,no_checks,1 / 12,,,"0,47",,,,,,,"35,70","857,48","864,05",,,,,,
seq4,no_checks,2 / 12,,,"5,02",,,,,,,"35,70","818,85","828,19",,,,,,
seq4,no_checks,3 / 12,,,"5,96",,,,,,,"35,70","815,38","824,90",,,,,,
seq4,no_checks,4 / 12,,,"7,15",,,,,,,"35,70","789,08","802,06",,,,,,
seq4,no_checks,5 / 12,,,"1,95",,,,,,,"35,70","765,06","782,97",,,,,,
seq4,no_checks,6 / 12,,,"2,88",,,,,,,"35,70","769,67","786,55",,,,,,
seq4,no_checks,7 / 12,,,"4,57",,,,,,,"35,70","771,26","787,75",,,,,,
seq4,no_checks,8 / 12,,,"4,14",,,,,,,"35,70","769,98","786,81",,,,,,
seq4,no_checks,9 / 12,,,"3,95",,,,,,,"35,70","770,85","787,64",,,,,,
seq4,no_checks,10 / 12,,,"4,64",,,,,,,"35,70","770,94","787,66",,,,,,
seq4,no_checks,11 / 12,,,"4,00",,,,,,,"35,70","770,89","787,60",,,,,,
seq4,no_checks,FINAL,,,"14,80",,,,,,,"35,70","793,18","806,99","7,52","2221,70","17,68","1,93","385,00","770,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,05",,,,,,,"35,68","906,60","912,66",,,,,,
seq5,no_checks,1 / 12,,,"0,16",,,,,,,"35,68","901,52","907,83",,,,,,
seq5,no_checks,2 / 12,,,"0,30",,,,,,,"35,68","894,18","901,03",,,,,,
seq5,no_checks,3 / 12,,,"1,31",,,,,,,"35,68","873,97","882,76",,,,,,
seq5,no_checks,4 / 12,,,"5,11",,,,,,,"35,68","832,62","846,94",,,,,,
seq5,no_checks,5 / 12,,,"4,28",,,,,,,"35,68","822,33","838,65",,,,,,
seq5,no_checks,6 / 12,,,"2,69",,,,,,,"35,68","813,83","831,69",,,,,,
seq5,no_checks,7 / 12,,,"2,06",,,,,,,"35,68","811,28","829,62",,,,,,
seq5,no_checks,8 / 12,,,"2,06",,,,,,,"35,68","811,05","829,41",,,,,,
seq5,no_checks,9 / 12,,,"2,03",,,,,,,"35,68","811,05","829,40",,,,,,
seq5,no_checks,10 / 12,,,"2,02",,,,,,,"35,68","811,05","829,39",,,,,,
seq5,no_checks,11 / 12,,,"1,99",,,,,,,"35,68","811,04","829,38",,,,,,
seq5,no_checks,FINAL,,,"1,94",,,,,,,"35,68","811,04","829,38","10,54","2273,19","17,68","2,04","242,00","484,00"
