FarPoints
Level,Checks,Section,C1 std dev,C2 std dev,Rel. error,depthError,gloablTError,Global R X,Global R Y,Global R Z,Global t X,Global t Y,Global t Z,Av. movement,Av. error,RMSE,Av. up-to-scale error in 3D,Improv. (%),Final Vs Mov (%),t C1C2 norm (mm),pllx,nMchs,nMPs
seq0,checks,,,,,,,,,,,,,,,,,,,,,,
seq0,checks,INITIAL,,,"0,00","0,58","0,01",,,,,,,"0,80","6,87","10,30","6,81",,,,,,
seq0,checks,1 / 100,,,"0,07","0,46","0,12",,,,,,,"0,80","0,25","0,27","0,00",,,,,,
seq0,checks,2 / 100,,,"0,07","0,46","0,12",,,,,,,"0,80","0,25","0,27","0,00",,,,,,
seq0,checks,FINAL,,,"0,07","0,46","0,12",,,,,,,"0,80","0,25","0,27","0,00","96,38","31,03","1,25","1,42","519,00","980,00"
seq0,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq0,no_checks,INITIAL,,,"0,03","0,80","1,76",,,,,,,"1,76","18,61","22,70","18,75",,,,,,
seq0,no_checks,1 / 100,,,"0,05","0,30","1,19",,,,,,,"1,76","5,28","5,63","0,00",,,,,,
seq0,no_checks,2 / 100,,,"0,05","0,30","1,19",,,,,,,"1,76","5,28","5,63","0,00",,,,,,
seq0,no_checks,FINAL,,,"0,05","0,30","1,19",,,,,,,"1,76","5,28","5,63","0,00","71,65","299,94","1,77","1,53","401,00","602,00"
seq1,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq1,no_checks,INITIAL,,,"0,03","1,26","1,97",,,,,,,"1,87","21,75","27,04","21,09",,,,,,
seq1,no_checks,1 / 100,,,"0,08","0,40","0,97",,,,,,,"1,87","4,25","4,42","0,00",,,,,,
seq1,no_checks,2 / 100,,,"0,08","0,40","0,97",,,,,,,"1,87","4,25","4,42","0,00",,,,,,
seq1,no_checks,FINAL,,,"0,08","0,40","0,97",,,,,,,"1,87","4,25","4,42","0,00","80,44","227,39","1,77","1,64","428,00","702,00"
seq2,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq2,no_checks,INITIAL,,,"0,03","2,33","1,79",,,,,,,"1,76","20,16","24,37","21,68",,,,,,
seq2,no_checks,1 / 100,,,"1,00","0,44","31,98",,,,,,,"1,76","14,68","15,82","0,00",,,,,,
seq2,no_checks,2 / 100,,,"1,00","0,44","31,98",,,,,,,"1,76","14,68","15,82","0,00",,,,,,
seq2,no_checks,FINAL,,,"1,00","0,44","31,98",,,,,,,"1,76","14,68","15,82","0,00","27,17","832,35","1,77","1,93","432,00","758,00"
seq3,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq3,no_checks,INITIAL,,,"0,04","1,47","5,17",,,,,,,"1,93","18,85","23,53","18,28",,,,,,
seq3,no_checks,1 / 100,,,"0,10","0,63","2,61",,,,,,,"1,93","8,08","8,37","0,00",,,,,,
seq3,no_checks,2 / 100,,,"0,10","0,63","2,61",,,,,,,"1,93","8,08","8,37","0,00",,,,,,
seq3,no_checks,FINAL,,,"0,10","0,63","2,61",,,,,,,"1,93","8,08","8,37","0,00","57,13","418,34","1,77","1,98","557,00","1092,00"
seq4,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq4,no_checks,INITIAL,,,"0,07","3,37","1,81",,,,,,,"2,20","22,24","25,32","22,79",,,,,,
seq4,no_checks,1 / 100,,,"5,38","0,41","81,36",,,,,,,"2,20","22,83","24,34","0,00",,,,,,
seq4,no_checks,2 / 100,,,"5,38","0,41","81,36",,,,,,,"2,20","22,83","24,34","0,00",,,,,,
seq4,no_checks,FINAL,,,"5,38","0,41","81,36",,,,,,,"2,20","22,83","24,34","0,00","-2,68","1037,27","1,77","2,37","386,00","690,00"
seq5,no_checks,,,,,,,,,,,,,,,,,,,,,,
seq5,no_checks,INITIAL,,,"0,06","1,19","2,06",,,,,,,"2,29","28,58","32,11","22,38",,,,,,
seq5,no_checks,1 / 100,,,"0,15","0,16","5,17",,,,,,,"2,29","20,04","20,78","0,00",,,,,,
seq5,no_checks,2 / 100,,,"0,15","0,16","5,17",,,,,,,"2,29","20,04","20,78","0,00",,,,,,
seq5,no_checks,FINAL,,,"0,15","0,16","5,17",,,,,,,"2,29","20,04","20,78","0,00","29,87","876,56","1,77","2,11","206,00","364,00"
